Overall Qual,Gr Liv Area,Garage Cars,Garage Area,Total Bsmt SF,1st Flr SF,2nd Flr SF,Full Bath,Year Built,Year Remod/Add,TotRms AbvGrd,Lot Area,Fireplaces,BsmtFin SF 1,MS SubClass,Lot Frontage,SalePrice
8,1668,2.0,502.0,1657.0,1668,0,2,2003,2003,8,10635,1,370.0,20,48.0,232000
7,1484,2.0,606.0,1473.0,1484,0,2,2004,2005,7,8400,0,712.0,20,70.0,213000
7,1414,2.0,494.0,1414.0,1414,0,2,2004,2004,6,8773,0,24.0,20,65.0,185500
3,640,1.0,240.0,0.0,640,0,1,1945,2007,5,8777,0,0.0,30,67.0,84900
5,992,1.0,319.0,381.0,992,0,1,1954,1954,6,8842,0,0.0,20,68.0,155891
5,1664,0.0,0.0,0.0,1664,0,2,1965,1965,8,9825,0,0.0,90,75.0,100000
5,1196,1.0,336.0,1196.0,1196,0,1,1968,1968,6,10044,0,1070.0,20,60.0,144000
4,1120,2.0,480.0,744.0,792,328,1,1948,1950,5,11792,0,0.0,50,89.0,64000
6,1096,1.0,352.0,1008.0,1096,0,1,1975,1975,5,6305,1,528.0,80,65.0,125200
6,1117,2.0,672.0,1029.0,1117,0,1,1976,1976,6,7819,1,422.0,80,94.0,107000
4,960,0.0,0.0,960.0,960,0,1,1958,1958,5,6410,0,0.0,20,64.0,90000
4,1121,2.0,440.0,1121.0,1121,0,2,2003,2004,5,8546,0,0.0,20,80.0,140000
6,1487,1.0,220.0,735.0,798,689,1,1945,1950,7,8741,1,94.0,50,52.0,113000
4,924,1.0,280.0,672.0,672,252,1,1941,1950,5,12180,0,348.0,190,60.0,80000
5,1526,1.0,364.0,1216.0,1526,0,1,1957,2002,7,8562,1,383.0,20,68.0,144500
5,1296,1.0,260.0,1107.0,1296,0,2,1924,1999,5,4853,1,133.0,30,67.0,104000
6,1647,1.0,216.0,806.0,841,806,1,1915,1950,6,6858,0,0.0,70,66.0,128000
3,864,1.0,200.0,864.0,864,0,1,1914,1950,5,8212,0,203.0,30,45.0,58500
5,1691,1.0,308.0,1026.0,1026,665,2,1924,1950,6,5000,1,218.0,50,50.0,127000
6,856,2.0,399.0,856.0,856,0,1,1939,1950,4,7890,1,238.0,30,69.22459016393442,126000
4,2650,0.0,0.0,0.0,862,1788,3,1967,1967,10,7200,0,0.0,90,60.0,160000
5,1666,0.0,0.0,894.0,894,772,1,1931,1950,7,9839,1,0.0,50,51.0,100000
6,2447,1.0,336.0,804.0,1699,748,2,1919,1990,10,9638,1,0.0,50,50.0,169000
7,2133,1.0,312.0,1528.0,1225,908,1,1941,1985,8,10452,2,426.0,50,78.0,257500
5,2177,2.0,484.0,1032.0,1102,1075,2,1950,1991,11,15600,0,375.0,90,78.0,215000
7,2340,1.0,252.0,1152.0,1188,1152,2,1941,2006,9,9042,2,275.0,70,66.0,266500
7,1902,2.0,567.0,1902.0,1902,0,2,1959,2002,7,17500,2,1406.0,20,100.0,335000
7,1652,2.0,473.0,423.0,896,756,2,1994,2007,6,19645,0,343.0,80,85.0,203135
8,1034,2.0,598.0,982.0,1034,0,1,1989,1989,4,3907,1,747.0,120,35.0,185000
8,1191,2.0,531.0,1191.0,1191,0,2,1989,1989,5,3907,1,76.0,120,35.0,162500
7,1801,2.0,484.0,1501.0,1801,0,2,1959,1997,6,15602,2,1247.0,20,100.0,289000
4,1154,1.0,240.0,796.0,796,358,1,1922,2007,7,5436,0,735.0,50,40.0,125500
2,540,1.0,200.0,480.0,540,0,1,1941,1950,4,8154,0,480.0,30,58.0,82000
6,1107,1.0,625.0,629.0,727,380,1,1921,1975,5,9140,0,308.0,50,50.0,110000
4,1128,2.0,528.0,698.0,698,430,1,1920,1950,6,7500,0,0.0,50,60.0,68400
4,1178,1.0,384.0,859.0,859,319,1,1900,1950,7,8712,0,0.0,50,66.0,102776
5,1044,2.0,504.0,540.0,1044,0,1,1952,1952,4,8712,0,0.0,20,66.0,55993
4,952,1.0,330.0,756.0,952,0,1,1896,1950,5,8712,0,0.0,30,66.0,50138
8,1646,2.0,525.0,1594.0,1646,0,2,2004,2005,5,3811,1,1373.0,120,44.0,246000
8,1916,3.0,741.0,1049.0,1036,880,2,1998,1999,8,11050,1,615.0,60,85.0,254900
6,1285,2.0,473.0,1243.0,1285,0,2,1977,1977,6,9620,1,679.0,80,74.0,190000
7,1560,2.0,573.0,1560.0,1560,0,2,2003,2003,7,9196,0,0.0,20,129.0,201000
6,1034,3.0,888.0,1012.0,1034,0,1,1976,1976,6,12328,0,539.0,80,69.22459016393442,169900
6,2048,2.0,776.0,1958.0,2048,0,3,1976,1976,9,12760,0,0.0,90,69.22459016393442,170000
5,1687,2.0,572.0,747.0,1687,0,1,1948,1950,7,57200,2,353.0,20,69.22459016393442,160000
7,1346,3.0,660.0,1336.0,1346,0,2,2008,2008,6,11896,1,78.0,20,88.0,220000
7,1214,2.0,520.0,1214.0,1214,0,2,2009,2010,6,9803,0,0.0,20,73.0,179781
5,1444,2.0,400.0,384.0,744,700,2,2006,2007,7,9802,0,0.0,60,73.0,174000
8,1968,3.0,680.0,774.0,774,1194,2,2009,2010,8,12003,1,0.0,60,92.0,269500
7,1894,2.0,510.0,817.0,824,1070,2,2002,2003,8,11316,1,624.0,60,80.0,214900
8,1908,2.0,431.0,967.0,993,915,2,2002,2002,9,14191,0,0.0,60,85.0,202900
9,2018,3.0,746.0,2002.0,2018,0,2,2008,2009,10,13214,1,0.0,20,89.0,378500
5,1264,2.0,528.0,1068.0,1264,0,1,1965,1977,7,15300,1,42.0,20,85.0,169000
5,1430,2.0,624.0,1430.0,1430,0,2,2004,2005,7,10114,0,0.0,20,93.0,173500
6,1824,0.0,0.0,912.0,912,912,2,1971,1971,8,9400,0,0.0,90,94.0,139000
5,1344,2.0,686.0,1344.0,1344,0,2,1999,1999,7,11875,1,0.0,20,69.22459016393442,166500
4,1092,1.0,286.0,546.0,546,546,1,1973,1973,6,1974,0,334.0,160,69.22459016393442,83500
5,945,1.0,253.0,945.0,945,0,1,1973,1973,5,2394,1,915.0,120,31.0,119500
5,1112,1.0,336.0,536.0,536,576,1,1976,1976,4,2592,0,129.0,160,36.0,85000
4,1092,0.0,0.0,546.0,546,546,1,1970,1970,5,1476,0,176.0,160,21.0,76000
4,630,0.0,0.0,630.0,630,0,1,1972,1972,3,1491,0,150.0,180,21.0,75500
4,1092,0.0,0.0,546.0,546,546,1,1970,1970,5,1900,0,0.0,160,21.0,88250
4,1092,1.0,286.0,546.0,546,546,1,1972,1972,5,1890,0,294.0,160,21.0,85500
5,874,1.0,352.0,864.0,874,0,1,1971,2004,5,6953,0,469.0,20,50.0,130000
5,1188,1.0,312.0,1188.0,1188,0,1,1962,1962,6,26142,0,593.0,20,69.22459016393442,157900
5,833,2.0,495.0,833.0,833,0,1,1984,1984,5,12887,0,207.0,20,76.0,149900
5,2432,2.0,616.0,1216.0,1216,1216,4,1985,1986,10,7700,0,0.0,90,70.0,159000
5,1274,2.0,576.0,624.0,624,650,1,1991,1991,6,10475,0,458.0,60,63.0,136000
5,1479,1.0,275.0,864.0,864,615,2,1969,1969,8,10544,0,476.0,50,68.0,161000
8,1803,2.0,482.0,1679.0,1803,0,2,1994,1995,6,9892,2,1341.0,20,76.0,285000
6,1797,2.0,616.0,1152.0,1152,645,2,1993,1994,7,12961,1,944.0,60,74.0,231000
6,882,1.0,502.0,882.0,882,0,1,1956,1956,5,13008,0,564.0,20,74.0,124500
6,1434,2.0,528.0,1434.0,1434,0,2,1974,1974,7,10200,1,844.0,20,85.0,157000
8,2704,2.0,538.0,1952.0,2000,704,2,1972,1995,9,13860,3,1410.0,80,75.0,345000
6,1608,2.0,470.0,945.0,945,663,2,1997,1997,7,10179,1,847.0,60,88.0,189500
8,2283,3.0,632.0,1008.0,1008,1275,2,2003,2003,9,11792,1,850.0,60,69.22459016393442,270000
7,1628,2.0,390.0,384.0,958,670,2,1996,1997,7,8400,1,284.0,80,60.0,189000
9,1746,3.0,758.0,1746.0,1746,0,2,2006,2007,7,14892,2,1320.0,20,42.0,377500
7,1474,2.0,400.0,384.0,804,670,2,1995,1996,7,8530,1,0.0,80,69.22459016393442,168500
8,2522,2.0,564.0,2208.0,2522,0,2,2004,2005,8,7296,1,1965.0,120,28.0,375000
8,1659,2.0,499.0,1501.0,1659,0,2,2000,2000,5,5664,1,1158.0,120,40.0,278000
8,1478,2.0,495.0,1418.0,1478,0,2,1998,1998,5,7380,0,341.0,120,61.0,240000
8,1734,2.0,528.0,1587.0,1734,0,2,1995,1996,6,8013,0,741.0,120,57.0,239500
7,1382,2.0,396.0,384.0,751,631,2,1998,1998,7,8923,1,189.0,80,57.0,177500
7,1718,2.0,427.0,832.0,885,833,2,1998,1998,7,10141,1,0.0,60,74.0,185000
6,1636,2.0,440.0,952.0,952,684,2,1998,1999,7,7500,1,476.0,60,60.0,191000
6,1571,2.0,380.0,799.0,799,772,2,1993,1994,7,7837,1,0.0,60,59.0,178000
6,1470,2.0,420.0,680.0,680,790,2,1993,1993,6,9765,1,310.0,60,69.22459016393442,185000
6,1516,2.0,409.0,707.0,707,809,2,1994,1995,7,8803,1,600.0,60,69.22459016393442,181316
6,1190,2.0,430.0,1181.0,1190,0,2,1993,1993,6,7250,1,0.0,20,58.0,166000
6,1593,2.0,389.0,808.0,808,785,2,1992,1993,7,9636,1,0.0,60,69.22459016393442,178000
6,1481,2.0,343.0,702.0,702,779,2,1994,1995,6,8125,1,0.0,60,65.0,174000
6,1167,2.0,400.0,1158.0,1167,0,2,1992,1992,6,9248,0,560.0,20,69.22459016393442,173000
7,1983,2.0,490.0,978.0,1005,978,2,1999,1999,9,10762,1,694.0,60,69.22459016393442,225000
7,1442,2.0,500.0,1424.0,1442,0,2,1990,1990,5,11851,0,0.0,20,99.0,180500
8,1360,2.0,565.0,1220.0,1360,0,1,1984,1984,4,5814,1,1036.0,120,69.22459016393442,187500
9,2234,3.0,1166.0,2216.0,2234,0,2,2008,2009,9,17423,1,1904.0,20,63.0,501837
8,2046,3.0,834.0,2046.0,2046,0,2,2008,2008,7,11844,1,0.0,20,80.0,372500
7,1530,2.0,430.0,1530.0,1530,0,2,2005,2005,7,16158,1,1274.0,20,124.0,260000
5,1934,2.0,567.0,1122.0,946,988,2,1977,1977,6,11900,1,400.0,60,85.0,185000
7,2353,2.0,484.0,845.0,1153,1200,2,1980,1980,10,13005,1,692.0,60,94.0,260000
6,1586,2.0,435.0,1362.0,1586,0,2,1979,1998,7,17043,1,0.0,20,48.0,181000
7,1411,2.0,544.0,1386.0,1411,0,2,1977,1977,6,11900,1,822.0,20,85.0,82500
6,1602,2.0,529.0,1602.0,1602,0,2,1977,2000,8,16635,1,1246.0,20,69.22459016393442,215000
7,2050,2.0,529.0,832.0,1154,896,2,1978,1978,8,13250,1,0.0,60,69.22459016393442,154000
6,1671,2.0,484.0,1427.0,1671,0,2,1978,1986,7,10928,1,363.0,20,80.0,200000
7,2673,2.0,441.0,1043.0,1539,1134,2,1980,1991,9,12388,1,602.0,60,69.22459016393442,249000
7,1472,2.0,588.0,1372.0,1472,0,2,1980,1980,6,14115,2,1036.0,80,69.22459016393442,187500
6,1707,2.0,479.0,1140.0,1707,0,2,1978,1998,7,11088,1,832.0,20,80.0,184000
8,2524,2.0,542.0,2524.0,2524,0,2,1981,1981,9,9600,1,1104.0,20,80.0,278000
7,1601,2.0,478.0,1271.0,1601,0,2,1978,1978,7,11880,1,704.0,20,82.0,157000
7,1370,2.0,479.0,1090.0,1370,0,2,1976,1976,6,10400,1,0.0,20,80.0,152000
5,1868,2.0,484.0,780.0,1088,780,2,1976,1976,9,10304,1,381.0,60,69.22459016393442,197500
7,1884,2.0,581.0,926.0,1016,868,2,2003,2003,7,7000,1,622.0,60,70.0,240900
8,1935,2.0,552.0,832.0,832,1103,2,2009,2009,8,8004,0,544.0,60,75.0,263435
8,1874,2.0,588.0,1058.0,1058,816,2,2000,2001,7,7500,1,0.0,60,69.22459016393442,220000
8,1811,2.0,565.0,972.0,972,839,2,2002,2002,7,8470,1,225.0,60,69.22459016393442,235000
5,1621,2.0,478.0,1621.0,1621,0,2,1975,1975,7,9373,2,1333.0,20,69.22459016393442,213000
6,1116,2.0,528.0,1116.0,1116,0,2,1974,1974,6,10140,1,888.0,20,78.0,167900
7,1193,2.0,506.0,1176.0,1193,0,2,1975,1975,5,11050,1,636.0,20,85.0,158000
6,1350,2.0,478.0,1064.0,1350,0,2,1974,1974,7,10140,1,0.0,20,78.0,165000
6,2119,2.0,583.0,689.0,1378,741,2,1972,1972,7,10448,1,0.0,80,69.22459016393442,158000
5,1792,0.0,0.0,896.0,896,896,2,1974,1974,8,9000,0,0.0,90,60.0,136000
5,1002,2.0,902.0,1002.0,1002,0,1,1970,1970,5,8750,0,828.0,20,69.22459016393442,148500
6,1026,2.0,440.0,1026.0,1026,0,1,1969,2005,5,7930,0,439.0,20,61.0,156000
5,1180,2.0,477.0,1180.0,1180,0,1,1970,1970,6,7830,0,0.0,20,69.22459016393442,128000
5,1050,1.0,336.0,1043.0,1050,0,1,1971,1971,6,8510,0,500.0,20,69.22459016393442,143000
4,864,2.0,576.0,864.0,864,0,1,1970,1970,5,7038,0,726.0,20,60.0,76500
4,864,2.0,660.0,864.0,864,0,1,1970,1970,5,6960,0,375.0,20,60.0,120500
4,864,2.0,463.0,864.0,864,0,1,1970,1970,5,8120,0,191.0,20,70.0,124500
4,864,2.0,576.0,864.0,864,0,1,1971,1971,4,10500,0,524.0,20,70.0,97000
4,864,2.0,576.0,864.0,864,0,1,1971,2006,5,9000,0,240.0,20,60.0,130000
6,987,1.0,264.0,483.0,483,504,1,1973,1973,5,1680,0,254.0,160,21.0,111000
5,1365,2.0,440.0,765.0,765,600,1,1970,1970,7,2368,0,765.0,160,24.0,125000
5,1302,1.0,280.0,630.0,630,672,2,1971,1971,6,1680,0,0.0,160,21.0,112000
6,987,1.0,288.0,483.0,483,504,1,1972,1972,5,1680,0,110.0,160,21.0,97000
6,987,1.0,264.0,483.0,483,504,1,1972,2007,5,1680,0,162.0,160,21.0,118000
5,1302,1.0,264.0,630.0,630,672,2,1972,1972,6,1680,0,231.0,160,21.0,119500
6,958,2.0,440.0,958.0,958,0,2,1976,1976,5,4928,0,958.0,120,69.22459016393442,143750
6,1548,2.0,440.0,804.0,804,744,2,1976,1976,7,2308,1,306.0,160,24.0,146000
6,1456,2.0,440.0,855.0,855,601,2,1976,1976,7,2280,1,566.0,160,24.0,148500
7,1055,2.0,440.0,1057.0,1055,0,2,1975,1975,4,2280,1,435.0,120,24.0,123000
6,1322,2.0,440.0,855.0,855,467,2,1974,1974,6,2308,1,257.0,160,24.0,147000
6,1456,2.0,440.0,855.0,855,601,2,1977,1977,6,2349,1,389.0,160,24.0,137900
6,1548,2.0,440.0,804.0,804,744,2,1978,1978,7,2364,1,320.0,160,24.0,147000
6,1441,2.0,440.0,855.0,855,586,2,1978,1978,7,2289,1,311.0,160,24.0,148500
6,1456,2.0,440.0,855.0,855,601,2,1978,1978,6,2364,1,279.0,160,24.0,138000
7,836,1.0,345.0,836.0,836,0,1,1976,1976,5,2104,0,536.0,120,24.0,128500
5,892,1.0,288.0,892.0,892,0,1,1967,1967,5,7150,0,432.0,20,65.0,100000
5,1120,2.0,656.0,864.0,1120,0,1,1966,2004,5,10710,1,644.0,20,69.22459016393442,148800
10,1718,3.0,786.0,1700.0,1718,0,2,2006,2007,7,12456,1,1172.0,20,96.0,337500
9,2772,3.0,754.0,1776.0,1794,978,3,2007,2007,10,14257,3,1360.0,60,110.0,462000
9,3140,3.0,820.0,1926.0,1966,1174,3,2008,2009,11,13518,2,0.0,60,104.0,485000
10,2402,3.0,672.0,3094.0,2402,0,2,2008,2008,10,15431,2,1767.0,20,105.0,555000
9,1652,2.0,840.0,1652.0,1652,0,2,2006,2007,6,13173,2,1572.0,20,108.0,325000
8,1600,3.0,890.0,1566.0,1600,0,2,2007,2007,7,14230,1,0.0,20,110.0,256300
8,2042,3.0,1390.0,2042.0,2042,0,2,2008,2009,8,12704,1,0.0,20,98.0,253293
9,2690,3.0,864.0,1365.0,1365,1325,2,2009,2009,8,12350,1,986.0,60,95.0,398800
9,2184,3.0,836.0,1104.0,1130,1054,2,2008,2008,10,11308,1,936.0,60,96.0,335000
9,2020,3.0,896.0,2020.0,2020,0,2,2008,2008,7,12350,1,1232.0,20,95.0,404000
10,2020,3.0,900.0,2006.0,2020,0,2,2009,2009,9,12220,1,1436.0,20,94.0,402861
10,2296,3.0,842.0,1722.0,1728,568,2,2008,2008,10,13478,1,1338.0,60,97.0,451950
10,2674,3.0,762.0,2630.0,2674,0,2,2007,2007,8,13693,2,2288.0,20,105.0,610000
9,2822,3.0,1020.0,1734.0,1734,1088,3,2008,2009,12,13891,1,0.0,60,107.0,582933
9,1736,3.0,834.0,1736.0,1736,0,2,2008,2008,7,11578,1,0.0,20,95.0,360000
8,1782,3.0,932.0,1782.0,1782,0,2,2004,2005,7,16870,2,1531.0,20,129.0,296000
8,2520,3.0,640.0,1508.0,1508,1012,2,2007,2007,10,23303,1,1230.0,60,59.0,409900
8,1717,3.0,908.0,1709.0,1717,0,2,2006,2006,7,11146,1,0.0,20,87.0,255500
9,1743,3.0,927.0,1739.0,1743,0,2,2008,2008,8,10367,1,1015.0,20,87.0,335000
8,1713,3.0,856.0,1713.0,1713,0,2,2004,2005,7,9591,1,1088.0,20,76.0,274900
9,1531,3.0,700.0,1504.0,1531,0,2,2006,2006,6,10872,1,1037.0,20,77.0,300000
9,1808,3.0,850.0,1774.0,1808,0,2,2008,2008,7,13514,1,1142.0,20,102.0,324000
9,2224,3.0,738.0,1462.0,1462,762,2,2004,2005,10,8834,1,1170.0,60,74.0,350000
8,1836,3.0,862.0,1836.0,1836,0,2,2004,2005,7,11362,1,1039.0,20,107.0,280000
8,1629,3.0,880.0,3206.0,1629,0,2,2003,2004,7,10655,1,1124.0,20,85.0,284000
7,1760,2.0,583.0,1760.0,1760,0,2,2003,2004,8,12878,1,1262.0,20,90.0,269500
7,1502,2.0,644.0,1502.0,1502,0,2,2009,2009,7,9541,0,0.0,20,79.0,233170
10,2392,3.0,968.0,2392.0,2392,0,2,2003,2003,8,13472,1,56.0,20,103.0,386250
9,2452,3.0,886.0,2452.0,2452,0,2,2003,2003,10,15274,1,1972.0,20,110.0,445000
8,2400,3.0,730.0,1082.0,1105,1295,3,2003,2004,10,13262,1,0.0,60,96.0,290000
8,1606,3.0,871.0,1598.0,1606,0,2,2006,2006,6,9658,1,0.0,20,70.0,255900
6,1358,2.0,484.0,1358.0,1358,0,2,2005,2005,6,6904,1,836.0,120,47.0,213000
6,1306,2.0,624.0,1306.0,1306,0,2,2005,2005,5,5381,1,900.0,120,34.0,196000
6,1306,2.0,624.0,1306.0,1306,0,2,2005,2005,5,5122,1,881.0,120,34.0,184500
7,1358,2.0,484.0,1350.0,1358,0,2,2007,2008,6,10307,1,876.0,120,80.0,212500
7,1314,2.0,626.0,1314.0,1314,0,2,2007,2008,6,5001,1,904.0,120,34.0,230000
10,2492,3.0,949.0,2492.0,2492,0,2,2004,2005,8,14836,1,2146.0,20,100.0,552000
8,2200,3.0,685.0,2200.0,2200,0,2,2003,2004,8,15262,1,1557.0,20,117.0,382500
9,1884,2.0,649.0,1884.0,1884,0,2,2008,2009,6,7390,1,800.0,120,44.0,320000
9,1456,2.0,539.0,1451.0,1456,0,2,2008,2008,6,6472,1,0.0,120,48.0,248500
8,1712,3.0,701.0,1712.0,1712,0,2,2002,2003,8,16770,1,1196.0,20,129.0,286500
8,1324,2.0,550.0,1324.0,1324,0,2,2006,2006,6,6240,1,863.0,120,48.0,254000
7,1405,2.0,478.0,1405.0,1405,0,2,2003,2003,6,3480,1,0.0,120,48.0,173000
7,1626,2.0,474.0,764.0,764,862,2,2003,2004,6,2268,0,567.0,160,36.0,173000
7,1456,2.0,390.0,728.0,728,728,2,2005,2005,8,10928,1,0.0,60,63.0,184000
6,1490,2.0,392.0,745.0,745,745,2,2005,2006,7,8918,1,0.0,60,57.0,167800
6,1484,2.0,390.0,742.0,742,742,2,2005,2005,8,12589,1,0.0,60,149.0,174000
6,1560,2.0,400.0,684.0,684,876,2,2005,2005,6,11911,1,0.0,60,122.0,174000
7,1555,3.0,660.0,1373.0,1555,0,2,2007,2007,7,3684,1,0.0,120,53.0,174000
7,1569,3.0,660.0,1386.0,1569,0,2,2007,2007,7,3635,1,988.0,120,51.0,175900
7,1555,2.0,430.0,1373.0,1555,0,2,2005,2006,7,3182,1,16.0,120,43.0,192500
7,1504,2.0,457.0,1346.0,1504,0,2,2005,2006,7,3182,1,16.0,120,43.0,181000
7,1220,2.0,397.0,1220.0,1220,0,2,2005,2006,5,3182,1,16.0,120,43.0,180000
7,1145,2.0,397.0,1145.0,1145,0,2,2005,2006,5,3182,1,16.0,120,43.0,160200
7,1432,2.0,432.0,716.0,716,716,2,2004,2005,6,7795,1,425.0,60,71.0,188500
6,2267,2.0,390.0,1010.0,1010,1257,2,2002,2002,8,8068,1,0.0,60,69.22459016393442,200000
7,1374,2.0,400.0,384.0,744,630,2,2004,2005,6,9434,1,0.0,80,59.0,170000
7,1630,2.0,436.0,868.0,868,762,2,2004,2005,7,7984,1,0.0,60,62.0,189500
8,1419,2.0,527.0,408.0,779,640,2,2002,2002,7,7750,1,353.0,80,69.22459016393442,184100
7,1594,2.0,434.0,846.0,846,748,2,2004,2004,7,10125,1,0.0,60,61.0,195500
7,1489,2.0,400.0,782.0,806,683,2,2003,2003,8,8965,1,652.0,60,69.22459016393442,192000
7,1342,2.0,393.0,698.0,698,644,2,2003,2003,7,8174,1,494.0,60,69.22459016393442,178000
7,1314,2.0,626.0,1314.0,1314,0,2,2007,2008,6,5063,1,904.0,120,34.0,207500
7,2256,2.0,554.0,952.0,980,1276,2,2000,2000,8,8795,1,300.0,60,69.22459016393442,236000
8,2004,3.0,644.0,870.0,878,1126,2,2002,2002,8,12891,1,651.0,60,69.22459016393442,257500
6,2054,2.0,390.0,992.0,1022,1032,2,2000,2000,7,12224,1,695.0,60,69.22459016393442,244000
7,1374,2.0,400.0,384.0,744,630,2,2004,2004,7,9734,0,241.0,80,61.0,167000
6,1800,2.0,463.0,982.0,1007,793,2,2000,2000,7,8123,1,0.0,60,60.0,179000
6,1514,2.0,394.0,794.0,819,695,2,2000,2000,7,8433,1,683.0,60,42.0,190000
7,1430,2.0,400.0,384.0,774,656,2,1999,2000,7,7750,1,0.0,80,62.0,156000
7,2312,3.0,658.0,1177.0,1223,1089,2,1999,1999,8,15896,1,913.0,60,69.22459016393442,245000
6,1675,2.0,502.0,841.0,892,783,2,1999,1999,7,24682,1,0.0,60,69.22459016393442,181000
7,2060,2.0,390.0,992.0,1022,1038,2,1999,1999,8,8755,1,772.0,60,69.22459016393442,214000
7,1430,2.0,410.0,384.0,774,656,2,1999,1999,7,7848,1,0.0,80,64.0,168000
8,2365,3.0,856.0,1252.0,1268,1097,2,1999,1999,8,9430,1,1163.0,60,82.0,337000
8,2794,3.0,810.0,1462.0,1490,1304,2,1995,1996,9,15138,1,689.0,60,174.0,403000
8,2687,3.0,810.0,1455.0,1466,1221,2,2000,2000,10,12720,2,1173.0,60,106.0,327000
8,2450,3.0,1069.0,1284.0,1310,1140,2,1998,1998,7,16545,1,781.0,60,69.22459016393442,340000
8,2612,3.0,676.0,1225.0,1276,1336,2,1998,1999,8,12203,1,854.0,60,98.0,336000
7,2344,3.0,889.0,1264.0,1277,1067,2,1996,1997,7,10208,1,0.0,60,79.0,265000
8,2063,3.0,815.0,2024.0,2063,0,2,1994,1995,7,10750,2,236.0,20,69.22459016393442,315000
7,2646,3.0,656.0,1347.0,1372,1274,2,1993,1993,9,9900,1,987.0,60,90.0,260000
7,2061,2.0,647.0,1070.0,1094,967,2,1995,1996,7,9085,1,816.0,60,79.0,260000
8,2232,2.0,623.0,1173.0,1215,1017,2,1993,1994,8,11692,1,624.0,60,69.22459016393442,263550
8,2448,3.0,711.0,1629.0,1686,762,2,1994,2005,8,46589,1,1361.0,60,52.0,402000
7,1850,2.0,467.0,973.0,979,871,2,1994,1994,7,29959,1,595.0,60,69.22459016393442,248000
8,1468,3.0,898.0,1468.0,1468,0,2,2008,2009,6,9612,1,0.0,20,74.0,244600
8,1696,3.0,972.0,1696.0,1696,0,2,2008,2008,7,11194,0,0.0,20,86.0,275000
8,1658,3.0,726.0,1614.0,1658,0,2,2008,2008,7,10206,1,0.0,20,78.0,257500
8,1578,3.0,840.0,1573.0,1578,0,2,2008,2009,7,9262,1,0.0,20,78.0,287090
8,1702,3.0,844.0,1702.0,1702,0,2,2007,2007,7,10130,1,1294.0,20,85.0,275500
8,1432,2.0,492.0,1422.0,1432,0,2,2006,2006,7,9139,1,379.0,20,76.0,245000
7,1971,2.0,689.0,1113.0,1113,858,2,2005,2005,8,9675,1,341.0,60,75.0,253000
9,2490,3.0,795.0,2458.0,2490,0,2,2005,2006,9,11128,2,2158.0,20,85.0,468000
7,1852,2.0,644.0,900.0,932,920,2,2009,2009,7,8640,1,822.0,60,72.0,252678
8,1590,2.0,676.0,768.0,786,804,2,2008,2008,6,9000,0,0.0,60,75.0,210000
6,1218,2.0,676.0,1218.0,1218,0,2,2009,2009,4,7862,0,27.0,20,75.0,208300
7,1436,2.0,529.0,1436.0,1436,0,2,2008,2009,6,7993,0,0.0,20,90.0,225000
8,1314,2.0,552.0,1300.0,1314,0,2,2009,2009,6,8640,0,936.0,20,72.0,229456
7,1402,2.0,625.0,1402.0,1402,0,2,2008,2008,7,8640,0,0.0,20,72.0,229800
9,1530,3.0,984.0,1530.0,1530,0,2,2007,2008,7,12606,1,0.0,20,112.0,250000
9,1766,3.0,478.0,1766.0,1766,0,2,2009,2009,7,9187,1,1121.0,20,85.0,370878
8,1448,2.0,692.0,1372.0,1448,0,2,2006,2007,6,7500,1,24.0,20,75.0,238500
10,2007,3.0,812.0,1017.0,1026,981,2,2008,2008,10,11003,1,765.0,60,85.0,310000
8,1795,3.0,782.0,900.0,909,886,2,2006,2006,8,10603,1,682.0,60,84.0,270000
8,1953,3.0,1043.0,1082.0,1082,871,2,2005,2006,9,10574,1,0.0,60,85.0,252000
7,1550,2.0,438.0,1092.0,1112,438,2,2006,2007,7,8125,0,812.0,60,65.0,241000
8,1836,2.0,517.0,1836.0,1836,0,2,2008,2009,8,8125,1,0.0,20,65.0,264500
7,1662,3.0,711.0,1652.0,1662,0,2,2006,2007,8,10625,1,1430.0,20,85.0,291000
7,2094,2.0,615.0,912.0,912,1182,2,2003,2004,8,9375,1,0.0,60,75.0,263000
7,1221,2.0,400.0,1221.0,1221,0,2,2004,2005,6,7500,0,410.0,20,62.0,185000
7,1553,2.0,588.0,1553.0,1553,0,2,2003,2004,6,8736,0,771.0,20,68.0,234500
7,1653,2.0,628.0,812.0,812,841,2,2003,2003,6,8127,0,410.0,60,65.0,209000
7,1218,2.0,576.0,1218.0,1218,0,1,2007,2007,6,9605,0,0.0,20,80.0,159000
7,1141,2.0,484.0,1141.0,1141,0,1,2006,2006,6,7500,0,54.0,20,63.0,152000
6,1158,0.0,0.0,1158.0,1158,0,1,2004,2004,5,7500,0,0.0,20,63.0,143500
7,1812,2.0,478.0,835.0,871,941,2,2004,2004,8,10628,0,0.0,60,96.0,193000
8,1512,3.0,845.0,1512.0,1512,0,2,2004,2004,6,10141,0,516.0,20,76.0,203000
7,1200,2.0,555.0,1176.0,1200,0,2,2003,2003,5,10083,0,833.0,20,67.0,184900
7,1114,2.0,576.0,1114.0,1114,0,1,2004,2005,6,13072,0,0.0,20,63.0,159000
5,1114,0.0,0.0,1114.0,1114,0,1,2004,2004,6,13072,0,0.0,20,63.0,142000
