DATE,LJUBLJANA_cloud_cover,LJUBLJANA_wind_speed,LJUBLJANA_humidity,LJUBLJANA_pressure,LJUBLJANA_global_radiation,LJUBLJANA_precipitation,LJUBLJANA_sunshine,LJUBLJANA_temp_mean,LJUBLJANA_temp_min,LJUBLJANA_temp_max,LJUBLJANA_picnic_weather
20001029,6,1.9,0.77,1.022,0.89,0.0,5.5,12.0,4.4,17.0,False
20001030,7,1.4,0.82,1.0155,0.53,0.58,1.5,13.7,10.0,16.9,False
20001031,6,2.3,0.75,1.0081,0.68,0.56,3.6,15.3,13.7,20.3,False
20001101,8,0.9,0.88,1.0107,0.38,0.99,1.5,11.0,10.0,13.8,False
20001102,7,0.5,0.91,1.0139,0.45,0.59,1.8,10.4,9.3,12.7,False
20001103,8,0.6,0.95,1.0096,0.14,3.03,0.0,11.6,9.9,12.5,False
20001104,6,1.5,0.92,1.0109,0.22,2.36,0.0,9.4,7.3,14.1,False
20001105,7,1.0,0.86,1.0183,0.44,0.69,0.8,8.5,6.8,9.8,False
20001106,8,1.0,0.94,1.0036,0.21,3.87,0.0,9.4,6.0,10.9,False
20001107,6,1.4,0.81,0.9963,0.55,1.65,4.0,10.1,8.5,14.4,False
20001108,6,1.3,0.91,1.0069,0.28,2.46,1.2,8.0,7.2,10.9,False
20001109,6,0.9,0.82,1.0162,0.54,0.72,2.8,8.2,4.1,12.8,False
20001110,7,1.2,0.94,1.0228,0.45,0.03,2.0,5.6,4.3,10.0,False
20001111,8,0.6,0.94,1.0293,0.34,0.0,0.3,3.8,2.4,5.7,False
20001112,6,1.4,0.81,1.0237,0.41,0.09,1.5,6.6,1.2,9.5,False
20001113,8,0.5,0.94,1.0148,0.11,0.87,0.0,11.2,7.5,14.1,False
20001114,6,3.2,0.71,1.011,0.65,0.1,4.4,16.5,11.2,20.3,False
20001115,6,1.3,0.8,1.0165,0.34,3.57,1.2,13.9,12.2,16.8,False
20001116,7,0.5,0.94,1.0157,0.16,0.7,0.2,12.2,11.3,14.7,False
20001117,8,0.7,0.93,1.0118,0.18,1.54,0.0,10.7,10.0,11.7,False
20001118,8,1.0,0.89,1.0141,0.08,0.23,0.0,8.7,7.3,11.1,False
20001119,8,0.7,0.81,1.0114,0.16,0.55,0.0,5.7,5.2,7.4,False
20001120,8,0.8,0.94,1.0112,0.15,2.37,0.0,6.7,5.0,7.3,False
20001121,7,0.9,0.92,1.0109,0.13,1.28,0.0,9.6,7.1,11.7,False
20001122,8,0.7,0.93,1.0183,0.37,0.01,0.1,8.3,7.3,11.7,False
20001123,8,0.8,0.89,1.0173,0.24,0.0,0.0,7.6,3.4,10.6,False
20001124,8,0.5,0.93,1.0121,0.19,2.09,0.1,8.1,6.4,10.6,False
20001125,8,0.7,0.95,1.0099,0.11,0.89,0.0,9.3,8.3,10.5,False
20001126,6,1.6,0.81,1.008,0.47,0.0,1.8,8.1,6.3,11.8,False
20001127,3,0.5,0.73,1.0196,0.74,0.0,6.2,5.9,3.5,12.1,False
20001128,4,0.4,0.88,1.0264,0.5,0.0,2.5,2.4,-1.0,6.0,False
20001129,4,0.3,0.86,1.0243,0.52,0.0,4.5,2.2,-0.7,7.1,False
20001130,4,0.4,0.87,1.0242,0.55,0.0,4.4,3.1,-1.4,7.5,False
20001201,1,2.3,0.76,1.0246,0.71,0.0,7.2,7.8,-1.0,12.6,False
20001202,6,1.0,0.75,1.0234,0.51,0.0,3.4,9.2,3.3,13.3,False
20001203,6,1.2,0.79,1.0221,0.32,0.0,1.1,11.0,9.5,15.0,False
20001204,8,0.9,0.93,1.0236,0.22,0.02,0.0,7.3,6.6,9.5,False
20001205,8,0.9,0.95,1.0259,0.09,0.02,0.0,6.0,5.4,7.3,False
20001206,8,0.8,0.94,1.0249,0.1,0.0,0.0,5.7,4.8,6.4,False
20001207,8,1.8,0.83,1.0222,0.18,0.0,0.0,9.9,5.4,11.2,False
20001208,8,2.2,0.74,1.0187,0.11,0.0,0.2,13.1,10.0,14.1,False
20001209,7,1.9,0.81,1.0197,0.11,0.8,1.1,13.5,12.5,15.0,False
20001210,3,1.8,0.75,1.0221,0.7,0.0,7.2,10.6,7.4,16.0,False
20001211,5,0.7,0.83,1.0287,0.44,0.0,2.5,7.7,5.6,11.6,False
20001212,6,0.8,0.92,1.029,0.34,0.0,0.4,5.5,2.7,10.3,False
20001213,6,1.6,0.85,1.0237,0.15,0.0,0.0,6.9,2.3,10.7,False
20001214,7,0.5,0.89,1.0155,0.14,0.4,0.0,5.8,1.7,8.0,False
20001215,8,0.6,0.95,1.0063,0.08,3.88,0.0,5.1,1.2,10.2,False
20001216,8,0.8,0.95,1.013,0.29,0.0,0.4,1.1,0.2,2.7,False
20001217,8,0.7,0.93,1.0183,0.2,0.0,0.0,0.7,0.0,1.6,False
20001218,8,0.7,0.93,1.0235,0.22,0.0,0.0,0.6,-0.6,2.0,False
20001219,7,0.8,0.9,1.0234,0.37,0.05,1.1,0.9,-1.4,2.5,False
20001220,4,0.9,0.81,1.0297,0.61,0.0,5.4,0.6,-0.7,3.9,False
20001221,8,1.4,0.72,1.031,0.14,0.0,0.0,-1.2,-2.7,-0.2,False
20001222,8,1.7,0.66,1.0292,0.16,0.0,0.0,-3.1,-3.6,-1.0,False
20001223,2,1.1,0.69,1.0221,0.67,0.0,6.8,-4.6,-6.3,-0.9,False
20001224,4,1.7,0.7,1.015,0.4,0.47,3.4,2.1,-7.8,5.5,False
20001225,8,0.6,0.96,1.0023,0.15,1.94,0.1,3.9,2.5,5.3,False
20001226,7,0.5,0.84,0.9966,0.35,1.0,1.5,7.7,4.4,10.4,False
20001227,8,1.5,0.93,0.9957,0.24,2.54,0.1,6.4,4.7,7.5,False
20001228,7,0.8,0.92,0.9957,0.23,1.19,0.0,6.4,5.1,7.6,False
20001229,8,1.5,0.93,1.0003,0.06,2.1,0.0,3.0,2.3,6.4,False
20001230,6,1.0,0.91,1.0016,0.49,0.04,4.0,1.6,0.3,4.7,False
20001231,5,0.7,0.9,1.0174,0.35,0.0,0.8,-0.5,-1.5,2.0,False
20010101,6,0.4,0.92,1.0208,0.52,0.0,2.2,-2.7,-4.4,-0.8,False
20010102,8,1.1,0.85,1.0148,0.09,0.51,0.0,3.1,-3.7,6.0,False
20010103,8,0.7,0.95,1.0134,0.11,0.35,0.0,6.1,4.9,6.9,False
20010104,8,1.2,0.89,1.0134,0.19,0.14,0.0,6.1,4.3,7.9,False
20010105,8,1.2,0.91,1.0145,0.19,0.12,0.0,5.9,3.5,7.7,False
20010106,8,2.1,0.91,1.0108,0.05,0.7,0.0,10.4,7.0,12.6,False
20010107,7,2.5,0.83,1.0126,0.38,0.12,0.6,12.0,10.7,14.6,False
20010108,8,2.0,0.94,1.008,0.05,3.74,0.0,8.0,6.3,11.7,False
20010109,5,1.6,0.67,1.0155,0.57,0.07,4.5,6.2,4.4,10.9,False
20010110,7,1.3,0.76,1.0205,0.35,0.07,1.8,7.0,2.4,9.8,False
20010111,8,1.5,0.79,1.0203,0.24,0.22,0.1,8.9,6.3,10.5,False
20010112,8,1.4,0.89,1.0242,0.05,0.04,0.0,2.9,2.2,9.3,False
20010113,6,3.8,0.54,1.032,0.62,0.0,4.6,-0.7,-1.3,2.2,False
20010114,5,4.6,0.53,1.0341,0.68,0.0,5.1,-1.1,-1.9,0.7,False
20010115,2,4.2,0.52,1.0322,0.62,0.0,5.2,-2.2,-3.6,0.2,False
20010116,8,2.2,0.66,1.0301,0.34,0.0,0.0,-2.4,-4.0,-1.1,False
20010117,8,0.8,0.74,1.028,0.26,0.0,0.0,-1.8,-4.7,-0.6,False
20010118,8,0.6,0.85,1.0268,0.15,0.24,0.0,-0.5,-0.9,0.4,False
20010119,8,0.9,0.87,1.0276,0.29,0.0,0.0,1.0,-0.4,2.2,False
20010120,8,1.6,0.89,1.0276,0.09,0.01,0.0,0.8,0.4,1.8,False
20010121,8,1.0,0.89,1.0288,0.27,0.14,0.0,-0.6,-1.0,0.4,False
20010122,8,0.9,0.8,1.0257,0.26,0.02,0.0,-0.1,-1.3,0.5,False
20010123,8,0.4,0.93,1.018,0.13,0.18,0.0,2.4,0.1,4.3,False
20010124,8,0.3,0.96,1.0168,0.06,0.63,0.0,4.2,2.2,5.1,False
20010125,8,0.7,0.96,1.0131,0.08,5.76,0.0,8.5,4.9,9.3,False
20010126,6,1.0,0.84,1.011,0.4,0.54,1.1,8.7,6.9,11.6,False
20010127,6,1.4,0.93,1.0074,0.25,1.32,0.1,4.6,-0.3,7.6,False
20010128,8,0.8,0.85,1.0085,0.37,0.33,0.1,3.7,1.0,5.6,False
20010129,8,1.1,0.88,1.0118,0.13,0.15,0.0,2.8,0.9,4.3,False
20010130,8,0.6,0.93,1.014,0.14,0.45,0.0,1.6,1.2,2.9,False
20010131,5,1.2,0.8,1.0151,0.62,0.0,0.6,1.4,0.7,3.4,False
20010201,3,2.0,0.56,1.0183,0.78,0.0,5.0,0.8,-2.5,5.7,False
20010202,1,0.8,0.63,1.0206,1.14,0.0,8.2,-0.8,-4.8,4.5,False
20010203,7,1.7,0.68,1.015,0.7,0.0,3.7,1.9,-4.0,5.1,False
20010204,7,1.7,0.68,1.0143,0.19,0.02,0.2,6.9,2.9,8.5,False
20010205,8,2.1,0.79,1.013,0.16,0.06,0.3,8.8,6.6,10.0,False
20010206,7,2.7,0.69,1.0212,0.45,0.0,0.3,10.0,7.0,11.6,False
20010207,7,3.2,0.72,1.0211,0.7,0.0,3.7,11.0,9.4,12.4,False
20010208,6,2.2,0.69,1.0138,0.76,0.1,5.0,10.8,9.0,15.0,False
20010209,6,1.1,0.89,1.0162,0.64,0.88,2.5,8.2,6.9,12.8,False
20010210,5,0.6,0.87,1.031,0.57,0.06,1.1,6.7,4.5,11.0,False
20010211,2,0.6,0.79,1.0406,0.99,0.0,5.5,4.5,1.7,9.3,False
20010212,3,0.7,0.81,1.0355,0.9,0.0,4.4,3.8,-0.6,9.7,False
20010213,5,0.5,0.76,1.0249,0.88,0.0,3.9,5.6,0.1,10.4,False
20010214,1,1.4,0.58,1.03,1.33,0.0,8.6,6.1,3.7,10.9,False
20010215,1,0.8,0.67,1.0333,1.29,0.0,8.7,4.4,-1.6,11.0,False
20010216,0,0.4,0.61,1.029,1.29,0.0,8.8,5.9,-1.4,14.2,False
20010217,2,0.9,0.67,1.0289,1.19,0.0,7.5,6.3,-1.3,12.9,False
20010218,3,1.1,0.64,1.0278,1.14,0.0,7.1,7.1,5.5,12.8,False
20010219,2,0.6,0.6,1.0292,1.35,0.0,6.4,4.5,-0.5,10.7,False
20010220,3,2.0,0.57,1.0228,1.11,0.0,6.6,5.4,-1.3,11.0,False
20010221,2,2.6,0.61,1.0187,0.91,0.0,4.3,4.9,-0.8,10.7,False
20010222,1,1.9,0.65,1.0071,1.4,0.0,8.8,6.7,-2.3,14.7,False
20010223,7,1.4,0.83,1.0002,0.5,0.29,0.8,3.9,0.1,7.9,False
20010224,8,1.9,0.86,1.008,0.36,0.14,0.0,-0.1,-0.7,4.8,False
20010225,8,2.8,0.65,1.0111,0.7,0.0,0.0,0.0,-1.9,1.5,False
20010226,5,2.6,0.6,1.0081,0.83,0.0,0.3,-0.6,-1.8,2.3,False
20010227,4,1.2,0.71,1.0101,1.29,0.0,5.4,-0.2,-6.8,4.2,False
20010228,7,0.7,0.94,1.0072,0.38,0.86,0.0,-1.6,-3.8,1.1,False
20010301,6,1.3,0.81,1.0026,1.46,0.0,6.4,1.7,-1.7,6.9,False
20010302,6,1.4,0.8,1.0055,1.12,2.69,4.1,3.1,-2.4,8.8,False
20010303,8,0.7,0.97,0.9981,0.16,2.37,0.0,3.9,0.5,6.1,False
20010304,7,2.1,0.85,1.0024,0.43,1.12,0.7,11.3,5.7,13.7,False
20010305,8,1.3,0.9,1.0131,0.22,1.35,0.1,8.6,6.9,12.9,False
20010306,7,1.7,0.69,1.0273,0.53,0.0,0.0,3.2,2.6,6.9,False
20010307,7,1.0,0.68,1.025,0.92,0.0,1.7,4.5,2.1,8.1,False
20010308,8,1.0,0.79,1.0165,0.35,0.03,0.0,6.4,0.5,8.9,False
20010309,6,2.0,0.85,1.011,0.74,1.15,1.9,8.7,5.7,13.3,False
20010310,6,1.7,0.77,1.0139,0.85,0.0,2.5,10.0,7.3,13.2,False
20010311,6,2.3,0.7,1.017,1.66,0.0,7.8,9.9,3.9,15.3,False
20010312,7,1.8,0.73,1.0148,0.73,0.54,0.8,11.4,7.2,14.3,False
20010313,6,2.3,0.92,1.0071,0.1,3.8,0.0,6.5,4.5,12.1,False
20010314,6,0.6,0.76,1.01,1.6,0.07,5.7,8.4,2.6,14.5,False
20010315,5,1.3,0.76,1.015,1.35,0.0,5.8,9.4,3.7,16.4,False
20010316,4,2.0,0.7,1.0158,1.24,0.0,6.0,11.2,6.3,16.8,False
20010317,8,1.8,0.81,1.0065,0.45,0.55,0.2,11.4,10.4,13.8,False
20010318,5,2.0,0.72,1.0075,1.09,0.02,4.7,11.7,9.4,15.2,False
20010319,6,2.3,0.66,1.0085,0.92,0.09,3.9,12.2,9.9,15.6,False
20010320,8,1.6,0.83,1.0154,0.58,0.0,0.0,6.4,4.6,11.8,False
20010321,7,1.0,0.86,1.0077,0.21,0.45,0.0,10.3,6.4,12.7,False
20010322,4,1.5,0.82,1.0023,0.59,0.65,2.6,11.6,10.0,16.5,False
20010323,6,0.8,0.66,1.0094,1.51,0.0,4.1,13.1,5.0,19.3,True
20010324,2,1.9,0.68,1.0071,1.78,0.0,7.9,14.4,7.2,21.6,True
20010325,4,3.1,0.55,0.9964,1.92,1.55,9.9,17.2,12.8,22.0,False
20010326,6,1.8,0.69,1.0032,1.86,0.57,7.2,13.2,8.7,18.7,False
20010327,8,1.9,0.86,1.0138,0.29,0.2,0.0,3.4,2.6,13.1,False
20010328,8,1.2,0.78,1.0168,0.87,0.41,0.2,4.3,2.2,7.3,False
20010329,8,0.7,0.91,1.0114,0.44,1.36,0.0,5.4,2.8,6.8,False
20010330,8,2.2,0.83,1.011,0.4,0.19,0.0,8.7,6.0,9.7,False
20010331,6,2.5,0.6,1.0231,1.27,0.0,2.8,11.2,9.2,14.2,False
20010401,3,1.8,0.61,1.0263,1.9,0.0,8.7,10.8,6.5,16.2,False
20010402,1,0.6,0.59,1.0242,2.39,0.0,10.9,10.7,2.4,18.7,True
20010403,2,1.7,0.57,1.0198,2.36,0.0,11.1,12.3,3.1,20.7,True
20010404,4,2.5,0.65,1.0158,2.1,0.3,9.5,11.7,5.6,18.6,False
20010405,6,1.2,0.86,1.0152,0.65,2.13,1.4,8.0,6.0,11.7,False
20010406,4,1.6,0.6,1.0159,2.48,0.0,9.8,10.8,4.4,17.9,False
20010407,6,1.5,0.82,1.0089,0.56,1.04,1.9,9.1,5.4,14.1,False
20010408,6,0.8,0.84,1.0079,0.64,0.84,0.0,8.4,7.3,11.5,False
20010409,4,1.2,0.6,1.016,2.31,0.0,10.3,10.0,2.0,16.4,False
20010410,2,1.3,0.57,1.0128,2.55,0.01,11.1,10.3,1.7,17.8,False
20010411,8,0.9,0.89,1.0132,0.33,1.9,0.0,7.6,7.1,11.0,False
20010412,6,1.6,0.65,1.0158,1.39,0.0,3.6,11.3,7.0,16.0,False
20010413,5,1.5,0.78,1.0175,1.82,0.03,5.3,6.2,3.2,12.5,False
20010414,2,1.7,0.45,1.0199,1.99,0.0,10.6,4.3,0.4,8.5,False
20010415,4,2.8,0.58,1.0145,2.29,0.0,9.4,5.6,-2.0,10.3,False
20010416,8,1.0,0.86,1.0135,0.63,0.68,0.8,5.6,3.1,8.6,False
20010417,6,1.2,0.72,1.0122,1.2,0.01,1.8,7.6,4.6,12.2,False
20010418,7,0.9,0.71,1.0111,1.09,0.0,1.0,8.0,1.4,11.5,False
20010419,7,1.6,0.8,1.0078,1.27,0.44,4.0,9.1,5.5,13.6,False
20010420,7,1.5,0.87,1.0037,0.67,0.7,0.6,8.7,5.2,10.2,False
20010421,7,1.3,0.77,0.9985,1.67,0.54,4.5,8.8,7.0,14.1,False
20010422,7,1.3,0.7,0.9996,1.08,0.0,1.4,8.7,4.3,11.9,False
20010423,2,3.4,0.52,1.0013,2.98,0.0,12.7,11.2,2.9,17.4,False
20010424,2,3.2,0.55,1.0136,2.94,0.0,13.0,12.6,4.5,19.2,True
20010425,5,2.5,0.64,1.0166,2.15,0.0,8.4,13.6,8.3,19.7,True
20010426,6,1.3,0.89,1.0202,0.33,0.27,0.0,9.3,8.1,13.6,False
20010427,5,1.1,0.63,1.0199,2.66,0.0,9.9,11.6,3.8,18.4,True
20010428,2,1.6,0.56,1.0154,2.74,0.0,12.3,14.7,5.3,23.0,True
20010429,1,1.4,0.53,1.0141,2.78,0.0,12.1,16.8,7.3,24.8,True
20010430,3,1.5,0.5,1.0149,2.92,0.0,12.8,19.0,9.2,26.5,True
20010501,2,1.6,0.51,1.0179,2.89,0.0,12.9,19.6,9.7,28.0,True
20010502,2,1.1,0.56,1.0157,2.92,0.0,11.8,20.4,9.6,28.5,True
20010503,4,0.8,0.74,1.01,2.18,0.13,9.5,16.8,12.4,25.5,False
20010504,6,1.6,0.81,1.006,1.92,0.34,4.3,15.5,10.7,23.8,False
20010505,6,1.2,0.66,1.0047,1.96,0.99,6.4,17.1,12.4,22.0,False
20010506,6,1.3,0.92,1.0083,1.01,0.59,1.9,13.5,12.1,18.3,False
20010507,6,0.5,0.91,1.0134,1.15,0.27,2.3,13.9,11.4,17.5,False
20010508,7,0.7,0.84,1.0185,1.03,0.13,0.3,14.6,12.0,18.2,False
20010509,5,1.2,0.78,1.0196,2.14,0.2,5.6,14.6,11.4,21.4,False
20010510,4,1.2,0.63,1.0184,2.66,0.0,10.4,15.4,10.6,22.1,True
20010511,3,1.4,0.55,1.0152,2.58,0.0,10.4,16.7,7.7,23.0,True
20010512,3,1.9,0.5,1.0162,3.03,0.0,12.7,16.4,11.7,22.1,True
20010513,2,1.6,0.53,1.0164,3.07,0.0,11.0,14.9,9.8,20.3,True
20010514,5,2.5,0.62,1.0142,2.77,0.0,11.8,15.9,7.4,21.8,True
20010515,6,3.1,0.76,1.0143,1.25,0.16,3.8,15.4,13.0,19.8,False
20010516,6,2.4,0.69,1.0171,2.55,0.0,7.9,17.5,11.7,22.4,True
20010517,6,3.1,0.67,1.017,2.56,0.0,9.0,18.8,13.7,23.1,True
20010518,7,2.5,0.72,1.0132,1.47,1.32,5.0,15.8,12.6,22.7,False
20010519,2,1.7,0.61,1.0227,2.92,0.0,13.2,14.6,8.2,19.9,True
20010520,3,1.5,0.56,1.0235,3.1,0.0,12.4,16.5,8.2,21.6,True
20010521,8,0.8,0.86,1.0207,0.92,1.29,0.0,13.8,11.8,16.7,False
20010522,7,0.8,0.81,1.0174,0.98,0.0,0.2,15.3,12.0,18.9,True
20010523,5,1.4,0.55,1.0234,2.17,0.0,7.0,16.9,14.3,21.2,True
20010524,2,1.0,0.58,1.0201,3.14,0.0,12.6,18.3,9.1,24.2,True
20010525,6,1.5,0.61,1.0149,2.22,0.0,7.3,18.5,10.4,25.7,True
20010526,2,1.1,0.51,1.0189,3.19,0.0,13.6,20.0,13.4,25.7,True
20010527,2,1.1,0.52,1.0218,3.2,0.0,12.3,21.3,10.8,28.6,True
20010528,4,2.0,0.54,1.0205,2.65,0.0,10.4,23.9,16.7,30.2,True
20010529,5,1.4,0.62,1.0175,2.04,0.0,5.7,23.0,17.4,30.5,True
20010530,4,1.5,0.72,1.0145,2.58,7.99,10.6,22.2,16.6,29.6,False
20010531,6,0.9,0.9,1.012,0.99,4.42,1.7,17.1,14.8,21.6,False
20010601,4,1.2,0.77,1.0154,2.99,0.16,12.0,14.8,13.9,21.2,False
20010602,4,0.9,0.63,1.0144,2.11,0.0,5.3,14.7,8.0,19.3,True
20010603,6,2.1,0.73,1.0096,2.12,1.61,7.2,11.7,6.8,20.0,False
20010604,3,2.1,0.46,1.0195,3.36,0.0,13.5,15.0,6.1,22.0,True
20010605,1,1.6,0.5,1.0214,3.47,0.0,14.5,16.8,8.2,23.7,True
20010606,8,1.9,0.76,1.0134,1.72,1.03,3.8,14.3,9.5,23.1,False
20010607,5,1.6,0.6,1.0161,2.96,0.0,11.2,17.7,11.1,24.2,True
20010608,3,2.2,0.56,1.0148,3.26,0.0,13.6,19.4,11.0,25.4,True
20010609,5,2.1,0.57,1.0127,2.68,0.0,10.3,20.1,14.6,25.2,True
20010610,6,1.0,0.73,1.0107,1.79,0.03,6.9,18.9,13.0,25.8,False
20010611,7,1.8,0.88,1.0167,0.93,2.78,2.8,12.5,9.4,21.8,False
20010612,6,1.0,0.65,1.0227,3.13,0.0,10.3,14.3,7.9,19.9,True
20010613,4,1.4,0.68,1.0162,2.43,0.0,6.7,16.5,9.5,21.4,True
20010614,5,0.7,0.76,1.0142,2.06,1.76,6.8,15.7,12.3,23.2,False
20010615,4,1.4,0.59,1.0158,2.99,0.0,10.2,19.6,10.4,26.7,True
20010616,3,2.1,0.57,1.0115,2.92,0.16,12.8,21.1,12.1,27.1,False
20010617,7,0.9,0.85,1.0112,1.23,1.53,2.7,15.5,12.0,21.1,False
20010618,6,0.7,0.76,1.0131,1.95,0.07,3.8,16.5,13.0,22.6,False
20010619,4,1.9,0.49,1.016,2.71,0.0,11.3,18.2,10.5,23.0,True
20010620,2,2.0,0.41,1.0148,3.55,0.0,14.0,19.3,12.5,24.6,True
20010621,2,2.0,0.44,1.0126,3.51,0.0,14.3,20.3,11.0,27.2,True
20010622,5,3.0,0.56,1.0105,2.82,0.0,10.3,20.9,14.1,26.5,True
20010623,5,1.5,0.73,1.0159,2.02,0.0,5.6,18.8,17.0,22.7,True
20010624,2,1.2,0.59,1.0187,3.24,0.0,11.4,21.7,13.4,29.0,True
20010625,2,1.2,0.55,1.0206,3.23,0.0,13.9,22.6,14.9,28.0,True
20010626,2,1.1,0.57,1.0195,2.9,0.0,10.6,23.3,15.8,28.8,True
20010627,2,1.7,0.52,1.0153,3.22,0.0,13.5,23.9,16.1,30.6,True
20010628,6,1.7,0.55,1.0154,2.39,0.35,7.9,23.4,16.7,29.3,False
20010629,6,1.2,0.79,1.0209,1.3,0.84,2.1,20.4,18.0,23.9,False
20010630,5,1.0,0.62,1.0196,3.12,1.13,11.9,22.6,15.9,28.6,False
20010701,4,1.0,0.7,1.021,2.68,0.0,7.5,19.9,16.3,25.3,True
20010702,6,1.0,0.65,1.0231,2.51,0.0,9.0,19.4,13.1,25.5,True
20010703,4,1.6,0.67,1.0191,2.86,0.06,10.7,17.9,14.2,24.3,False
20010704,5,1.1,0.62,1.0158,2.52,0.0,7.7,19.7,12.3,24.3,True
20010705,4,2.1,0.68,1.0156,2.47,0.0,8.4,21.6,16.4,27.6,True
20010706,4,1.8,0.62,1.0153,2.44,0.0,7.7,24.0,17.4,29.5,True
20010707,2,2.2,0.57,1.0111,2.98,0.0,12.5,24.4,17.0,31.3,True
20010708,2,2.3,0.56,1.0123,3.17,0.01,14.0,23.0,16.9,28.6,False
20010709,6,1.0,0.68,1.0157,1.78,0.0,6.0,20.9,15.8,24.8,True
20010710,6,1.9,0.7,1.0156,1.57,0.03,4.9,21.6,16.0,25.7,False
20010711,2,1.4,0.57,1.0132,3.18,0.0,14.0,24.1,15.8,29.7,True
20010712,6,1.7,0.72,1.0181,0.88,0.0,0.9,18.2,16.8,24.0,True
20010713,2,1.1,0.63,1.0134,2.87,0.0,12.0,22.7,13.6,27.8,True
20010714,2,1.1,0.56,1.0131,3.15,0.0,13.6,25.2,17.2,31.8,True
20010715,1,1.0,0.5,1.0119,3.14,0.0,13.3,26.7,17.4,33.7,True
20010716,5,0.8,0.7,1.0093,1.78,0.83,6.5,22.7,18.7,29.1,False
20010717,6,1.1,0.69,1.0087,1.7,0.02,4.7,18.8,15.6,23.5,False
20010718,5,2.4,0.69,1.0096,2.49,0.41,9.0,20.0,13.5,27.6,False
20010719,6,2.8,0.66,1.0072,2.39,0.79,9.7,22.2,16.6,28.7,False
20010720,8,1.2,0.88,1.0069,0.87,0.91,0.8,16.4,15.7,21.6,False
20010721,4,1.7,0.64,1.0168,3.17,0.01,11.4,20.3,14.6,27.0,False
20010722,2,1.0,0.56,1.0167,3.21,0.0,10.9,20.6,12.2,29.2,True
20010723,2,0.7,0.53,1.0134,2.91,0.0,13.0,22.7,15.0,29.2,True
20010724,6,1.0,0.7,1.0125,1.89,0.0,5.6,21.7,16.2,27.1,True
20010725,6,1.1,0.68,1.0145,1.7,0.0,2.9,22.2,17.9,26.7,True
20010726,3,0.9,0.6,1.0153,2.85,0.0,10.5,23.8,17.8,30.8,True
20010727,4,0.8,0.57,1.0164,2.5,0.0,10.4,23.4,17.2,30.8,True
20010728,2,0.8,0.66,1.0184,3.06,0.06,12.6,24.0,16.8,32.6,False
20010729,2,0.8,0.61,1.0183,2.47,0.53,10.9,24.7,17.8,31.9,False
20010730,2,1.2,0.67,1.0217,2.48,0.0,10.5,22.8,17.2,29.5,True
20010731,1,1.0,0.55,1.0215,3.08,0.0,13.8,24.5,16.0,31.5,True
20010801,2,1.3,0.54,1.0192,2.7,0.0,13.3,26.5,17.3,33.5,True
20010802,1,0.9,0.55,1.0171,2.84,0.0,13.1,26.2,19.6,33.7,True
20010803,1,1.2,0.54,1.0149,2.71,0.0,13.0,27.3,18.5,35.2,True
20010804,2,1.1,0.48,1.0149,2.78,0.0,12.7,27.1,18.8,34.5,True
20010805,5,2.7,0.67,1.0178,1.82,0.06,7.0,20.7,17.1,27.9,False
20010806,5,1.8,0.61,1.0178,2.42,0.0,9.6,20.8,15.9,26.5,True
20010807,0,1.4,0.54,1.0154,3.0,0.0,13.6,23.4,14.1,30.7,True
20010808,2,2.0,0.5,1.0131,2.83,0.0,13.6,25.5,15.7,32.8,True
20010809,2,1.2,0.62,1.0162,2.42,0.0,10.9,24.9,17.7,31.9,True
20010810,5,1.8,0.6,1.0164,1.86,0.87,9.0,23.5,17.9,31.4,False
20010811,6,1.2,0.82,1.0237,0.64,2.02,1.5,14.4,13.3,21.8,False
20010812,4,1.1,0.6,1.0223,2.84,0.0,10.9,17.5,10.2,24.2,True
20010813,3,0.7,0.55,1.0179,2.84,0.0,12.2,20.0,10.7,27.7,True
20010814,1,0.9,0.55,1.0196,2.81,0.0,13.1,23.0,13.5,30.5,True
20010815,0,0.9,0.57,1.0215,2.78,0.0,13.2,24.0,15.7,30.6,True
20010816,1,0.7,0.58,1.0182,2.64,0.0,12.9,25.4,16.8,32.4,True
20010817,3,1.4,0.57,1.0162,2.47,0.0,12.2,25.0,18.4,31.6,True
20010818,3,0.7,0.57,1.0141,2.35,0.0,10.3,25.1,17.5,31.8,True
20010819,4,1.1,0.61,1.0121,2.41,0.0,11.4,24.5,17.8,31.9,True
20010820,4,2.7,0.67,1.0125,1.97,0.29,8.3,21.5,16.6,31.5,False
20010821,5,1.2,0.68,1.0166,1.98,0.0,5.7,21.8,15.9,28.5,True
20010822,3,1.2,0.66,1.0186,2.32,0.02,11.3,22.8,16.6,28.4,False
20010823,6,1.1,0.61,1.0185,2.1,0.0,9.2,23.0,17.1,29.1,True
20010824,2,1.5,0.61,1.0185,2.35,0.0,11.8,23.2,17.0,29.2,True
20010825,1,1.1,0.63,1.0195,2.37,0.0,11.9,23.3,16.6,30.5,True
20010826,1,1.0,0.55,1.0183,2.5,0.0,12.4,25.2,16.6,32.5,True
20010827,1,1.9,0.54,1.013,2.41,0.0,10.9,26.2,17.3,34.3,True
20010828,6,1.5,0.68,1.0147,1.05,0.0,2.3,20.4,18.9,26.1,True
20010829,4,2.2,0.62,1.0125,2.27,0.0,9.7,21.8,15.5,28.4,True
20010830,5,1.0,0.5,1.0128,1.79,0.0,6.9,19.3,13.9,23.7,True
