DATE,MONTELIMAR_wind_speed,MONTELIMAR_humidity,MONTELIMAR_pressure,MONTELIMAR_global_radiation,MONTELIMAR_precipitation,MONTELIMAR_temp_mean,MONTELIMAR_temp_min,MONTELIMAR_temp_max,MONTELIMAR_picnic_weather
20001218,1.2,0.78,1.0215,0.73,0.0,7.2,2.3,12.1,False
20001219,0.6,0.83,1.0205,0.71,0.0,7.7,0.8,14.6,False
20001220,1.2,0.84,1.0175,0.34,0.02,6.1,1.3,10.9,False
20001221,2.6,0.8,1.0175,0.46,0.0,8.6,6.4,10.7,False
20001222,1.9,0.82,1.016,0.65,0.0,8.0,4.5,11.4,False
20001223,2.1,0.96,1.0141,0.23,0.38,2.4,-0.1,4.9,False
20001224,1.8,0.92,1.0028,0.08,4.32,5.6,1.3,9.8,False
20001225,2.2,0.92,0.9962,0.25,0.14,8.4,6.6,10.2,False
20001226,0.9,0.95,0.9927,0.2,0.3,7.4,5.5,9.2,False
20001227,1.0,0.94,0.9924,0.47,0.0,5.4,2.5,8.4,False
20001228,3.5,0.69,0.9995,0.71,0.0,7.0,4.9,9.0,False
20001229,3.4,0.78,1.003,0.69,0.04,5.4,2.7,8.2,False
20001230,5.8,0.76,1.0048,0.33,0.4,2.4,-0.7,5.4,False
20001231,7.1,0.67,1.0159,0.8,0.0,3.2,1.3,5.1,False
20010101,2.1,0.83,1.0114,0.09,0.16,5.9,-2.1,13.8,False
20010102,2.4,0.84,1.0066,0.22,1.58,10.4,7.2,13.6,False
20010103,1.0,0.86,1.0147,0.7,0.12,7.8,2.4,13.1,False
20010104,1.2,0.9,1.0121,0.44,0.58,8.4,3.1,13.8,False
20010105,2.2,0.84,1.0077,0.14,0.28,7.8,2.2,13.5,False
20010106,4.5,0.9,1.0075,0.04,1.82,9.1,6.4,11.8,False
20010107,2.4,0.84,1.0136,0.62,0.0,7.2,4.7,9.8,False
20010108,2.9,0.8,1.015,0.47,0.02,4.2,-0.2,8.7,False
20010109,3.1,0.72,1.0163,0.61,0.22,6.6,2.7,10.6,False
20010110,1.2,0.85,1.0158,0.19,0.0,8.5,5.7,11.3,False
20010111,1.5,0.84,1.015,0.11,0.02,11.4,9.1,13.6,False
20010112,2.4,0.88,1.0152,0.33,0.48,10.4,8.9,11.9,False
20010113,6.0,0.77,1.0178,0.44,0.08,7.0,5.4,8.7,False
20010114,4.2,0.76,1.0211,0.5,0.02,4.6,3.2,6.1,False
20010115,0.9,0.86,1.0223,0.12,0.0,3.3,2.2,4.4,False
20010116,1.5,0.74,1.0216,0.56,0.24,5.0,2.4,7.6,False
20010117,1.4,0.9,1.021,0.21,0.22,4.0,2.7,5.4,False
20010118,0.8,0.89,1.0192,0.33,1.12,5.4,3.2,7.6,False
20010119,2.1,0.87,1.0211,0.35,0.0,6.6,5.4,7.7,False
20010120,4.0,0.81,1.0243,0.81,0.0,6.6,2.9,10.2,False
20010121,2.5,0.75,1.025,0.88,0.0,4.8,0.9,8.7,False
20010122,2.1,0.81,1.0172,0.1,0.64,5.6,-1.2,12.3,False
20010123,1.8,0.92,1.0133,0.36,0.14,10.2,8.0,12.3,False
20010124,1.6,0.9,1.0097,0.2,0.34,11.0,8.6,13.5,False
20010125,1.1,0.93,1.0101,0.21,0.34,8.1,5.3,10.9,False
20010126,2.2,0.81,1.0098,0.88,0.68,6.0,1.0,10.9,False
20010127,2.1,0.72,1.008,1.01,0.04,8.8,6.4,11.2,False
20010128,3.5,0.82,1.0,0.17,0.78,3.1,-1.0,7.2,False
20010129,9.1,0.66,1.0101,0.91,0.0,6.0,4.9,7.2,False
20010130,9.8,0.51,1.016,0.78,0.0,6.6,5.5,7.8,False
20010131,6.9,0.63,1.0172,0.99,0.0,4.4,1.9,6.8,False
20010201,8.2,0.47,1.0223,1.11,0.0,4.8,2.7,6.9,False
20010202,4.5,0.57,1.0227,0.97,0.0,3.6,0.4,6.8,False
20010203,1.0,0.8,1.0181,0.67,0.04,5.6,1.7,9.6,False
20010204,2.0,0.79,1.0139,1.12,0.02,8.3,1.2,15.4,False
20010205,1.6,0.77,1.015,0.77,0.0,11.8,7.8,15.9,False
20010206,3.6,0.72,1.0156,0.63,0.0,10.0,3.8,16.3,False
20010207,4.9,0.52,1.011,0.6,0.0,16.0,13.3,18.8,True
20010208,3.1,0.69,1.0069,0.48,0.46,12.5,8.2,16.8,False
20010209,1.8,0.65,1.0196,1.27,0.0,9.3,4.9,13.7,False
20010210,6.0,0.65,1.032,1.26,0.0,7.6,4.7,10.4,False
20010211,2.8,0.67,1.0377,1.27,0.0,9.0,2.7,15.4,False
20010212,1.1,0.71,1.0323,1.26,0.0,7.8,-1.1,16.7,False
20010213,5.1,0.74,1.0219,0.89,0.0,7.2,2.2,12.1,False
20010214,5.5,0.67,1.0237,1.29,0.0,10.1,7.9,12.3,False
20010215,2.5,0.74,1.029,1.32,0.0,9.6,4.9,14.2,False
20010216,1.9,0.74,1.0304,1.27,0.0,7.8,-0.7,16.2,False
20010217,8.6,0.64,1.0288,0.87,0.0,7.0,5.6,8.5,False
20010218,6.9,0.63,1.0311,0.88,0.0,6.7,4.8,8.6,False
20010219,8.4,0.65,1.0311,1.42,0.0,6.6,3.5,9.6,False
20010220,10.0,0.6,1.0287,1.18,0.0,6.4,3.9,8.8,False
20010221,7.9,0.56,1.0269,1.47,0.0,7.6,4.1,11.2,False
20010222,8.6,0.64,1.0185,1.54,0.0,9.0,5.3,12.7,False
20010223,5.6,0.68,1.0086,0.79,0.0,9.8,6.9,12.8,False
20010224,5.5,0.54,1.0061,1.3,0.0,7.0,4.4,9.5,False
20010225,7.0,0.55,1.009,1.31,0.0,3.4,0.6,6.3,False
20010226,4.4,0.46,1.0101,1.67,0.0,2.9,-1.0,6.8,False
20010227,3.4,0.84,0.9992,0.18,4.78,1.9,-4.7,8.5,False
20010228,1.0,0.91,0.9981,0.59,0.1,2.2,0.2,4.3,False
20010301,1.9,0.79,1.0036,1.2,0.0,5.6,1.3,9.8,False
20010302,1.0,0.93,0.9946,0.35,1.38,5.2,0.4,10.0,False
20010303,1.6,0.86,0.9937,0.68,0.24,10.8,7.1,14.6,False
20010304,1.4,0.88,1.0013,0.4,0.02,11.6,9.8,13.4,False
20010305,4.9,0.66,1.0137,1.58,0.0,11.6,8.3,15.0,False
20010306,2.4,0.69,1.0171,1.41,0.0,12.5,6.3,18.8,True
20010307,2.8,0.68,1.0135,1.17,0.92,15.8,12.2,19.4,False
20010308,2.1,0.9,1.0068,0.14,2.92,11.5,10.8,12.2,False
20010309,0.6,0.8,1.0115,1.48,0.18,10.7,4.2,17.2,False
20010310,1.1,0.89,1.0142,0.59,0.14,11.4,8.4,14.3,False
20010311,1.0,0.85,1.0165,1.15,0.1,14.2,8.7,19.7,False
20010312,3.1,0.91,1.0122,0.16,1.8,11.8,9.6,14.0,False
20010313,1.6,0.68,1.0142,1.63,0.0,10.3,4.7,15.9,False
20010314,1.6,0.68,1.0168,1.64,0.0,11.1,6.1,16.1,False
20010315,1.6,0.69,1.0155,2.03,0.0,11.3,3.0,19.6,True
20010316,2.9,0.73,1.0107,1.58,2.5,12.4,6.5,18.4,False
20010317,1.6,0.89,1.0054,0.66,1.1,11.9,9.8,14.0,False
20010318,1.4,0.8,1.0091,1.17,0.0,10.3,5.1,15.5,False
20010319,2.4,0.67,1.0148,1.6,0.0,11.8,7.7,15.9,False
20010320,0.8,0.83,1.0135,0.8,0.02,10.8,5.3,16.4,False
20010321,1.2,0.88,1.0081,0.5,0.12,13.2,10.1,16.3,False
20010322,1.8,0.66,1.0094,1.51,0.0,17.1,10.7,23.5,True
20010323,1.4,0.76,1.0093,1.74,0.0,14.6,7.5,21.8,True
20010324,2.9,0.72,1.0021,1.29,0.0,15.5,9.6,21.4,True
20010325,1.8,0.65,1.0018,1.79,0.0,15.4,10.1,20.6,True
20010326,2.8,0.68,1.0062,1.95,0.0,12.4,6.9,17.9,False
20010327,3.1,0.63,1.0101,2.2,0.0,13.0,7.9,18.0,True
20010328,2.8,0.74,1.0101,1.6,0.04,12.8,7.2,18.4,False
20010329,2.5,0.67,1.0051,1.16,0.78,12.2,7.9,16.4,False
20010330,7.6,0.6,1.0136,1.59,0.0,9.8,7.2,12.5,False
20010331,6.5,0.54,1.022,2.51,0.0,11.6,6.9,16.3,False
20010401,2.8,0.54,1.0227,2.45,0.0,14.6,7.9,21.3,True
20010402,3.0,0.6,1.022,2.44,0.0,12.0,3.8,20.1,True
20010403,2.0,0.68,1.0202,2.26,0.0,12.7,5.4,20.0,True
20010404,3.0,0.78,1.0175,0.86,0.64,13.3,10.9,15.7,False
20010405,3.5,0.6,1.0199,2.4,0.0,11.0,6.5,15.4,False
20010406,1.5,0.7,1.0161,1.75,1.14,13.8,7.0,20.5,False
20010407,2.2,0.6,1.0087,2.02,0.0,14.7,11.1,18.3,True
20010408,5.8,0.59,1.0172,2.41,0.04,11.5,8.2,14.9,False
20010409,3.9,0.68,1.0228,1.95,0.0,10.6,6.9,14.2,False
20010410,3.1,0.72,1.0173,1.3,0.16,11.0,5.7,16.2,False
20010411,6.6,0.62,1.0171,1.21,0.04,10.8,8.0,13.6,False
20010412,8.5,0.53,1.0204,2.5,0.0,13.0,10.1,15.9,False
20010413,10.0,0.45,1.0194,2.49,0.0,10.1,7.1,13.1,False
20010414,7.5,0.4,1.0216,2.87,0.0,7.6,3.5,11.8,False
20010415,4.1,0.49,1.0176,1.87,0.02,9.2,3.0,15.4,False
20010416,4.1,0.69,1.0147,1.7,0.0,11.4,7.9,14.9,False
20010417,7.5,0.57,1.0148,2.61,0.0,10.0,6.5,13.6,False
20010418,3.8,0.58,1.0103,2.57,0.0,10.6,5.4,15.8,False
20010419,4.5,0.7,1.0089,1.36,0.08,9.5,7.6,11.4,False
20010420,5.9,0.63,1.0087,2.14,0.02,6.7,3.2,10.2,False
20010421,5.5,0.64,1.0062,1.87,0.02,6.7,3.1,10.3,False
20010422,5.5,0.51,1.0049,2.6,0.5,9.8,6.2,13.3,False
20010423,2.6,0.75,1.0064,1.84,0.0,11.3,6.5,16.1,False
20010424,1.8,0.69,1.0122,1.39,0.0,13.8,7.6,20.0,True
20010425,2.2,0.74,1.0168,1.36,0.4,15.4,13.5,17.3,False
20010426,2.9,0.6,1.0208,3.04,0.0,11.3,3.9,18.8,True
20010427,1.8,0.59,1.0173,2.94,0.0,13.8,4.5,23.1,True
20010428,1.6,0.63,1.015,2.85,0.0,14.6,6.9,22.3,True
20010429,3.4,0.71,1.0107,2.28,0.0,14.6,7.6,21.7,True
20010430,4.0,0.65,1.0069,0.94,0.62,16.1,9.8,22.4,False
20010501,2.8,0.82,1.0165,1.3,2.02,14.2,11.4,16.9,False
20010502,2.2,0.94,1.0141,0.32,3.54,11.4,10.6,12.2,False
20010503,1.6,0.73,1.0093,2.92,0.0,14.0,8.9,19.2,True
20010504,2.9,0.9,1.0059,0.73,0.54,11.2,10.0,12.4,False
20010505,4.0,0.72,1.0068,2.26,0.0,14.1,10.1,18.1,True
20010506,7.4,0.73,1.0107,1.96,0.0,13.4,11.1,15.8,False
20010507,7.5,0.72,1.016,2.81,0.0,13.4,10.9,15.8,False
20010508,5.8,0.68,1.0182,2.62,0.0,15.8,12.3,19.3,True
20010509,2.5,0.69,1.0162,2.57,0.0,17.8,11.3,24.4,True
20010510,2.5,0.74,1.0142,1.68,0.0,17.0,11.8,22.3,True
20010511,3.5,0.62,1.0141,2.96,0.0,20.0,14.9,25.2,True
20010512,1.6,0.62,1.0141,3.14,0.0,17.8,8.9,26.8,True
20010513,2.6,0.64,1.0127,2.91,0.0,17.2,9.1,25.4,True
20010514,3.0,0.64,1.0099,1.71,0.12,17.4,12.6,22.2,False
20010515,1.1,0.76,1.0099,1.65,0.04,18.4,13.8,22.9,False
20010516,2.9,0.71,1.0132,1.64,0.02,18.1,11.8,24.4,False
20010517,1.6,0.76,1.0143,1.6,0.1,19.1,15.2,23.0,False
20010518,7.2,0.53,1.0177,3.45,0.0,15.6,13.4,17.7,False
20010519,7.2,0.54,1.0198,3.43,0.0,16.4,11.1,21.8,True
20010520,4.9,0.59,1.0175,2.21,0.0,17.9,13.4,22.4,True
20010521,2.2,0.66,1.0136,2.09,0.0,19.0,14.7,23.3,True
20010522,1.2,0.78,1.0142,1.39,0.02,18.7,15.4,22.0,False
20010523,1.4,0.78,1.0184,2.64,0.78,19.4,12.0,26.8,False
20010524,2.2,0.77,1.0186,2.67,1.32,19.8,12.9,26.6,False
20010525,4.8,0.65,1.0158,3.17,0.0,21.4,16.2,26.5,True
20010526,4.2,0.59,1.019,3.21,0.0,22.2,17.3,27.2,True
20010527,2.1,0.63,1.0226,3.15,0.0,22.7,15.5,29.9,True
20010528,3.2,0.58,1.0227,3.21,0.0,23.5,16.1,30.9,True
20010529,3.8,0.55,1.0193,3.38,0.0,25.0,18.8,31.1,True
20010530,2.2,0.61,1.0148,3.22,0.0,24.2,16.3,32.2,True
20010531,3.6,0.62,1.0146,2.37,0.02,24.4,17.7,31.1,False
20010601,6.8,0.42,1.0179,3.52,0.0,19.3,15.7,22.9,True
20010602,4.4,0.5,1.0152,3.23,0.0,18.8,13.6,23.9,True
20010603,6.6,0.56,1.0188,2.95,0.04,15.2,12.5,17.8,False
20010604,6.1,0.42,1.0229,3.6,0.0,15.8,9.4,22.1,True
20010605,3.5,0.46,1.0197,3.03,0.32,18.6,10.3,27.0,False
20010606,3.6,0.63,1.0175,2.77,0.0,20.0,16.1,23.9,True
20010607,2.4,0.58,1.0156,3.03,0.0,19.7,13.8,25.6,True
20010608,3.1,0.69,1.0127,2.12,0.98,19.8,13.2,26.3,False
20010609,1.6,0.87,1.0111,1.02,0.94,18.6,16.1,21.0,False
20010610,4.5,0.78,1.0127,1.07,0.08,16.8,15.6,17.9,False
20010611,6.0,0.54,1.0211,3.57,0.0,16.2,12.2,20.2,True
20010612,3.6,0.53,1.0183,3.5,0.0,19.4,11.6,27.1,True
20010613,2.0,0.65,1.015,2.76,0.02,19.0,11.3,26.6,False
20010614,2.2,0.58,1.0144,3.44,0.0,21.2,13.6,28.9,True
20010615,2.8,0.63,1.0133,2.78,1.18,21.2,14.1,28.3,False
20010616,1.9,0.78,1.0129,1.98,0.82,19.3,15.4,23.3,False
20010617,2.2,0.67,1.0174,2.6,0.08,17.1,12.0,22.2,False
20010618,6.1,0.64,1.0226,2.42,0.0,16.8,14.0,19.7,True
20010619,9.0,0.56,1.0213,3.52,0.0,17.6,13.0,22.3,True
20010620,5.4,0.49,1.0171,3.58,0.0,20.2,14.6,25.7,True
20010621,4.5,0.46,1.0141,3.5,0.0,22.5,16.1,28.9,True
20010622,4.0,0.5,1.013,3.44,0.0,23.9,17.6,30.2,True
20010623,4.4,0.48,1.0148,3.31,0.0,24.0,18.0,30.0,True
20010624,3.8,0.47,1.0179,3.34,0.0,25.0,18.6,31.5,True
20010625,2.6,0.52,1.0181,3.05,0.0,26.2,19.1,33.3,True
20010626,2.0,0.51,1.0162,3.25,0.0,25.0,16.5,33.6,True
20010627,3.1,0.59,1.014,2.15,0.36,22.5,14.8,30.2,False
20010628,6.9,0.64,1.0172,2.99,0.0,20.8,16.9,24.8,True
20010629,4.9,0.52,1.0195,3.43,0.0,24.0,18.4,29.6,True
20010630,3.4,0.5,1.0207,3.19,0.0,24.2,15.8,32.7,True
20010701,6.4,0.44,1.0221,3.48,0.0,24.6,21.0,28.2,True
20010702,5.0,0.46,1.0205,3.44,0.0,25.0,19.3,30.7,True
20010703,2.9,0.54,1.0139,3.25,0.0,25.2,17.0,33.5,True
20010704,3.1,0.59,1.0097,2.88,0.0,25.0,18.7,31.2,True
20010705,3.0,0.53,1.0085,2.2,0.0,26.2,19.0,33.4,True
20010706,4.0,0.57,1.0081,2.49,0.0,27.6,22.2,33.1,True
20010707,1.8,0.64,1.0146,1.9,0.0,22.2,18.3,26.2,True
20010708,1.8,0.64,1.0161,2.6,0.0,21.4,14.6,28.1,True
20010709,3.2,0.59,1.0155,2.64,0.0,23.2,17.1,29.4,True
20010710,2.0,0.54,1.0139,2.77,0.0,25.1,18.2,32.0,True
20010711,2.8,0.55,1.0181,2.63,0.0,22.0,15.4,28.6,True
20010712,3.0,0.51,1.0166,3.34,0.0,23.3,16.1,30.5,True
20010713,2.2,0.54,1.0128,3.13,0.0,23.7,14.9,32.5,True
20010714,3.0,0.7,1.0108,2.52,1.8,24.2,19.3,29.2,False
20010715,5.1,0.83,1.0149,0.39,2.42,15.5,14.2,16.8,False
20010716,4.5,0.64,1.0139,2.91,0.0,17.0,11.1,23.0,True
20010717,1.8,0.69,1.0116,1.96,0.42,18.1,11.2,25.0,False
20010718,1.9,0.69,1.0094,1.79,0.06,20.4,16.1,24.8,False
20010719,2.1,0.6,1.0086,2.11,0.18,17.6,11.7,23.4,False
20010720,4.6,0.61,1.0176,1.63,0.06,18.2,14.7,21.6,False
20010721,6.0,0.53,1.0184,3.37,0.0,20.2,14.5,25.9,True
20010722,2.8,0.59,1.0164,3.26,0.0,23.0,14.4,31.5,True
20010723,3.8,0.61,1.0137,2.97,0.0,22.5,15.2,29.8,True
20010724,5.0,0.58,1.0127,3.14,0.0,24.4,19.9,28.9,True
20010725,3.2,0.57,1.0136,3.13,0.0,25.6,19.4,31.8,True
20010726,1.4,0.65,1.0142,2.95,0.0,25.2,16.8,33.5,True
20010727,1.6,0.7,1.0152,2.07,0.02,25.7,18.7,32.7,False
20010728,3.9,0.62,1.0177,2.47,0.0,26.2,20.5,32.0,True
20010729,4.6,0.6,1.0192,3.04,0.0,25.5,19.6,31.4,True
20010730,5.1,0.53,1.0205,3.08,0.0,27.6,22.7,32.6,True
20010731,4.0,0.52,1.0208,3.07,0.0,27.4,20.2,34.5,True
20010801,4.4,0.52,1.0173,3.03,0.0,28.0,21.6,34.3,True
20010802,2.1,0.63,1.0141,1.74,0.0,25.9,19.0,32.8,True
20010803,3.9,0.72,1.0151,1.86,0.14,23.8,18.8,28.7,False
20010804,4.4,0.62,1.0191,2.65,0.0,22.9,17.9,27.9,True
20010805,5.1,0.49,1.0211,3.14,0.0,21.3,16.1,26.5,True
20010806,2.2,0.55,1.0191,2.79,0.0,23.2,17.1,29.2,True
20010807,3.1,0.48,1.0146,3.11,0.0,26.0,19.4,32.7,True
20010808,2.4,0.56,1.0136,2.03,0.0,25.8,20.2,31.3,True
20010809,3.0,0.79,1.0177,0.52,0.54,18.8,17.5,20.1,False
20010810,6.2,0.55,1.022,3.08,0.0,20.4,16.0,24.7,True
20010811,7.0,0.48,1.0231,3.05,0.0,20.2,15.1,25.3,True
20010812,2.8,0.5,1.0202,2.98,0.0,22.8,14.3,31.4,True
20010813,2.6,0.55,1.0162,2.97,0.0,22.4,13.5,31.2,True
20010814,2.5,0.55,1.0165,2.86,0.0,22.8,13.2,32.4,True
20010815,2.6,0.53,1.0184,2.75,0.0,23.4,14.7,32.2,True
20010816,2.5,0.55,1.0185,1.39,0.0,23.0,16.3,29.6,True
20010817,4.5,0.69,1.0152,1.86,0.0,23.6,20.2,27.0,True
20010818,2.4,0.66,1.0131,2.31,0.14,22.6,14.8,30.3,False
20010819,2.5,0.72,1.0122,2.22,0.46,22.8,16.2,29.4,False
20010820,3.5,0.64,1.0145,2.38,0.0,24.6,18.1,31.0,True
20010821,5.5,0.64,1.016,2.77,0.0,23.7,19.1,28.3,True
20010822,5.2,0.56,1.0172,2.76,0.0,25.3,19.7,30.9,True
20010823,3.5,0.51,1.0168,2.7,0.0,25.7,19.1,32.3,True
20010824,2.8,0.57,1.0162,2.67,0.0,25.7,17.6,33.8,True
20010825,1.4,0.57,1.0168,2.63,0.0,25.8,16.3,35.3,True
20010826,1.8,0.58,1.0171,2.58,0.0,25.8,16.6,35.0,True
20010827,2.1,0.56,1.0151,2.37,0.0,25.7,16.1,35.3,True
20010828,5.1,0.56,1.0121,2.5,0.0,27.2,22.0,32.4,True
20010829,3.9,0.64,1.0092,2.22,0.46,27.0,20.0,34.0,False
20010830,2.8,0.7,1.0116,1.96,0.0,22.0,16.8,27.3,True
20010831,2.6,0.7,1.0133,1.67,0.06,20.8,16.5,25.1,False
20010901,5.4,0.62,1.0163,1.68,0.02,16.8,12.5,21.1,False
20010902,5.8,0.58,1.0168,2.61,0.0,19.4,14.9,24.0,True
20010903,2.9,0.59,1.0154,2.52,0.0,20.4,11.6,29.2,True
20010904,4.4,0.66,1.0152,1.55,0.0,20.8,17.1,24.4,True
20010905,6.5,0.5,1.019,2.43,0.0,16.7,13.1,20.2,True
20010906,6.9,0.53,1.0162,2.45,0.0,16.9,11.3,22.5,True
20010907,6.5,0.54,1.0172,2.21,0.0,20.8,17.2,24.3,True
20010908,4.6,0.52,1.0164,2.39,0.0,20.8,15.6,26.0,True
20010909,5.6,0.49,1.0144,2.19,0.0,18.2,14.8,21.6,True
20010910,6.5,0.5,1.0171,2.4,0.0,15.6,11.8,19.4,True
20010911,6.2,0.47,1.0181,2.43,0.0,15.4,10.4,20.5,True
20010912,4.9,0.53,1.0191,2.36,0.0,17.6,12.2,22.9,True
20010913,2.0,0.56,1.0148,2.31,0.0,17.4,7.9,26.9,True
20010914,3.6,0.59,1.0116,1.75,0.0,17.2,12.5,22.0,True
20010915,4.1,0.54,1.0164,2.28,0.0,17.1,12.1,22.1,True
20010916,4.1,0.57,1.0166,1.95,0.02,16.1,11.3,20.9,False
20010917,5.5,0.63,1.0147,1.95,0.02,13.9,10.3,17.5,False
20010918,2.6,0.64,1.015,1.24,0.0,12.6,7.0,18.2,True
20010919,1.4,0.69,1.018,0.8,0.02,12.0,6.2,17.9,False
20010920,1.1,0.7,1.0189,0.99,0.0,15.4,8.9,21.8,True
20010921,1.2,0.66,1.0155,2.0,0.34,16.2,6.8,25.6,False
20010922,1.9,0.91,1.0115,0.25,1.72,16.0,15.4,16.7,False
20010923,3.6,0.93,1.0034,0.33,5.72,15.2,14.2,16.2,False
20010924,3.6,0.84,1.0112,0.57,0.04,15.0,13.3,16.8,False
20010925,3.1,0.69,1.0179,1.88,0.0,15.6,10.3,20.9,True
20010926,3.5,0.68,1.0207,1.99,0.0,15.1,8.7,21.5,True
20010927,1.6,0.69,1.0192,1.96,0.0,17.2,9.8,24.7,True
20010928,2.4,0.7,1.0171,1.79,0.24,17.4,10.9,23.9,False
20010929,0.9,0.92,1.016,0.23,2.38,15.2,14.3,16.0,False
20010930,1.4,0.85,1.0174,1.8,0.0,18.4,13.3,23.6,True
20011001,2.0,0.85,1.0199,1.16,0.0,17.6,12.3,23.0,True
20011002,4.4,0.75,1.0193,1.56,0.0,22.4,18.8,26.0,True
20011003,3.2,0.77,1.0169,0.97,2.72,20.5,16.1,24.9,False
20011004,4.4,0.74,1.0167,1.88,0.0,17.4,14.2,20.5,True
20011005,1.2,0.83,1.0143,0.56,0.02,15.0,10.2,19.7,False
20011006,1.9,0.81,1.0126,1.43,6.44,18.1,11.9,24.3,False
20011007,2.0,0.85,1.0115,1.3,0.02,19.8,16.2,23.5,False
20011008,2.4,0.83,1.0131,1.04,0.62,18.2,13.1,23.4,False
20011009,3.5,0.87,1.0178,0.55,1.26,14.6,13.0,16.2,False
20011010,3.4,0.83,1.0269,1.37,0.0,15.8,12.0,19.7,True
20011011,3.4,0.84,1.03,1.59,0.0,16.0,11.8,20.3,True
20011012,1.2,0.82,1.0266,1.38,0.0,18.9,11.8,26.0,True
20011013,1.2,0.8,1.0234,1.45,0.08,18.3,10.8,25.8,False
20011014,0.9,0.81,1.0199,1.22,0.0,20.2,14.2,26.1,True
20011015,1.5,0.82,1.0196,1.36,0.0,17.2,10.6,23.8,True
20011016,4.0,0.68,1.0235,1.48,0.0,18.8,14.7,22.9,True
20011017,2.0,0.79,1.0202,1.34,0.02,16.0,9.2,22.7,False
20011018,1.4,0.89,1.0151,0.15,2.02,16.7,15.3,18.1,False
20011019,3.4,0.72,1.0118,0.8,0.0,19.5,14.8,24.2,True
20011020,7.5,0.62,1.0045,0.86,2.78,22.3,18.0,26.6,False
20011021,1.2,0.79,1.0121,1.27,0.02,17.3,12.1,22.5,False
20011022,0.5,0.8,1.0171,1.34,0.0,15.0,7.1,23.0,True
20011023,1.4,0.89,1.0204,0.53,0.22,13.7,9.6,17.8,False
20011024,3.4,0.76,1.027,1.33,0.0,14.8,10.2,19.4,True
20011025,4.1,0.73,1.0261,1.33,0.0,14.2,9.3,19.0,True
20011026,1.6,0.8,1.023,1.12,0.0,14.5,8.6,20.4,True
20011027,0.8,0.85,1.023,0.39,0.02,16.0,13.0,19.0,False
20011028,1.1,0.83,1.0268,0.58,0.0,17.4,14.6,20.1,True
20011029,3.1,0.8,1.0267,1.2,0.02,16.6,11.0,22.1,False
20011030,2.6,0.82,1.0261,1.19,0.0,18.0,12.9,23.0,True
20011031,3.6,0.83,1.0269,0.92,0.02,15.7,11.0,20.4,False
20011101,9.4,0.55,1.0288,1.23,0.0,12.4,10.7,14.1,False
20011102,6.0,0.68,1.0329,1.2,0.0,9.9,7.1,12.7,False
20011103,1.5,0.81,1.0297,1.08,0.0,11.3,4.9,17.7,False
20011104,2.4,0.9,1.0234,0.89,0.0,8.1,3.8,12.4,False
20011105,6.4,0.8,1.0206,0.63,0.0,9.4,7.5,11.2,False
20011106,5.6,0.62,1.0216,1.09,0.0,10.8,8.5,13.2,False
20011107,2.5,0.72,1.0194,0.98,0.0,11.8,7.5,16.2,False
20011108,2.0,0.83,1.0089,0.43,0.24,10.6,7.4,13.7,False
20011109,8.9,0.55,1.0104,0.95,0.0,6.3,5.1,7.5,False
20011110,7.8,0.58,1.0201,1.09,0.0,4.9,3.2,6.6,False
20011111,9.0,0.66,1.016,0.27,0.08,4.0,2.6,5.3,False
20011112,8.5,0.62,1.013,0.75,0.0,4.8,3.1,6.5,False
20011113,8.8,0.75,1.0092,0.66,0.0,7.2,4.3,10.2,False
20011114,9.8,0.55,1.0176,0.82,0.0,6.6,5.3,8.0,False
20011115,7.8,0.58,1.0273,0.86,0.0,5.4,3.7,7.0,False
20011116,5.5,0.66,1.0325,0.89,0.0,6.6,3.6,9.5,False
20011117,3.4,0.74,1.0293,0.64,0.26,5.0,1.9,8.1,False
20011118,3.1,0.88,1.0202,0.16,0.14,6.8,5.5,8.1,False
20011119,6.6,0.8,1.0183,0.35,0.0,7.0,5.3,8.6,False
20011120,6.8,0.68,1.0276,0.78,0.0,4.8,3.1,6.4,False
20011121,4.9,0.7,1.0317,0.88,0.0,6.0,3.7,8.2,False
20011122,7.4,0.74,1.0267,0.85,0.0,4.0,1.5,6.6,False
20011123,7.1,0.66,1.0221,0.49,0.0,5.7,2.8,8.6,False
20011124,7.2,0.71,1.0241,0.53,0.0,5.2,2.1,8.3,False
20011125,8.2,0.81,1.0189,0.74,0.0,7.7,5.8,9.6,False
20011126,4.5,0.74,1.0131,0.74,0.22,10.4,8.1,12.6,False
20011127,2.9,0.81,1.0162,0.41,0.04,8.4,6.6,10.1,False
20011128,5.0,0.72,1.0219,0.54,0.0,6.3,2.9,9.7,False
20011129,5.4,0.72,1.0245,0.82,0.26,8.4,5.7,11.2,False
20011130,4.2,0.83,1.0192,0.67,0.0,10.3,6.5,14.1,False
20011201,4.2,0.75,1.0208,0.66,0.0,13.4,11.3,15.5,False
20011202,1.9,0.78,1.0233,0.23,0.0,12.0,11.0,13.0,False
20011203,0.5,0.86,1.024,0.5,0.0,11.6,8.0,15.2,False
20011204,2.2,0.88,1.0244,0.42,0.0,8.0,5.2,10.7,False
20011205,3.9,0.7,1.0262,0.7,0.0,11.9,8.4,15.4,False
20011206,7.9,0.63,1.0259,0.89,0.0,12.6,9.9,15.4,False
20011207,6.4,0.66,1.0286,0.81,0.0,7.4,6.0,8.9,False
20011208,5.1,0.79,1.0317,0.67,0.0,4.6,2.2,7.1,False
