DATE,TOURS_wind_speed,TOURS_humidity,TOURS_pressure,TOURS_global_radiation,TOURS_precipitation,TOURS_temp_mean,TOURS_temp_min,TOURS_temp_max,TOURS_picnic_weather
20001220,2.8,0.91,1.0122,0.53,0.02,8.2,4.0,12.3,False
20001221,3.8,0.86,1.0136,0.44,0.02,9.2,5.3,13.0,False
20001222,5.8,0.88,1.0102,0.59,0.02,6.6,2.9,10.4,False
20001223,3.1,0.74,1.007,0.42,0.0,6.9,3.4,10.4,False
20001224,3.0,0.85,0.9973,0.22,0.82,6.5,4.1,8.9,False
20001225,1.9,0.97,0.9913,0.14,0.32,8.0,6.7,9.3,False
20001226,4.0,0.96,0.9861,0.15,0.64,7.3,5.6,9.0,False
20001227,4.2,0.9,0.9902,0.19,0.0,6.7,5.4,8.0,False
20001228,2.8,0.88,0.9995,0.23,0.12,2.4,0.1,4.8,False
20001229,3.6,0.9,1.0016,0.44,0.06,3.3,0.0,6.6,False
20001230,2.9,0.89,1.0106,0.62,0.02,1.2,-2.1,4.5,False
20001231,4.3,0.9,1.0142,0.39,0.92,1.9,-3.3,7.1,False
20010101,6.6,0.87,0.9981,0.07,1.08,6.2,2.8,9.7,False
20010102,7.4,0.82,0.9976,0.42,0.12,9.4,6.9,11.9,False
20010103,6.1,0.85,1.0061,0.41,0.2,7.2,4.3,10.1,False
20010104,7.4,0.84,1.0014,0.37,1.68,8.7,6.7,10.7,False
20010105,9.6,0.88,0.9929,0.12,0.66,10.6,8.3,13.0,False
20010106,3.6,0.88,1.0056,0.4,0.06,7.7,6.0,9.4,False
20010107,3.1,0.95,1.0119,0.26,0.36,5.5,4.3,6.7,False
20010108,3.0,0.94,1.018,0.4,0.02,4.3,2.5,6.1,False
20010109,4.8,0.9,1.0108,0.37,0.2,3.6,-0.7,8.0,False
20010110,5.0,0.82,1.007,0.27,0.04,7.6,3.6,11.7,False
20010111,4.2,0.9,1.0104,0.17,0.12,9.2,7.9,10.4,False
20010112,6.8,0.93,1.0155,0.12,0.08,7.0,6.0,8.1,False
20010113,6.9,0.8,1.0233,0.78,0.0,1.8,0.1,3.5,False
20010114,6.1,0.67,1.0232,0.46,0.0,-0.6,-2.0,0.9,False
20010115,3.2,0.84,1.0197,0.13,0.0,-0.6,-2.4,1.3,False
20010116,2.6,0.91,1.0184,0.37,0.04,2.2,-1.5,5.8,False
20010117,2.0,0.94,1.0167,0.19,0.08,4.2,3.0,5.4,False
20010118,2.8,0.96,1.0159,0.22,0.08,4.6,3.2,6.0,False
20010119,2.0,0.95,1.021,0.2,0.0,3.2,2.3,4.1,False
20010120,1.9,0.89,1.0256,0.53,0.04,4.0,1.2,6.8,False
20010121,5.2,0.93,1.0189,0.17,0.54,4.6,-0.4,9.7,False
20010122,5.6,0.88,1.0057,0.26,0.88,7.1,4.7,9.5,False
20010123,7.6,0.87,1.0014,0.14,1.7,9.6,6.5,12.6,False
20010124,6.9,0.79,1.0019,0.76,0.14,10.8,8.9,12.6,False
20010125,4.8,0.87,1.0048,0.62,0.12,8.4,6.2,10.7,False
20010126,7.0,0.89,0.9997,0.34,1.18,5.8,4.2,7.4,False
20010127,5.5,0.81,1.0043,0.7,0.0,6.6,3.0,10.1,False
20010128,4.0,0.86,1.0018,0.24,0.02,5.2,3.5,6.8,False
20010129,3.2,0.85,1.0197,0.88,0.02,4.0,0.5,7.4,False
20010130,2.5,0.9,1.0225,0.63,0.3,1.6,-2.2,5.5,False
20010131,2.1,0.96,1.0214,0.14,0.02,4.6,3.1,6.1,False
20010201,2.6,0.82,1.0286,1.01,0.0,3.1,-0.2,6.4,False
20010202,3.6,0.92,1.0205,0.18,0.22,3.0,-0.5,6.6,False
20010203,5.8,0.93,1.0127,0.23,0.3,8.2,5.2,11.1,False
20010204,7.5,0.88,1.0061,0.35,0.74,11.4,9.8,13.0,False
20010205,7.5,0.87,1.0053,0.21,0.44,10.4,8.8,12.0,False
20010206,6.1,0.86,1.0042,0.22,1.16,10.8,9.2,12.4,False
20010207,5.1,0.91,0.9999,0.16,0.52,9.9,8.4,11.4,False
20010208,5.4,0.88,1.0012,0.56,1.02,9.4,7.3,11.4,False
20010209,3.9,0.88,1.0182,0.27,0.06,4.4,3.1,5.6,False
20010210,3.4,0.84,1.0315,0.58,0.02,4.2,-0.9,9.4,False
20010211,3.4,0.95,1.0347,0.64,0.04,11.2,8.3,14.2,False
20010212,6.5,0.84,1.0274,0.72,0.02,10.6,5.1,16.0,False
20010213,6.0,0.76,1.0295,0.54,0.0,7.9,6.7,9.1,False
20010214,5.2,0.79,1.0277,1.23,0.0,5.2,2.1,8.4,False
20010215,2.0,0.79,1.0298,1.24,0.0,6.1,0.7,11.5,False
20010216,2.9,0.87,1.0334,0.69,0.02,3.2,-1.3,7.8,False
20010217,4.6,0.74,1.0376,0.63,0.0,5.8,3.7,7.9,False
20010218,4.9,0.78,1.0375,0.34,0.0,4.3,3.3,5.3,False
20010219,2.2,0.83,1.038,1.23,0.0,4.2,-0.4,8.8,False
20010220,1.8,0.83,1.0358,0.56,0.0,3.2,-1.0,7.5,False
20010221,2.1,0.84,1.0322,0.92,0.0,4.5,-1.2,10.2,False
20010222,2.9,0.89,1.0224,0.3,0.0,7.9,5.6,10.2,False
20010223,3.5,0.79,1.0114,0.5,0.1,7.8,6.3,9.2,False
20010224,3.6,0.79,1.0107,1.1,0.06,2.8,-0.4,6.1,False
20010225,3.6,0.7,1.0149,1.46,0.0,1.1,-2.4,4.7,False
20010226,5.0,0.66,1.007,0.9,0.08,1.7,-3.4,6.8,False
20010227,5.4,0.87,0.9893,0.43,0.54,2.5,0.0,5.0,False
20010228,4.2,0.91,0.9925,0.41,0.14,2.2,0.3,4.1,False
20010301,3.4,0.87,0.9992,0.93,0.0,3.2,0.3,6.2,False
20010302,6.4,0.89,0.9923,0.66,0.72,1.7,-1.7,5.2,False
20010303,4.1,0.89,0.9913,0.4,0.52,4.0,1.9,6.0,False
20010304,4.2,0.82,0.9974,1.14,0.08,7.7,3.6,11.8,False
20010305,3.6,0.88,1.0146,0.94,0.02,5.8,1.1,10.5,False
20010306,5.0,0.76,1.0097,0.98,0.14,10.2,3.9,16.6,False
20010307,2.9,0.86,1.0091,0.73,0.72,14.0,11.1,16.9,False
20010308,5.1,0.86,1.0029,0.88,0.34,11.6,9.4,13.8,False
20010309,6.0,0.87,1.0063,0.78,0.74,11.1,8.7,13.5,False
20010310,6.1,0.89,1.0084,0.63,0.06,12.0,9.5,14.5,False
20010311,6.2,0.86,1.0097,0.42,0.14,14.2,11.8,16.5,False
20010312,4.8,0.81,1.0086,0.96,0.14,11.2,8.7,13.8,False
20010313,8.0,0.86,1.0087,0.37,1.62,8.4,5.2,11.6,False
20010314,5.9,0.9,1.0134,0.57,0.52,8.4,6.2,10.5,False
20010315,4.6,0.91,1.0117,0.67,0.1,12.2,9.9,14.4,False
20010316,4.0,0.76,1.0038,1.28,0.0,12.1,6.7,17.5,False
20010317,4.6,0.88,1.0023,0.67,0.14,9.1,5.5,12.7,False
20010318,5.9,0.86,1.0021,0.54,1.12,9.9,7.6,12.2,False
20010319,4.1,0.86,1.0142,0.67,0.44,7.0,5.4,8.6,False
20010320,5.0,0.92,1.0066,0.4,1.94,10.1,5.5,14.7,False
20010321,7.2,0.84,1.0007,0.74,0.32,13.5,11.8,15.2,False
20010322,7.2,0.79,1.0038,0.72,0.12,13.4,11.0,15.7,False
20010323,4.6,0.83,1.0048,0.72,0.1,13.5,10.8,16.2,False
20010324,7.2,0.82,0.9959,1.13,0.16,13.6,9.6,17.5,False
20010325,4.8,0.87,1.0011,0.45,0.16,8.8,7.6,9.9,False
20010326,3.1,0.8,1.0083,0.92,0.0,7.3,5.0,9.6,False
20010327,4.4,0.81,1.0082,1.35,0.28,9.4,3.0,15.8,False
20010328,7.2,0.88,1.0009,0.47,1.82,8.6,6.5,10.7,False
20010329,6.1,0.81,1.0027,1.35,0.34,9.2,5.8,12.5,False
20010330,2.8,0.75,1.0175,1.68,0.0,8.2,3.2,13.1,False
20010331,3.1,0.82,1.0234,0.94,0.02,10.8,6.9,14.8,False
20010401,3.0,0.77,1.0209,2.03,0.0,11.8,4.0,19.6,True
20010402,6.0,0.61,1.0135,2.02,0.04,15.5,8.3,22.7,False
20010403,4.8,0.68,1.0161,1.36,0.46,13.1,9.9,16.3,False
20010404,6.4,0.76,1.0126,1.59,0.18,10.6,7.1,14.1,False
20010405,4.5,0.9,1.0173,0.71,0.34,7.0,2.7,11.4,False
20010406,6.2,0.88,1.0109,0.5,0.44,11.7,9.3,14.1,False
20010407,6.5,0.83,1.0054,1.06,1.14,8.6,5.9,11.3,False
20010408,5.8,0.71,1.0219,1.38,0.04,10.0,7.2,12.7,False
20010409,5.8,0.89,1.0209,0.56,0.06,11.4,8.9,14.0,False
20010410,6.2,0.83,1.0186,1.39,0.22,11.0,8.6,13.3,False
20010411,5.1,0.79,1.0258,1.19,0.02,9.5,7.2,11.9,False
20010412,2.9,0.7,1.0295,2.11,0.0,7.2,2.0,12.5,False
20010413,3.2,0.7,1.0286,1.07,0.0,7.3,3.9,10.7,False
20010414,3.2,0.62,1.0277,2.49,0.0,5.6,0.4,10.8,False
20010415,5.4,0.88,1.0165,0.41,0.5,8.8,6.3,11.3,False
20010416,3.0,0.76,1.0187,1.2,0.0,8.6,4.9,12.3,False
20010417,2.4,0.71,1.0193,1.52,0.0,6.4,1.3,11.5,False
20010418,4.1,0.77,1.0111,0.81,0.14,7.7,4.6,10.8,False
20010419,2.8,0.72,1.0126,1.54,0.02,5.2,1.2,9.2,False
20010420,3.8,0.82,1.0128,1.92,0.08,4.1,-1.6,9.8,False
20010421,4.5,0.72,1.0129,1.75,0.0,6.4,2.4,10.5,False
20010422,4.1,0.74,1.0045,1.48,1.8,6.8,1.5,12.2,False
20010423,3.4,0.78,1.0045,1.36,0.1,8.8,4.6,13.0,False
20010424,6.0,0.86,1.0065,1.1,0.46,12.2,6.7,17.7,False
20010425,6.5,0.8,1.0128,1.64,0.48,10.8,7.8,13.8,False
20010426,4.2,0.73,1.0187,2.1,0.0,11.4,6.6,16.3,False
20010427,5.0,0.79,1.0158,1.1,0.0,12.6,7.7,17.6,False
20010428,4.9,0.92,1.0134,0.34,1.52,10.3,9.4,11.2,False
20010429,4.1,0.8,1.0071,1.78,0.02,11.6,7.9,15.3,False
20010430,2.8,0.92,1.0058,0.58,2.94,10.5,8.7,12.3,False
20010501,5.9,0.76,1.0139,1.59,0.08,11.7,8.1,15.3,False
20010502,2.9,0.8,1.0128,1.76,2.2,13.6,8.2,19.1,False
20010503,2.9,0.95,1.0079,0.48,0.38,11.7,10.6,12.8,False
20010504,3.8,0.87,1.0088,1.62,0.0,10.8,6.2,15.3,False
20010505,6.4,0.72,1.0144,0.71,0.02,8.8,6.8,10.8,False
20010506,4.6,0.68,1.0192,2.11,0.0,9.2,5.6,12.7,False
20010507,3.5,0.73,1.0219,1.41,0.0,12.1,8.8,15.4,False
20010508,3.9,0.73,1.0218,1.36,0.0,13.7,10.0,17.4,False
20010509,3.0,0.76,1.0151,1.88,0.16,16.2,11.1,21.3,False
20010510,1.8,0.84,1.0151,0.94,0.02,15.8,12.7,18.8,False
20010511,2.5,0.83,1.0176,1.62,0.0,16.8,11.2,22.4,True
20010512,3.5,0.65,1.0139,2.74,0.0,18.2,9.8,26.6,True
20010513,3.1,0.75,1.0107,1.87,0.02,16.2,12.1,20.3,False
20010514,2.2,0.82,1.0073,1.5,0.2,15.0,11.3,18.6,False
20010515,5.0,0.76,1.0064,1.81,0.16,14.6,9.7,19.5,False
20010516,5.6,0.74,1.0077,1.28,0.02,15.2,11.7,18.7,False
20010517,5.6,0.71,1.0127,1.56,0.06,14.4,11.2,17.5,False
20010518,2.9,0.72,1.0224,1.55,0.02,11.4,5.5,17.2,False
20010519,3.1,0.67,1.0238,3.17,0.0,11.8,4.6,19.0,True
20010520,6.1,0.64,1.0215,3.11,0.0,14.6,8.3,20.9,True
20010521,6.6,0.62,1.0169,3.15,0.0,16.8,10.4,23.1,True
20010522,5.5,0.62,1.016,3.13,0.0,17.9,11.9,23.9,True
20010523,3.1,0.63,1.0186,2.93,0.0,17.5,11.7,23.3,True
20010524,1.8,0.67,1.0196,2.78,0.0,18.0,10.6,25.5,True
20010525,3.5,0.72,1.0199,2.83,0.0,19.0,13.2,24.9,True
20010526,2.9,0.72,1.0219,2.67,0.0,16.8,11.4,22.1,True
20010527,1.2,0.7,1.0238,2.7,0.0,18.4,10.7,26.1,True
20010528,1.5,0.63,1.0238,3.08,0.0,21.0,12.1,29.9,True
20010529,2.5,0.65,1.0207,3.14,0.0,22.0,14.4,29.7,True
20010530,3.1,0.63,1.0158,2.91,0.0,23.0,15.8,30.3,True
20010531,4.6,0.57,1.0204,3.16,0.0,17.7,13.5,21.9,True
20010601,3.0,0.62,1.0229,2.73,0.0,14.9,8.7,21.1,True
20010602,4.9,0.68,1.0171,2.31,0.02,15.6,9.5,21.6,False
20010603,3.9,0.55,1.0234,2.87,0.0,13.8,9.4,18.1,True
20010604,2.8,0.53,1.0247,3.38,0.0,13.6,5.8,21.4,True
20010605,4.1,0.57,1.0179,2.64,0.0,16.6,8.2,25.1,True
20010606,5.4,0.68,1.0174,1.76,0.0,17.4,13.5,21.4,True
20010607,3.9,0.72,1.0155,1.61,0.1,16.5,11.6,21.4,False
20010608,2.4,0.89,1.0134,0.7,0.16,13.4,12.4,14.3,False
20010609,2.9,0.71,1.0125,1.49,0.0,14.2,10.0,18.4,True
20010610,3.9,0.56,1.0167,2.98,0.0,15.1,10.4,19.8,True
20010611,2.2,0.57,1.0235,3.13,0.0,13.1,5.4,20.8,True
20010612,2.2,0.53,1.0183,2.98,0.0,15.6,7.8,23.3,True
20010613,4.2,0.56,1.0144,2.92,0.0,18.6,11.8,25.3,True
20010614,2.6,0.61,1.0139,2.62,0.0,16.9,9.3,24.5,True
20010615,3.8,0.71,1.011,1.18,0.22,17.2,13.8,20.7,False
20010616,6.8,0.81,1.0093,2.28,0.74,17.4,13.5,21.2,False
20010617,4.9,0.82,1.0175,1.71,0.38,15.8,12.8,18.7,False
20010618,3.1,0.72,1.0268,2.71,0.0,16.0,11.4,20.7,True
20010619,2.9,0.65,1.0254,3.11,0.0,15.4,9.5,21.3,True
20010620,2.0,0.52,1.0198,3.35,0.0,18.0,9.2,26.8,True
20010621,2.5,0.6,1.0163,3.28,0.0,20.0,13.1,26.8,True
20010622,2.8,0.58,1.0155,3.32,0.0,18.6,10.9,26.4,True
20010623,3.4,0.56,1.0161,3.22,0.0,20.4,12.0,28.7,True
20010624,2.8,0.59,1.0187,2.67,0.0,22.8,14.4,31.3,True
20010625,4.9,0.48,1.0177,3.32,0.0,24.3,16.1,32.5,True
20010626,4.9,0.62,1.0138,2.21,0.0,24.2,18.5,29.9,True
20010627,3.9,0.68,1.0161,1.36,0.0,19.7,16.2,23.1,True
20010628,3.1,0.65,1.0217,3.02,0.0,18.5,12.0,25.0,True
20010629,1.9,0.57,1.0212,3.22,0.0,21.4,13.1,29.8,True
20010630,4.1,0.58,1.0233,2.7,0.0,21.0,15.0,26.9,True
20010701,2.8,0.57,1.0275,3.3,0.0,19.3,12.0,26.6,True
20010702,4.9,0.56,1.0233,3.26,0.0,22.4,15.4,29.4,True
20010703,4.0,0.56,1.0129,3.25,0.0,24.8,17.1,32.6,True
20010704,2.9,0.87,1.0082,0.71,0.86,18.8,17.9,19.8,False
20010705,2.6,0.83,1.0088,1.68,0.06,20.4,16.6,24.1,False
20010706,2.1,0.78,1.0084,1.65,0.8,19.4,14.9,24.0,False
20010707,5.9,0.83,1.0118,1.39,0.12,18.2,15.2,21.3,False
20010708,4.6,0.73,1.0153,1.86,0.0,18.5,14.6,22.4,True
20010709,2.0,0.68,1.0162,3.16,0.0,18.0,10.5,25.4,True
20010710,5.9,0.75,1.014,1.75,0.0,18.1,13.3,22.9,True
20010711,5.5,0.6,1.0179,2.92,0.0,18.1,13.5,22.7,True
20010712,4.6,0.89,1.0146,0.98,1.72,16.9,12.3,21.5,False
20010713,4.4,0.89,1.0102,0.99,2.44,16.8,13.0,20.7,False
20010714,3.9,0.86,1.0094,0.91,2.32,16.4,14.4,18.4,False
20010715,2.6,0.71,1.0164,2.44,0.0,15.5,9.8,21.2,True
20010716,2.0,0.66,1.015,2.88,0.06,15.9,9.6,22.2,False
20010717,5.5,0.86,1.0051,1.05,1.32,16.7,12.9,20.5,False
20010718,6.6,0.87,1.0016,1.08,1.0,16.0,13.6,18.4,False
20010719,4.1,0.78,1.0086,1.72,0.02,17.4,13.9,20.9,False
20010720,3.4,0.69,1.0196,2.3,0.0,14.6,9.3,19.8,True
20010721,2.8,0.68,1.0189,2.96,0.0,18.9,12.4,25.4,True
20010722,2.2,0.72,1.0168,2.94,0.02,20.7,13.4,28.0,False
20010723,3.0,0.73,1.0167,2.69,0.0,21.4,16.6,26.3,True
20010724,2.5,0.68,1.0167,2.43,0.0,21.2,15.2,27.3,True
20010725,2.6,0.66,1.0161,2.61,0.0,22.2,15.5,29.0,True
20010726,1.8,0.71,1.0145,2.58,0.0,24.4,17.9,30.9,True
20010727,2.8,0.81,1.0155,1.9,0.52,23.6,17.8,29.5,False
20010728,2.0,0.85,1.0196,2.08,0.0,22.6,18.2,27.0,True
20010729,2.5,0.67,1.0224,2.96,0.0,24.4,19.0,29.7,True
20010730,1.9,0.66,1.0232,2.87,0.0,23.3,15.3,31.3,True
20010731,2.5,0.7,1.023,2.79,0.0,24.2,17.1,31.2,True
20010801,5.9,0.65,1.0179,2.56,0.06,24.8,18.5,31.0,False
20010802,5.0,0.8,1.0101,1.78,0.54,23.1,19.2,27.0,False
20010803,4.6,0.76,1.0152,1.86,0.02,20.3,17.4,23.3,False
20010804,4.4,0.72,1.0207,2.32,0.0,17.8,13.8,21.9,True
20010805,4.2,0.82,1.0203,1.39,0.36,18.0,14.0,22.0,False
20010806,5.4,0.92,1.0175,0.78,0.42,17.8,15.0,20.6,False
20010807,5.4,0.92,1.0123,0.59,2.24,19.0,17.3,20.7,False
20010808,5.2,0.82,1.0124,1.72,0.32,17.6,14.0,21.3,False
20010809,3.5,0.8,1.0177,1.61,0.06,17.8,14.4,21.2,False
20010810,2.2,0.76,1.0267,2.18,0.02,14.7,8.3,21.1,False
20010811,1.2,0.67,1.0277,2.84,0.0,15.6,8.4,22.7,True
20010812,1.5,0.68,1.0214,2.72,0.02,17.6,9.4,25.7,False
20010813,1.9,0.62,1.0166,2.79,0.0,20.5,12.9,28.1,True
20010814,2.9,0.6,1.0123,2.69,0.0,23.6,15.3,31.8,True
20010815,4.0,0.71,1.0133,2.22,0.6,25.6,21.2,29.9,False
20010816,3.0,0.74,1.0186,2.34,0.02,19.9,16.7,23.1,False
20010817,2.0,0.7,1.0164,2.61,0.0,17.9,10.7,25.1,True
20010818,3.9,0.88,1.0093,0.71,0.56,19.0,14.8,23.2,False
20010819,4.2,0.78,1.0094,1.48,0.38,18.9,15.4,22.4,False
20010820,2.4,0.81,1.0164,1.71,0.02,19.0,15.7,22.2,False
20010821,2.1,0.73,1.0184,2.65,0.02,18.8,11.6,26.1,False
20010822,1.2,0.68,1.02,2.55,0.0,20.8,13.6,28.1,True
20010823,1.6,0.66,1.0181,2.4,0.0,22.6,15.0,30.3,True
20010824,2.8,0.68,1.0157,2.44,0.0,24.5,17.3,31.7,True
20010825,3.4,0.62,1.0138,2.47,0.0,26.5,17.7,35.3,True
20010826,2.6,0.71,1.015,2.01,0.0,25.2,18.3,32.2,True
20010827,3.5,0.78,1.0181,1.53,0.0,23.0,19.4,26.5,True
20010828,4.6,0.57,1.0149,2.39,0.0,20.1,13.7,26.5,True
20010829,3.1,0.77,1.0106,1.35,2.7,21.2,14.9,27.6,False
20010830,3.9,0.83,1.0124,0.74,0.02,17.8,15.6,20.1,False
20010831,4.0,0.79,1.015,1.53,0.02,16.4,12.8,20.1,False
20010901,2.2,0.83,1.0201,2.04,0.02,15.4,9.2,21.6,False
20010902,1.9,0.71,1.0186,2.35,0.0,16.0,9.3,22.7,True
20010903,2.6,0.85,1.0156,1.11,0.1,15.6,11.2,20.0,False
20010904,3.8,0.85,1.0188,1.3,0.32,14.6,10.1,19.2,False
20010905,1.9,0.76,1.0225,1.75,0.02,13.8,7.9,19.6,False
20010906,2.9,0.86,1.0191,1.15,0.08,14.6,9.7,19.5,False
20010907,3.0,0.79,1.0214,1.93,0.0,15.2,9.1,21.2,True
20010908,5.0,0.8,1.018,1.16,0.0,17.2,12.9,21.4,True
20010909,3.5,0.72,1.0191,1.77,0.02,13.6,8.7,18.5,False
20010910,2.6,0.7,1.021,1.76,0.0,11.7,5.1,18.2,True
20010911,2.0,0.76,1.0211,1.64,0.02,12.8,5.4,20.1,False
20010912,2.6,0.73,1.0202,1.87,0.0,14.8,7.8,21.7,True
20010913,5.1,0.88,1.0108,0.75,0.46,15.2,12.5,17.9,False
20010914,3.9,0.79,1.0133,1.32,0.02,14.6,10.8,18.4,False
20010915,3.6,0.82,1.0179,1.07,0.02,11.9,6.2,17.6,False
20010916,4.1,0.72,1.0199,1.55,0.0,13.6,8.9,18.3,True
20010917,3.4,0.75,1.0185,1.63,0.36,11.3,6.5,16.1,False
20010918,4.0,0.86,1.0126,0.76,0.18,11.1,6.7,15.5,False
20010919,4.4,0.92,1.0119,0.31,0.14,11.6,8.5,14.6,False
20010920,2.2,0.85,1.0155,0.95,0.0,14.7,11.6,17.8,False
20010921,2.5,0.82,1.0163,1.86,0.04,13.4,7.8,19.1,False
20010922,5.1,0.74,1.0123,1.88,0.0,14.3,8.8,19.8,True
20010923,5.2,0.76,1.0077,1.24,0.02,13.2,8.7,17.7,False
20010924,1.5,0.8,1.013,1.43,0.0,13.6,7.9,19.4,True
20010925,2.4,0.78,1.0178,1.42,0.18,14.2,9.0,19.5,False
20010926,3.4,0.87,1.0188,0.76,0.14,15.2,10.7,19.7,False
20010927,2.1,0.76,1.0166,1.7,0.0,15.7,8.4,23.0,True
20010928,3.4,0.72,1.0112,1.41,0.34,17.0,8.7,25.2,False
20010929,2.6,0.9,1.0112,0.67,0.92,17.8,15.1,20.5,False
20010930,3.8,0.84,1.0123,0.94,0.52,15.8,9.6,22.0,False
20011001,5.2,0.93,1.0114,0.4,1.06,17.8,16.2,19.5,False
20011002,5.6,0.77,1.0096,1.16,1.86,21.1,17.0,25.2,False
20011003,2.1,0.89,1.0152,0.54,0.02,15.4,14.2,16.6,False
20011004,2.2,0.92,1.0165,0.68,0.0,12.8,9.6,15.9,False
20011005,3.8,0.84,1.0082,0.92,0.02,15.3,10.6,20.0,False
20011006,3.0,0.9,1.0083,0.38,0.82,15.8,13.7,17.9,False
20011007,6.8,0.8,1.0056,0.86,0.5,15.9,12.8,19.0,False
20011008,5.9,0.81,1.0082,1.02,0.24,15.2,12.4,17.9,False
20011009,3.0,0.81,1.0158,1.4,0.02,15.2,10.7,19.8,False
20011010,1.4,0.85,1.0273,1.42,0.04,13.2,6.2,20.3,False
20011011,2.1,0.81,1.0283,1.52,0.02,14.7,7.5,21.9,False
20011012,3.0,0.81,1.022,1.22,0.0,18.4,10.4,26.4,True
20011013,2.2,0.79,1.0191,1.24,0.0,19.5,13.0,26.0,True
20011014,3.5,0.9,1.0175,0.38,0.24,16.4,14.9,18.0,False
20011015,4.5,0.79,1.0162,1.04,0.04,17.4,13.4,21.4,False
20011016,3.1,0.87,1.0238,1.16,0.02,15.0,10.2,19.7,False
20011017,3.6,0.76,1.0131,0.89,0.76,17.2,10.5,24.0,False
20011018,3.1,0.84,1.0109,1.03,0.68,17.2,14.5,19.8,False
20011019,3.9,0.89,1.0049,0.39,0.46,14.8,11.3,18.3,False
20011020,3.8,0.89,1.0007,0.91,2.08,16.8,13.8,19.8,False
20011021,4.5,0.9,1.0065,0.67,0.08,14.8,12.5,17.1,False
20011022,3.4,0.8,1.0126,0.79,0.28,16.0,11.9,20.0,False
20011023,3.6,0.88,1.0174,0.67,0.82,16.0,13.9,18.0,False
20011024,5.0,0.84,1.024,0.72,0.2,15.0,11.8,18.1,False
20011025,2.6,0.9,1.0258,0.44,0.04,14.0,12.2,15.9,False
20011026,3.1,0.91,1.0185,0.8,0.02,12.2,6.2,18.1,False
20011027,3.0,0.89,1.019,0.61,0.04,15.2,12.9,17.4,False
20011028,2.1,0.89,1.0234,0.9,0.04,14.9,9.0,20.8,False
20011029,0.9,0.98,1.0274,0.36,0.0,11.2,8.8,13.7,False
20011030,3.4,0.87,1.0222,0.79,0.0,16.5,10.8,22.2,True
20011031,3.8,0.82,1.0262,0.59,0.04,13.1,10.2,16.0,False
20011101,3.2,0.81,1.0379,0.97,0.0,8.2,3.4,12.9,False
20011102,5.2,0.78,1.0368,0.99,0.0,8.9,4.7,13.1,False
20011103,3.2,0.83,1.0296,0.96,0.02,8.8,4.2,13.4,False
20011104,1.5,0.97,1.0246,0.31,0.02,5.6,3.2,7.9,False
20011105,1.4,0.93,1.0255,0.61,0.02,8.1,4.1,12.1,False
20011106,4.6,0.93,1.0216,0.36,0.06,8.0,3.8,12.1,False
20011107,5.9,0.9,1.0178,0.3,0.04,12.6,11.5,13.7,False
20011108,6.9,0.83,1.0082,0.4,0.66,8.7,5.9,11.5,False
20011109,5.0,0.84,1.0202,0.77,0.1,3.4,-0.3,7.0,False
20011110,4.4,0.82,1.0287,0.84,0.0,2.8,0.6,5.0,False
20011111,2.6,0.8,1.0241,0.91,0.0,3.0,-3.1,9.0,False
20011112,2.2,0.97,1.0174,0.19,0.16,8.4,6.4,10.4,False
20011113,5.4,0.86,1.0182,0.31,0.08,8.9,7.1,10.7,False
20011114,5.5,0.8,1.0296,0.8,0.02,5.2,2.2,8.1,False
20011115,5.9,0.76,1.033,0.88,0.0,3.6,0.9,6.3,False
20011116,5.2,0.79,1.0335,0.86,0.0,2.4,-1.2,5.9,False
20011117,4.5,0.86,1.0282,0.75,0.0,3.3,0.3,6.3,False
20011118,2.9,0.93,1.0221,0.16,0.0,2.0,0.3,3.8,False
20011119,3.0,0.85,1.0238,0.07,0.0,2.8,2.1,3.6,False
20011120,2.6,0.82,1.0309,0.69,0.0,4.8,2.1,7.6,False
20011121,1.0,0.84,1.033,0.75,0.02,4.8,-1.2,10.7,False
20011122,4.0,0.96,1.0276,0.24,0.16,3.3,-1.6,8.1,False
20011123,2.0,0.85,1.0282,0.56,0.04,5.0,2.6,7.4,False
20011124,2.1,0.96,1.0265,0.14,0.12,5.4,2.0,8.9,False
20011125,2.6,0.96,1.0215,0.38,0.1,9.4,7.3,11.4,False
20011126,3.6,0.95,1.0139,0.1,0.48,7.6,5.8,9.5,False
20011127,4.0,0.9,1.0166,0.6,0.12,4.0,-0.7,8.7,False
20011128,3.1,0.88,1.022,0.58,0.0,9.0,6.9,11.1,False
20011129,5.4,0.94,1.0215,0.19,0.68,9.2,5.4,12.9,False
20011130,5.5,0.93,1.0178,0.13,0.12,11.8,10.9,12.8,False
20011201,3.5,0.94,1.0202,0.17,0.08,11.4,10.1,12.6,False
20011202,2.8,0.98,1.0218,0.26,0.0,7.7,5.1,10.3,False
20011203,3.4,0.94,1.0212,0.18,0.02,9.5,8.6,10.4,False
20011204,4.9,0.89,1.0211,0.3,0.18,10.3,8.0,12.6,False
20011205,5.2,0.94,1.024,0.12,0.02,10.7,7.8,13.6,False
20011206,2.9,0.87,1.0316,0.46,0.02,8.4,6.1,10.6,False
20011207,5.5,0.85,1.033,0.63,0.02,5.4,2.5,8.3,False
20011208,4.8,0.89,1.0338,0.56,0.0,2.6,-0.2,5.5,False
20011209,5.2,0.88,1.0336,0.61,0.04,1.0,-1.2,3.2,False
20011210,4.6,0.88,1.0349,0.58,0.0,0.2,-2.2,2.6,False
