DATE,MALMO_wind_speed,MALMO_precipitation,MALMO_temp_mean,MALMO_temp_min,MALMO_temp_max,MALMO_picnic_weather
20051011,3.5,0.0,13.8,10.0,17.7,False
20051012,3.0,0.0,13.3,9.7,18.2,True
20051013,1.6,0.0,12.2,7.6,17.4,False
20051014,1.3,0.0,10.3,4.6,16.6,False
20051015,1.2,0.0,7.1,2.2,14.2,False
20051016,0.6,0.0,3.9,-2.5,11.8,False
20051017,0.8,0.0,6.3,0.7,11.4,False
20051018,0.4,0.0,3.4,-1.5,11.0,False
20051019,1.7,0.0,5.1,-2.8,13.1,False
20051020,2.1,0.0,9.2,3.5,12.6,False
20051021,2.4,0.89,11.9,9.9,14.4,False
20051022,4.2,0.02,12.9,11.9,13.5,False
20051023,3.5,0.0,9.9,8.5,12.7,False
20051024,2.3,0.34,5.6,4.1,9.0,False
20051025,4.8,3.14,10.9,4.4,13.3,False
20051026,4.8,0.0,12.1,10.3,14.4,False
20051027,2.0,0.04,10.2,7.6,12.5,False
20051028,5.6,0.0,11.5,10.9,13.1,False
20051029,3.8,0.0,9.9,8.6,11.7,False
20051030,2.8,0.0,10.0,8.5,12.4,False
20051031,3.3,0.0,10.7,9.3,13.4,False
20051101,2.1,1.21,9.5,7.4,11.5,False
20051102,2.2,0.0,10.0,8.9,12.4,False
20051103,3.9,0.93,11.6,9.5,12.9,False
20051104,2.2,0.15,12.6,12.0,14.4,False
20051105,3.2,0.07,10.7,10.0,12.1,False
20051106,3.2,0.0,9.3,7.9,10.5,False
20051107,2.3,0.21,9.2,8.2,10.0,False
20051108,2.5,0.0,9.6,8.7,10.7,False
20051109,2.9,0.0,8.9,8.0,11.1,False
20051110,3.5,0.02,8.8,5.7,12.0,False
20051111,3.3,0.52,11.1,9.1,11.9,False
20051112,2.8,0.0,10.6,10.1,12.0,False
20051113,2.3,0.0,9.2,8.0,11.5,False
20051114,5.0,0.69,8.2,6.3,9.8,False
20051115,6.6,0.25,8.4,6.7,10.1,False
20051116,2.8,0.0,2.2,-1.1,6.8,False
20051117,0.7,0.0,-1.0,-3.4,3.3,False
20051118,0.8,0.0,-1.2,-4.8,2.8,False
20051119,0.6,0.0,-0.6,-4.9,6.3,False
20051120,0.6,0.0,0.9,-2.3,6.1,False
20051121,0.5,0.0,-2.2,-5.0,2.0,False
20051122,0.0,0.0,-0.7,-5.7,3.3,False
20051123,0.8,0.01,1.7,-5.4,5.7,False
20051124,3.9,0.04,4.6,3.6,5.3,False
20051125,4.9,0.36,1.2,0.3,4.6,False
20051126,0.8,0.0,0.8,-0.9,3.1,False
20051127,1.0,0.0,-1.4,-3.9,3.6,False
20051128,0.1,0.0,-3.4,-5.7,-0.4,False
20051129,2.1,0.0,1.1,-5.7,2.6,False
20051130,3.0,0.0,3.1,1.6,4.9,False
20051201,1.5,0.0,1.0,-3.5,4.4,False
20051202,4.7,0.0,1.9,0.9,2.7,False
20051203,4.6,0.0,2.1,1.5,2.4,False
20051204,3.3,0.0,3.6,1.8,4.3,False
20051205,4.1,0.78,5.3,4.3,5.8,False
20051206,1.2,0.0,4.9,2.4,6.5,False
20051207,0.6,0.15,3.1,1.4,5.0,False
20051208,2.3,0.05,2.6,1.6,3.9,False
20051209,0.6,0.0,-2.2,-4.6,2.3,False
20051210,2.6,0.24,0.5,-3.2,3.9,False
20051211,4.4,0.03,7.7,2.5,9.9,False
20051212,3.8,0.0,5.7,3.0,8.7,False
20051213,2.7,0.09,4.2,1.8,5.8,False
20051214,2.4,0.17,5.8,5.4,6.6,False
20051215,6.5,0.15,6.4,4.6,8.0,False
20051216,1.6,0.0,0.7,-0.9,5.2,False
20051217,2.2,0.01,-1.6,-5.1,1.4,False
20051218,2.9,0.0,-1.3,-3.2,2.7,False
20051219,1.2,0.24,-1.4,-8.9,2.2,False
20051220,2.4,0.12,2.9,1.2,4.7,False
20051221,2.1,0.36,1.8,0.4,3.1,False
20051222,4.1,0.0,4.5,3.1,6.0,False
20051223,2.5,0.32,4.1,3.0,5.4,False
20051224,4.5,0.06,5.6,3.4,7.7,False
20051225,3.2,0.01,2.3,0.3,4.3,False
20051226,2.5,1.42,-0.6,-2.6,3.0,False
20051227,3.8,0.32,-0.7,-1.7,0.2,False
20051228,4.2,0.29,-2.2,-2.9,-1.2,False
20051229,2.6,0.99,-1.9,-2.8,-1.4,False
20051230,3.0,0.0,0.0,-2.2,1.7,False
20051231,2.0,0.12,-0.5,-2.0,0.4,False
20060101,1.0,0.2,1.8,-1.3,2.7,False
20060102,0.0,0.0,1.3,0.9,2.4,False
20060103,0.5,0.0,0.7,0.5,0.9,False
20060104,2.5,0.01,-1.1,-4.2,0.6,False
20060105,5.9,0.0,0.8,0.0,1.8,False
20060106,5.5,0.0,0.3,-0.2,0.9,False
20060107,4.6,0.0,-0.3,-0.8,0.8,False
20060108,2.8,0.0,-1.8,-3.6,0.9,False
20060109,1.3,0.0,-4.0,-7.5,0.4,False
20060110,2.8,0.0,-1.0,-5.7,1.0,False
20060111,4.6,0.07,2.4,0.7,2.9,False
20060112,2.8,0.0,2.1,1.2,3.8,False
20060113,3.5,0.0,0.2,-0.8,1.5,False
20060114,3.0,0.0,-0.2,-0.8,0.3,False
20060115,3.4,0.0,-0.8,-1.6,0.4,False
20060116,2.6,0.0,-1.9,-3.1,-0.6,False
20060117,4.9,0.0,-1.1,-3.6,-0.2,False
20060118,4.3,0.0,-1.1,-1.7,-0.2,False
20060119,4.4,0.73,-3.1,-3.8,-1.5,False
20060120,6.5,0.78,-2.9,-3.8,-2.5,False
20060121,3.7,0.02,-3.3,-4.6,-1.2,False
20060122,0.9,0.0,-10.7,-13.2,-4.0,False
20060123,1.8,0.01,-6.8,-15.4,-4.3,False
20060124,2.4,0.0,-4.6,-7.6,-1.9,False
20060125,2.0,0.0,-1.1,-2.9,-0.5,False
20060126,1.2,0.0,-1.6,-2.9,0.7,False
20060127,0.3,0.0,-8.2,-12.5,-1.3,False
20060128,1.8,0.0,-2.9,-9.5,0.5,False
20060129,1.0,0.0,-1.6,-6.4,-0.3,False
20060130,1.8,0.0,-2.0,-5.1,0.5,False
20060131,3.0,0.0,1.1,-0.6,4.2,False
20060201,3.5,0.0,0.6,-0.8,1.6,False
20060202,3.1,0.0,0.3,-0.1,1.0,False
20060203,1.6,0.0,-0.2,-2.0,1.8,False
20060204,1.5,0.09,-5.5,-8.8,0.6,False
20060205,0.6,0.23,-5.6,-9.7,-2.8,False
20060206,4.3,1.82,-1.4,-6.5,0.5,False
20060207,3.6,0.19,2.6,0.2,4.9,False
20060208,3.2,0.24,2.1,-1.0,3.0,False
20060209,2.7,0.27,1.0,0.5,2.4,False
20060210,1.8,0.0,1.5,0.3,3.6,False
20060211,1.5,0.0,-1.1,-2.6,1.3,False
20060212,0.8,0.0,-2.6,-5.5,1.5,False
20060213,1.5,0.0,0.1,-3.3,1.7,False
20060214,1.8,0.0,-0.5,-3.0,2.7,False
20060215,5.6,0.49,0.1,-0.8,0.9,False
20060216,5.0,0.11,0.6,0.3,1.1,False
20060217,4.6,0.1,0.0,-0.5,0.5,False
20060218,1.8,0.0,1.3,-0.1,2.1,False
20060219,1.1,0.0,1.5,-1.3,3.2,False
20060220,1.5,0.0,1.6,0.6,2.7,False
20060221,4.0,0.0,1.1,0.7,2.1,False
20060222,2.4,0.0,-0.8,-1.9,0.8,False
20060223,2.8,0.0,0.4,-0.7,2.6,False
20060224,1.8,0.01,-0.1,-1.9,1.9,False
20060225,1.3,0.0,-0.3,-0.9,0.4,False
20060226,2.0,0.04,-2.2,-4.9,1.1,False
20060227,1.4,0.0,-4.1,-7.9,0.0,False
20060228,4.2,0.66,-0.7,-2.9,0.2,False
20060301,1.9,0.13,-0.2,-1.0,1.7,False
20060302,3.3,0.64,0.4,-1.4,2.1,False
20060303,2.2,0.04,0.0,-0.9,1.7,False
20060304,2.1,0.06,-3.0,-4.9,-0.6,False
20060305,2.2,0.94,-4.9,-8.6,-1.3,False
20060306,1.5,0.16,-7.3,-13.3,-1.8,False
20060307,0.9,0.0,-7.7,-14.5,-1.0,False
20060308,2.1,0.0,-4.6,-13.1,0.0,False
20060309,4.3,0.0,-2.4,-6.7,1.0,False
20060310,4.2,0.0,-4.5,-6.1,-1.5,False
20060311,3.1,0.0,-6.5,-10.4,-2.1,False
20060312,1.4,0.0,-5.7,-10.6,-0.7,False
20060313,0.6,0.0,-6.7,-13.5,-0.7,False
20060314,0.5,0.0,-5.8,-12.8,0.3,False
20060315,2.5,0.0,-0.4,-2.9,1.4,False
20060316,2.4,0.0,0.3,-0.8,2.1,False
20060317,2.2,0.0,-1.2,-3.9,1.3,False
20060318,1.5,0.0,-1.6,-4.2,1.7,False
20060319,2.3,0.0,1.2,-2.2,3.9,False
20060320,2.0,0.0,-2.3,-5.4,0.6,False
20060321,1.2,0.0,-2.0,-8.1,2.8,False
20060322,2.5,0.0,0.0,-5.6,3.8,False
20060323,2.1,0.0,1.2,-2.0,5.2,False
20060324,2.0,0.0,1.3,-3.0,5.3,False
20060325,5.5,0.0,0.6,-1.7,3.2,False
20060326,4.5,0.51,1.0,-0.2,1.6,False
20060327,2.0,0.74,7.0,1.5,10.7,False
20060328,3.6,0.0,8.0,6.5,10.5,False
20060329,3.2,0.0,6.1,3.8,8.6,False
20060330,3.8,0.59,4.3,0.7,7.3,False
20060331,4.2,0.0,6.6,4.0,8.7,False
20060401,2.5,0.79,5.4,3.6,6.9,False
20060402,2.4,0.86,5.7,2.8,10.1,False
20060403,2.3,0.31,4.7,3.0,6.9,False
20060404,2.1,0.64,2.2,0.8,6.9,False
20060405,2.8,0.05,2.8,0.8,4.9,False
20060406,3.4,0.16,3.4,-0.6,6.4,False
20060407,3.5,0.05,6.3,3.5,10.5,False
20060408,3.4,0.1,5.9,3.1,10.3,False
20060409,4.6,0.3,4.2,1.6,6.7,False
20060410,2.5,0.01,5.3,2.8,7.9,False
20060411,1.6,0.0,2.9,-2.7,8.7,False
20060412,2.3,0.0,4.0,2.3,5.5,False
20060413,4.0,0.18,5.5,3.1,8.0,False
20060414,5.6,0.0,7.1,4.5,10.8,False
20060415,3.5,0.0,7.5,4.1,12.3,False
20060416,2.4,0.0,8.0,2.8,12.0,False
20060417,4.3,0.14,7.3,4.7,12.2,False
20060418,4.2,0.13,7.2,3.9,11.2,False
20060419,3.4,0.42,7.0,4.3,10.3,False
20060420,2.7,0.0,6.7,5.9,8.8,False
20060421,1.9,0.0,6.0,2.7,8.8,False
20060422,5.5,0.0,8.0,4.6,12.7,False
20060423,2.2,0.0,7.7,3.1,12.2,False
20060424,1.4,0.0,7.6,0.5,12.3,False
20060425,2.0,0.0,7.9,0.9,14.3,False
20060426,2.9,0.2,9.4,7.4,12.4,False
20060427,1.5,0.24,7.0,6.3,9.4,False
20060428,2.8,0.0,8.4,4.5,12.9,False
20060429,2.0,0.06,5.5,-0.4,10.5,False
20060430,2.7,0.0,6.4,5.4,8.1,False
20060501,3.1,0.0,6.7,2.3,10.9,False
20060502,2.3,0.03,7.3,2.2,12.4,False
20060503,3.4,0.0,11.6,2.2,17.4,False
20060504,4.0,0.0,14.3,6.4,21.1,True
20060505,3.8,0.0,14.2,6.3,21.8,True
20060506,4.1,0.0,14.0,7.7,22.0,True
20060507,3.7,0.0,16.3,10.0,23.7,True
20060508,4.1,0.0,14.9,5.4,23.1,True
20060509,3.0,0.0,15.5,6.7,22.3,True
20060510,1.5,0.0,14.4,6.3,21.1,True
20060511,2.3,0.0,16.9,9.1,22.4,True
20060512,2.3,0.0,14.6,7.7,20.8,True
20060513,1.9,0.0,12.9,8.6,17.0,False
20060514,5.3,0.0,10.9,7.7,14.7,False
20060515,2.5,0.0,9.3,6.0,12.6,False
20060516,2.8,0.64,8.0,6.8,10.0,False
20060517,1.6,0.0,9.7,6.9,14.1,False
20060518,3.7,0.96,10.2,6.4,13.1,False
20060519,2.6,0.19,11.0,8.0,15.1,False
20060520,3.0,0.91,12.3,10.3,15.6,False
20060521,4.0,0.03,11.9,10.3,15.3,False
20060522,2.8,0.5,11.9,6.1,16.6,False
20060523,4.5,0.03,11.7,10.2,14.5,False
20060524,3.7,0.42,10.1,7.2,14.0,False
20060525,4.4,0.44,10.0,7.0,14.4,False
20060526,4.4,0.09,10.8,7.1,14.8,False
20060527,2.2,0.54,10.6,6.2,14.6,False
20060528,3.2,1.26,10.0,8.7,11.3,False
20060529,3.2,0.02,10.4,7.8,13.8,False
20060530,3.5,0.0,12.5,8.3,17.6,False
20060531,3.2,0.24,11.7,7.1,16.2,False
20060601,1.1,0.45,10.8,7.8,15.4,False
20060602,2.7,0.02,13.2,7.1,17.5,False
20060603,4.0,0.06,12.5,11.4,15.5,False
20060604,4.5,0.0,13.3,8.3,18.1,True
20060605,1.4,0.19,12.4,8.9,16.1,False
20060606,1.2,0.0,13.8,8.8,20.0,True
20060607,2.8,0.0,14.1,7.3,19.0,True
20060608,1.8,0.0,14.7,10.2,19.2,True
20060609,1.6,0.0,14.7,9.1,19.7,True
20060610,0.9,0.0,16.7,8.9,22.6,True
20060611,1.0,0.0,18.9,8.8,25.5,True
20060612,0.9,0.0,20.8,11.4,27.3,True
20060613,1.8,0.0,21.0,11.9,27.6,True
20060614,2.8,0.11,19.2,15.8,24.1,False
20060615,2.5,0.0,16.3,12.0,21.3,True
20060616,2.0,0.0,16.1,9.2,21.2,True
20060617,1.4,0.01,16.9,11.9,22.5,False
20060618,1.6,0.0,19.1,14.6,24.1,True
20060619,2.9,0.0,20.1,14.2,25.1,True
20060620,2.1,0.04,19.9,16.8,23.6,False
20060621,2.2,0.05,18.2,15.7,22.1,False
20060622,3.2,0.0,16.6,15.2,20.1,True
20060623,3.5,0.0,16.9,13.1,20.6,True
20060624,1.2,0.0,16.3,9.5,21.1,True
20060625,2.2,0.68,20.1,12.9,26.0,False
20060626,1.9,0.52,19.1,16.1,22.0,False
20060627,3.7,0.0,17.5,16.2,20.4,True
20060628,4.0,0.0,14.6,13.2,17.7,False
20060629,1.5,0.0,16.0,13.6,19.7,True
20060630,1.2,0.0,17.5,9.5,23.5,True
20060701,1.6,0.0,18.6,9.4,25.2,True
20060702,2.3,0.0,19.6,9.9,26.1,True
20060703,1.9,0.0,20.5,10.3,27.4,True
20060704,1.4,0.0,20.9,11.0,28.0,True
20060705,2.3,0.0,21.7,10.8,28.8,True
20060706,1.8,0.0,24.5,17.9,30.2,True
20060707,1.2,0.0,22.5,15.0,28.7,True
20060708,1.4,0.25,20.2,17.3,24.6,False
20060709,2.4,0.05,20.3,13.8,25.7,False
20060710,3.0,0.0,21.5,19.3,24.6,True
20060711,2.3,0.0,20.8,14.7,25.8,True
20060712,1.8,0.0,19.2,14.5,24.1,True
20060713,2.0,0.0,19.0,11.3,25.6,True
20060714,5.0,0.0,18.9,14.7,23.3,True
20060715,1.8,0.0,18.7,10.7,25.5,True
20060716,1.2,0.0,20.8,11.5,27.6,True
20060717,2.6,0.0,21.4,11.8,27.3,True
20060718,3.3,0.0,22.1,17.7,26.9,True
20060719,1.3,0.0,22.3,14.9,28.0,True
20060720,1.2,0.0,22.8,13.6,31.4,True
20060721,0.7,0.1,22.1,19.7,27.5,False
20060722,2.0,0.0,22.3,17.0,26.4,True
20060723,0.8,0.0,21.3,15.5,27.6,True
20060724,2.6,0.0,21.9,17.2,25.9,True
20060725,2.2,0.0,22.6,17.8,28.2,True
20060726,1.0,0.0,22.7,12.7,29.7,True
20060727,2.4,0.0,23.6,16.8,29.1,True
20060728,1.1,0.05,21.5,18.7,25.3,False
20060729,1.7,0.0,22.1,16.9,28.9,True
20060730,1.1,0.2,22.5,14.3,29.1,False
20060731,2.0,0.05,21.6,19.2,25.8,False
20060801,2.0,1.62,20.8,14.3,25.6,False
20060802,0.9,1.93,17.5,14.5,22.4,False
20060803,1.0,0.0,18.6,12.9,22.5,True
20060804,0.7,0.0,19.1,11.2,25.8,True
20060805,2.4,0.0,20.7,15.3,26.0,True
20060806,1.7,0.0,21.1,14.2,27.6,True
20060807,3.3,0.0,19.8,10.8,26.9,True
20060808,2.7,0.06,20.1,16.6,26.4,False
20060809,0.9,0.0,19.0,15.2,24.3,True
20060810,1.3,0.23,17.8,13.6,22.3,False
20060811,1.3,2.54,15.7,12.0,19.9,False
20060812,1.7,1.87,16.1,14.9,19.0,False
20060813,1.5,3.13,16.9,12.7,21.6,False
20060814,2.2,1.42,16.5,13.8,20.4,False
20060815,3.7,0.21,16.5,13.2,20.0,False
20060816,3.1,0.63,18.4,15.8,21.7,False
20060817,0.5,0.02,17.6,13.8,22.1,False
20060818,1.7,0.05,18.1,11.7,23.9,False
20060819,1.4,0.05,20.2,17.0,24.2,False
20060820,1.0,0.37,17.4,13.8,20.9,False
20060821,1.2,0.4,17.7,14.1,21.7,False
20060822,1.7,0.8,17.8,14.9,21.3,False
20060823,3.4,1.45,17.5,15.7,21.2,False
20060824,1.4,0.0,17.8,14.3,21.8,True
20060825,0.4,0.0,16.4,10.2,22.5,True
20060826,0.4,0.92,16.7,13.9,22.7,False
20060827,1.8,0.09,15.9,13.0,19.2,False
20060828,3.3,0.0,16.9,14.9,20.3,True
20060829,1.0,1.24,13.4,11.1,17.8,False
20060830,2.5,0.11,15.2,12.2,19.8,False
20060831,3.5,0.31,17.0,14.4,20.1,False
20060901,2.9,0.14,17.4,14.5,20.4,False
20060902,1.6,0.56,18.0,14.6,21.7,False
20060903,3.7,0.0,17.4,15.9,20.4,True
20060904,6.9,0.0,16.7,15.1,19.5,True
20060905,5.9,0.0,16.3,14.1,19.9,True
20060906,2.1,0.05,15.6,13.1,18.0,False
20060907,2.4,0.11,15.7,14.0,18.4,False
20060908,4.3,0.0,15.3,12.2,18.9,True
20060909,3.5,0.0,16.1,11.8,20.3,True
20060910,1.0,0.0,13.8,10.0,18.2,True
20060911,1.3,0.0,14.2,6.3,21.2,True
20060912,2.3,0.0,17.3,11.2,23.4,True
20060913,2.2,0.0,18.0,13.2,23.3,True
20060914,1.9,0.0,17.5,12.0,23.2,True
20060915,3.9,0.0,17.1,12.9,21.8,True
20060916,3.2,0.0,17.2,15.1,20.8,True
20060917,3.0,0.0,16.8,13.5,21.9,True
20060918,0.8,0.0,17.3,13.1,22.9,True
20060919,2.5,0.05,16.6,13.4,19.5,False
20060920,3.3,0.0,15.9,13.4,19.0,True
20060921,1.5,0.0,16.0,11.2,21.4,True
20060922,3.3,0.0,16.9,12.0,21.3,True
20060923,4.3,0.0,17.0,15.0,20.0,True
20060924,3.7,0.0,17.9,14.1,22.1,True
20060925,3.8,0.0,18.4,14.8,23.5,True
20060926,2.3,0.0,17.6,14.9,21.9,True
20060927,1.2,0.35,15.1,11.8,18.1,False
20060928,1.7,0.05,15.5,13.1,18.1,False
20060929,1.1,0.0,17.1,14.5,21.1,True
20060930,1.2,0.5,17.1,14.8,21.4,False
20061001,1.2,0.4,14.5,9.8,18.7,False
20061002,2.6,0.3,15.4,13.3,17.4,False
20061003,2.1,0.35,14.6,13.6,17.3,False
20061004,1.8,0.03,13.9,9.5,18.2,False
20061005,2.3,0.45,12.9,11.5,15.9,False
20061006,3.0,0.85,14.2,10.9,17.0,False
20061007,4.7,0.23,14.1,12.0,17.2,False
20061008,4.5,0.0,14.4,12.0,16.4,False
20061009,1.3,0.0,13.8,11.6,16.7,False
20061010,0.5,0.0,12.3,9.6,17.8,False
20061011,2.3,0.0,12.6,9.3,15.7,False
20061012,3.0,0.0,13.9,12.1,16.8,False
20061013,1.4,0.0,11.4,8.8,15.7,False
20061014,0.3,0.0,9.8,6.4,14.8,False
20061015,0.8,0.0,9.0,3.5,15.9,False
20061016,0.1,0.0,9.5,5.3,12.1,False
20061017,1.0,0.0,9.4,6.9,14.3,False
20061018,0.5,0.0,9.0,4.1,13.5,False
20061019,1.2,0.01,12.6,10.8,15.3,False
20061020,1.5,0.09,12.3,10.1,15.0,False
20061021,1.5,0.12,13.1,10.8,14.7,False
20061022,2.0,0.16,13.7,12.2,15.3,False
20061023,2.8,1.12,14.2,12.5,16.1,False
20061024,3.0,0.9,13.6,12.0,16.0,False
20061025,2.5,0.05,9.7,6.8,13.8,False
20061026,3.8,0.3,12.9,5.2,14.9,False
20061027,7.3,0.0,12.7,10.7,16.1,False
20061028,2.3,1.72,10.4,7.8,12.5,False
20061029,2.2,0.04,6.2,3.2,12.2,False
20061030,2.6,0.2,8.6,1.3,11.3,False
20061031,5.1,0.58,11.7,9.4,12.7,False
20061101,5.2,0.12,2.9,-1.0,11.6,False
20061102,2.2,0.0,-0.1,-3.7,5.4,False
20061103,1.8,0.0,1.3,-5.0,5.9,False
20061104,4.7,0.0,8.5,4.3,10.7,False
20061105,4.8,0.5,9.6,7.8,11.6,False
20061106,8.1,0.0,11.5,6.7,13.0,False
20061107,5.7,0.0,10.4,9.5,12.6,False
20061108,3.8,1.08,9.3,8.5,10.9,False
20061109,4.5,0.21,8.1,6.0,10.9,False
20061110,0.8,0.0,3.4,-0.4,7.4,False
20061111,4.2,1.27,7.4,4.3,9.1,False
20061112,5.0,0.45,6.9,4.1,9.8,False
20061113,3.7,0.99,7.1,0.9,9.7,False
20061114,3.9,0.08,9.1,7.9,10.6,False
20061115,2.7,0.0,9.9,7.6,11.2,False
20061116,2.8,0.0,10.3,9.1,12.0,False
20061117,1.6,0.11,10.8,10.2,11.8,False
20061118,2.3,0.01,9.7,7.3,11.3,False
20061119,1.5,0.83,5.8,4.5,9.4,False
20061120,3.8,0.38,6.0,2.6,7.4,False
20061121,2.8,0.66,6.9,6.1,7.5,False
20061122,2.3,0.06,5.7,3.4,7.6,False
20061123,4.3,0.94,6.3,4.9,7.3,False
20061124,2.6,0.0,8.7,7.3,10.2,False
20061125,4.4,0.06,9.9,7.9,11.0,False
20061126,2.9,0.0,9.7,8.6,12.8,False
20061127,1.5,0.07,7.9,6.0,9.7,False
20061128,2.0,0.0,8.0,6.3,11.0,False
20061129,1.8,0.0,8.1,6.0,10.2,False
20061130,3.0,0.0,8.0,6.5,8.9,False
20061201,3.0,0.0,6.9,5.7,7.9,False
20061202,3.2,0.01,7.9,7.3,8.4,False
20061203,3.5,0.16,7.8,6.7,9.4,False
20061204,3.8,0.49,7.9,7.3,9.2,False
20061205,4.7,0.23,9.9,7.1,11.8,False
20061206,4.5,0.06,9.4,7.7,11.9,False
20061207,5.7,0.95,7.5,6.8,9.0,False
20061208,4.9,0.2,8.8,6.7,9.7,False
20061209,3.9,0.0,8.6,7.6,10.6,False
20061210,3.0,0.0,5.9,4.7,7.8,False
20061211,5.2,0.93,5.9,4.8,6.7,False
20061212,3.5,0.12,6.2,4.7,7.9,False
20061213,5.2,0.81,7.6,6.4,8.7,False
20061214,6.3,0.13,9.5,7.5,10.1,False
20061215,5.2,0.51,9.1,8.1,10.5,False
20061216,4.3,0.3,6.7,5.9,8.2,False
20061217,3.4,0.43,5.5,4.8,6.6,False
20061218,1.7,0.0,1.8,-0.9,5.4,False
20061219,3.5,0.0,5.6,1.2,6.7,False
20061220,2.5,0.02,5.6,1.4,8.9,False
20061221,2.7,0.0,5.7,0.0,7.0,False
20061222,4.3,0.0,6.5,5.6,7.4,False
20061223,3.8,0.0,6.9,6.0,7.3,False
20061224,3.1,0.0,7.6,6.9,8.2,False
20061225,0.6,0.0,2.9,0.3,8.0,False
20061226,3.9,0.0,5.2,3.2,6.2,False
20061227,4.5,0.0,6.0,5.5,6.4,False
20061228,3.3,0.09,4.7,4.0,6.4,False
20061229,1.5,0.0,3.0,-0.5,5.9,False
20061230,4.5,1.32,6.0,4.0,7.4,False
20061231,5.7,0.5,7.0,5.9,8.3,False
20070101,7.7,0.0,7.5,6.2,8.3,False
20070102,5.5,0.0,5.8,5.0,7.6,False
20070103,4.3,0.27,5.7,4.4,7.0,False
20070104,5.1,0.56,7.1,5.4,7.9,False
20070105,5.1,0.09,6.7,6.1,8.3,False
20070106,3.3,0.07,6.3,5.6,8.3,False
20070107,3.5,0.13,6.2,5.2,6.9,False
20070108,4.5,0.25,6.6,6.2,7.7,False
20070109,5.7,0.05,8.8,5.3,10.5,False
20070110,4.7,0.97,8.9,8.1,10.6,False
20070111,6.2,0.96,5.7,4.2,9.4,False
20070112,8.5,0.19,6.8,5.4,8.2,False
20070113,5.7,0.06,8.1,6.2,10.5,False
20070114,9.5,0.0,6.3,4.9,8.9,False
20070115,6.2,0.0,7.2,6.5,7.6,False
20070116,3.9,0.07,6.1,4.6,7.3,False
20070117,4.0,0.61,6.8,4.7,8.6,False
20070118,5.1,0.93,6.1,4.0,8.4,False
20070119,6.2,0.14,5.8,2.3,7.7,False
20070120,6.0,1.59,6.0,2.0,9.0,False
20070121,6.0,0.37,5.1,3.9,7.3,False
20070122,2.4,0.25,-1.3,-4.3,5.0,False
20070123,1.3,0.01,-3.2,-9.6,1.2,False
20070124,2.1,0.0,-3.1,-7.3,0.9,False
20070125,2.5,0.0,-6.2,-7.1,-3.7,False
20070126,5.7,0.21,1.1,-9.0,4.3,False
20070127,3.1,0.05,-0.4,-2.4,3.1,False
20070128,6.0,0.35,4.2,-2.5,6.2,False
20070129,3.5,0.27,1.2,-0.2,6.3,False
20070130,4.2,0.05,5.6,0.4,7.7,False
20070131,8.0,0.39,6.1,4.8,7.9,False
20070201,2.6,0.03,4.2,2.6,7.2,False
20070202,4.8,0.33,6.1,4.4,7.1,False
20070203,4.8,0.0,5.7,4.8,7.4,False
20070204,5.0,0.02,5.5,2.5,7.0,False
20070205,4.8,0.23,3.2,1.2,5.5,False
20070206,1.0,0.14,0.4,-0.6,2.8,False
20070207,1.0,0.02,-0.7,-2.5,2.4,False
20070208,2.9,0.14,-0.3,-2.7,2.4,False
20070209,4.5,0.0,-2.0,-3.3,0.6,False
20070210,2.8,0.0,-3.3,-5.2,-1.2,False
20070211,6.8,0.02,-1.7,-5.1,-0.3,False
20070212,4.0,0.11,0.3,-1.4,0.9,False
20070213,2.5,0.12,2.1,0.8,3.0,False
20070214,2.1,0.02,2.2,1.2,3.2,False
20070215,1.5,0.0,2.5,1.6,3.8,False
20070216,3.7,0.0,2.9,1.4,4.5,False
20070217,6.0,0.0,3.5,2.6,4.2,False
20070218,1.9,0.0,3.0,-0.7,6.4,False
20070219,1.7,0.01,3.3,2.7,4.4,False
20070220,2.9,0.11,3.0,1.0,6.1,False
20070221,9.2,0.97,-1.0,-1.7,1.0,False
20070222,7.3,0.0,-1.8,-2.4,-1.2,False
20070223,7.5,0.0,-2.4,-3.2,-1.4,False
20070224,7.2,0.25,-0.9,-1.9,-0.1,False
20070225,5.8,0.5,1.6,-0.1,2.7,False
20070226,2.2,0.15,2.6,2.0,4.0,False
20070227,3.1,0.4,2.0,0.6,3.3,False
20070228,3.0,0.13,3.8,0.2,6.8,False
20070301,2.3,0.55,4.8,4.1,6.2,False
20070302,2.1,0.0,3.6,2.3,5.6,False
20070303,0.9,0.0,3.5,2.5,5.1,False
20070304,1.3,0.0,4.0,1.3,8.8,False
20070305,5.0,0.46,4.1,0.9,6.6,False
20070306,3.5,0.55,5.7,2.6,7.7,False
20070307,2.4,0.35,7.1,5.6,9.4,False
20070308,2.2,0.01,5.9,4.4,7.4,False
20070309,3.1,0.08,4.9,3.3,7.4,False
20070310,3.9,0.0,5.6,3.0,9.3,False
20070311,4.2,0.0,8.8,5.8,12.8,False
20070312,1.8,0.0,7.7,2.0,13.8,False
20070313,1.2,0.0,5.4,0.9,12.2,False
20070314,4.1,0.0,7.6,2.8,11.8,False
20070315,3.5,0.0,7.2,4.3,10.3,False
20070316,4.8,0.26,7.7,6.3,10.1,False
20070317,7.9,0.25,6.5,3.9,9.4,False
20070318,7.1,0.2,6.4,4.3,8.4,False
20070319,6.2,0.39,4.6,1.3,8.1,False
20070320,1.2,0.16,3.2,-0.4,7.9,False
