DATE,DRESDEN_cloud_cover,DRESDEN_wind_speed,DRESDEN_wind_gust,DRESDEN_humidity,DRESDEN_global_radiation,DRESDEN_precipitation,DRESDEN_sunshine,DRESDEN_temp_mean,DRESDEN_temp_min,DRESDEN_temp_max,DRESDEN_picnic_weather
20001106,8,8.1,16.9,0.74,0.46,0.14,0.5,9.0,3.6,11.0,False
20001107,6,4.1,12.5,0.76,0.69,0.17,5.5,10.4,8.4,14.4,False
20001108,4,4.7,10.4,0.75,0.67,0.06,5.3,8.2,5.8,11.4,False
20001109,5,4.5,11.6,0.74,0.54,0.0,3.5,7.1,4.6,10.9,False
20001110,4,5.3,13.0,0.71,0.85,0.0,8.1,5.6,2.9,9.5,False
20001111,4,5.3,11.9,0.68,0.61,0.0,8.1,5.5,3.6,9.3,False
20001112,7,7.4,17.5,0.72,0.55,0.0,2.7,5.4,2.4,8.4,False
20001113,7,8.3,17.6,0.73,0.17,0.0,0.0,8.5,5.5,9.4,False
20001114,8,2.8,10.4,0.92,0.13,0.78,0.0,8.4,7.1,9.9,False
20001115,7,4.2,7.4,0.81,0.43,0.0,1.7,7.8,6.3,9.9,False
20001116,4,3.9,7.4,0.73,0.72,0.02,6.7,6.3,4.5,10.1,False
20001117,8,2.3,6.1,0.97,0.08,0.34,0.0,4.4,3.1,5.3,False
20001118,4,4.5,12.2,0.76,0.64,0.0,6.0,3.6,1.5,6.9,False
20001119,1,6.2,12.7,0.7,0.72,0.05,8.2,4.2,0.6,7.6,False
20001120,8,3.9,9.8,0.84,0.41,0.05,2.9,5.1,2.9,8.9,False
20001121,6,2.6,7.7,0.96,0.14,0.17,0.0,5.1,4.4,6.5,False
20001122,7,5.3,10.4,0.8,0.42,0.0,2.2,7.7,2.8,10.1,False
20001123,5,5.9,12.4,0.79,0.45,0.0,4.3,7.5,5.8,10.4,False
20001124,6,4.7,13.6,0.86,0.49,0.34,4.6,7.2,6.4,10.2,False
20001125,8,1.7,4.2,0.97,0.1,0.36,0.0,5.3,5.1,6.6,False
20001126,5,4.0,9.9,0.88,0.24,0.0,1.2,5.8,3.3,6.8,False
20001127,7,5.2,10.8,0.85,0.3,0.14,1.1,5.9,5.0,7.7,False
20001128,7,5.2,11.5,0.85,0.2,0.04,0.0,6.3,2.3,8.1,False
20001129,4,6.6,13.5,0.87,0.53,0.0,5.8,8.2,6.3,10.7,False
20001130,5,4.9,11.3,0.88,0.39,0.0,2.8,5.3,3.7,9.6,False
20001201,6,6.1,12.8,0.9,0.52,0.0,6.5,3.2,2.3,6.3,False
20001202,7,4.5,8.2,0.91,0.25,0.0,1.8,4.4,1.6,6.3,False
20001203,5,4.1,8.0,0.84,0.52,0.0,6.2,6.7,2.3,8.6,False
20001204,4,3.8,10.0,0.87,0.45,0.0,4.7,5.5,3.3,8.4,False
20001205,4,5.8,11.4,0.82,0.35,0.0,3.0,5.8,3.8,9.0,False
20001206,1,8.3,16.1,0.85,0.55,0.0,7.2,3.8,2.5,6.5,False
20001207,6,8.3,17.6,0.87,0.42,0.0,4.0,3.6,2.9,5.4,False
20001208,8,7.5,17.0,0.8,0.14,0.26,0.0,6.4,2.8,8.7,False
20001209,7,4.3,9.0,0.9,0.29,0.0,1.3,5.6,3.9,8.5,False
20001210,6,5.5,14.3,0.8,0.21,0.21,0.6,8.0,3.1,9.8,False
20001211,6,6.8,15.9,0.72,0.15,0.24,0.5,9.8,7.0,11.1,False
20001212,8,6.7,15.1,0.83,0.14,0.06,0.0,12.3,9.4,13.6,False
20001213,5,7.4,18.1,0.56,0.37,0.01,3.9,11.3,9.1,14.1,False
20001214,7,7.1,16.0,0.74,1.26,0.03,3.9,7.9,7.2,9.7,False
20001215,7,7.9,17.4,0.82,0.33,0.9,2.9,4.8,3.5,7.6,False
20001216,7,9.9,21.3,0.82,0.1,0.08,0.1,2.0,0.7,4.3,False
20001217,7,5.9,12.1,0.81,0.14,0.0,0.1,1.9,1.4,2.8,False
20001218,7,2.9,8.0,0.83,0.29,0.0,1.1,1.6,0.9,3.6,False
20001219,5,1.7,3.9,0.88,0.37,0.0,4.3,-0.3,-1.7,3.6,False
20001220,2,3.1,7.5,0.78,0.49,0.0,6.6,-1.6,-3.8,2.2,False
20001221,1,4.8,10.4,0.78,0.47,0.0,6.2,-4.6,-6.6,-2.1,False
20001222,1,6.4,12.1,0.7,0.52,0.0,6.7,-4.0,-5.4,-1.7,False
20001223,1,5.0,9.9,0.68,0.49,0.0,6.7,-4.4,-6.9,-0.5,False
20001224,6,4.2,9.0,0.75,0.39,0.05,4.4,-1.7,-5.5,0.3,False
20001225,8,2.1,7.1,0.91,0.09,0.38,0.0,-2.8,-3.1,0.0,False
20001226,8,3.0,8.9,0.88,0.27,0.0,0.5,-0.6,-3.5,0.2,False
20001227,4,6.4,11.2,0.87,0.44,0.0,4.0,0.6,-1.4,2.9,False
20001228,6,4.3,11.3,0.89,0.14,0.06,0.0,0.7,-1.6,3.3,False
20001229,7,3.5,8.2,0.82,0.36,0.01,3.7,-0.8,-2.5,1.6,False
20001230,7,3.1,10.7,0.86,0.28,0.09,0.9,0.0,-1.8,1.4,False
20001231,7,5.1,13.1,0.84,0.42,0.0,3.2,-0.8,-2.4,0.8,False
20010101,6,7.7,17.6,0.71,0.39,0.05,2.8,-1.8,-5.3,-0.4,False
20010102,7,9.2,16.4,0.84,0.16,0.03,0.0,0.8,-1.4,1.9,False
20010103,7,5.8,13.2,0.8,0.27,0.0,1.4,3.6,0.2,6.6,False
20010104,5,6.0,12.9,0.84,0.42,0.05,3.2,2.4,-1.1,5.3,False
20010105,6,6.9,13.8,0.83,0.2,0.25,0.1,4.8,2.1,6.7,False
20010106,7,5.8,16.0,0.78,0.17,0.01,0.5,7.5,5.7,12.2,False
20010107,8,3.8,8.8,0.83,0.22,0.0,0.0,4.4,2.9,6.7,False
20010108,7,2.2,5.1,0.89,0.29,0.0,0.7,2.7,1.7,4.9,False
20010109,7,4.3,10.5,0.84,0.23,0.0,1.1,2.3,-0.9,3.9,False
20010110,8,2.9,7.4,0.8,0.34,0.05,1.2,1.2,-0.2,3.5,False
20010111,4,2.1,4.6,0.9,0.39,0.01,3.1,-1.1,-2.6,1.8,False
20010112,7,2.0,5.4,0.93,0.12,0.0,0.1,-2.2,-3.3,-0.9,False
20010113,4,1.1,3.6,0.91,0.33,0.0,2.2,-4.3,-7.7,-1.9,False
20010114,8,1.9,4.8,0.88,0.2,0.0,0.0,-1.8,-4.0,-0.6,False
20010115,3,3.8,9.8,0.78,0.57,0.0,7.0,-2.1,-4.3,0.2,False
20010116,0,4.5,10.5,0.67,0.64,0.0,7.8,-2.9,-5.4,0.2,False
20010117,2,6.7,12.8,0.73,0.59,0.0,7.2,-2.1,-4.1,-0.4,False
20010118,6,5.0,10.0,0.81,0.43,0.02,4.1,-1.3,-4.4,-0.1,False
20010119,3,4.2,8.7,0.78,0.6,0.0,7.0,-0.4,-1.8,2.5,False
20010120,7,4.9,9.6,0.82,0.25,0.0,0.0,0.2,-1.5,1.5,False
20010121,8,4.3,8.2,0.81,0.17,0.0,0.0,-0.2,-0.6,1.2,False
20010122,8,7.8,13.7,0.82,0.16,0.02,0.0,-0.2,-1.5,0.4,False
20010123,6,9.9,17.1,0.83,0.23,0.11,0.1,0.4,-0.5,1.1,False
20010124,8,10.2,19.3,0.87,0.15,1.08,0.0,1.4,0.4,2.2,False
20010125,5,5.9,13.8,0.86,0.73,0.35,7.7,3.6,1.0,7.8,False
20010126,5,4.6,12.9,0.81,0.58,0.03,5.1,4.1,1.7,7.4,False
20010127,7,7.2,17.8,0.89,0.27,0.03,0.2,1.9,0.4,4.4,False
20010128,6,6.5,14.6,0.67,0.63,0.0,3.4,3.2,2.0,5.7,False
20010129,8,3.0,6.7,0.95,0.13,0.01,0.0,1.4,1.1,2.4,False
20010130,7,1.6,4.8,0.96,0.27,0.09,0.7,0.6,0.0,2.6,False
20010131,8,2.8,6.0,0.95,0.18,0.05,0.0,-0.4,-0.9,0.6,False
20010201,8,3.2,8.5,0.95,0.25,0.25,0.0,-0.6,-1.6,0.5,False
20010202,7,3.5,8.8,0.86,0.73,0.11,3.9,-3.5,-4.8,-0.8,False
20010203,8,2.8,8.7,0.89,0.42,0.21,0.0,-4.2,-5.9,-3.6,False
20010204,8,3.3,9.0,0.93,0.28,0.57,0.0,-3.2,-4.2,-2.6,False
20010205,7,6.4,14.4,0.8,0.36,0.04,0.4,7.0,-2.9,8.5,False
20010206,7,6.8,18.5,0.67,0.35,0.0,0.0,11.7,7.2,13.4,False
20010207,7,5.8,11.3,0.64,0.59,0.0,2.6,10.0,8.4,15.1,False
20010208,8,6.4,14.2,0.75,0.27,0.0,0.0,7.6,6.7,10.3,False
20010209,8,4.7,11.1,0.81,0.43,0.0,0.7,4.9,1.9,10.4,False
20010210,4,2.5,5.8,0.8,0.88,0.0,5.9,0.7,-0.8,4.1,False
20010211,5,4.7,9.6,0.62,0.85,0.0,5.9,6.2,-2.1,10.8,False
20010212,7,4.2,8.9,0.68,0.5,0.08,0.2,9.1,3.7,12.9,False
20010213,8,3.5,8.5,0.87,0.26,0.0,0.0,4.2,3.4,10.1,False
20010214,5,2.3,6.1,0.88,0.44,0.0,1.3,1.7,0.3,4.2,False
20010215,2,2.3,5.4,0.78,1.1,0.0,8.0,3.0,-2.7,9.2,False
20010216,2,2.7,6.9,0.61,1.19,0.0,9.6,3.8,-3.3,13.2,False
20010217,8,3.3,8.6,0.9,0.14,0.01,0.0,0.5,-0.8,4.4,False
20010218,6,6.1,13.7,0.93,0.14,0.01,0.0,1.4,-1.0,3.6,False
20010219,8,5.4,12.2,0.88,0.2,0.07,0.1,2.7,0.2,3.9,False
20010220,7,7.6,15.6,0.78,0.85,0.06,4.0,3.2,1.2,6.4,False
20010221,7,10.3,18.6,0.8,0.2,0.07,0.0,3.8,2.4,5.0,False
20010222,8,9.5,20.8,0.9,0.27,0.75,0.0,0.9,-0.4,3.8,False
20010223,8,4.2,13.1,0.9,0.72,0.25,1.0,-2.3,-3.8,0.4,False
20010224,4,2.9,6.8,0.86,0.97,0.0,2.5,-7.3,-8.2,-3.8,False
20010225,5,4.1,7.2,0.81,0.77,0.0,1.4,-6.0,-13.2,-1.5,False
20010226,6,4.3,10.5,0.82,0.75,0.05,2.1,-2.3,-6.4,-0.2,False
20010227,1,4.9,13.0,0.77,1.53,0.0,10.1,-2.3,-6.6,1.1,False
20010228,6,8.0,15.0,0.66,1.34,0.0,8.8,0.1,-3.0,2.5,False
20010301,5,4.2,9.3,0.69,1.34,0.02,8.7,1.4,-1.1,5.4,False
20010302,5,4.1,10.3,0.87,0.67,0.01,1.2,0.3,-1.1,3.4,False
20010303,7,1.9,4.8,0.84,0.76,0.58,1.1,0.3,-3.6,3.1,False
20010304,8,4.1,10.6,0.97,0.42,0.45,0.1,0.6,-0.8,4.2,False
20010305,8,3.0,7.8,0.96,0.33,0.01,0.0,-0.6,-1.1,0.4,False
20010306,3,2.5,23.0,0.8,1.39,0.0,7.2,-0.5,-3.4,4.2,False
20010307,7,8.0,16.0,0.64,1.3,0.0,5.9,4.5,-2.0,6.4,False
20010308,7,7.3,24.0,0.62,1.15,0.52,5.6,7.0,4.3,9.9,False
20010309,8,4.6,16.0,0.82,0.86,0.22,2.6,8.5,4.6,12.7,False
20010310,7,4.5,9.5,0.74,0.83,0.43,1.9,9.8,7.2,13.8,False
20010311,7,4.8,11.8,0.82,0.85,0.02,1.2,10.3,7.5,13.3,False
20010312,8,4.5,11.9,0.81,0.76,1.31,1.2,11.4,9.0,16.8,False
20010313,5,5.2,13.2,0.73,1.05,0.07,3.9,6.8,5.4,10.3,False
20010314,6,7.4,17.8,0.69,0.99,0.0,2.9,5.2,3.4,7.9,False
20010315,5,3.4,9.8,0.85,0.54,0.12,0.3,3.6,2.6,6.1,False
20010316,7,3.0,8.0,0.86,0.48,0.0,0.0,6.2,-0.3,9.2,False
20010317,8,5.2,10.5,0.93,0.26,1.17,0.0,2.6,1.6,6.3,False
20010318,7,3.0,7.5,0.9,0.59,0.29,0.9,5.4,0.6,8.4,False
20010319,7,9.5,22.7,0.91,0.66,0.19,1.0,1.5,-1.6,9.5,False
20010320,3,4.7,15.5,0.74,1.23,0.0,4.4,-2.0,-3.6,0.2,False
20010321,7,4.0,9.1,0.75,0.71,0.22,0.1,-0.6,-3.8,1.9,False
20010322,8,4.8,12.7,0.93,0.46,0.14,0.0,2.4,-0.8,4.4,False
20010323,8,4.1,11.9,0.92,0.41,1.46,0.0,3.3,1.2,5.1,False
20010324,8,4.0,11.2,0.93,0.77,0.76,0.9,7.2,3.7,14.5,False
20010325,8,5.0,10.1,0.95,0.24,0.65,0.0,0.8,0.1,5.1,False
20010326,7,4.3,10.5,0.89,0.59,0.0,0.0,-3.2,-4.4,0.1,False
20010327,6,4.5,10.1,0.76,1.48,0.0,5.0,-2.0,-7.2,-0.2,False
20010328,6,6.1,14.5,0.66,1.7,0.0,5.2,1.6,-2.3,3.7,False
20010329,7,9.6,19.8,0.77,0.81,0.0,0.5,3.1,0.7,5.1,False
20010330,8,3.0,10.7,0.93,0.39,0.05,0.0,5.4,2.1,7.8,False
20010331,6,2.4,10.7,0.68,1.91,0.0,9.2,8.5,3.4,13.5,False
20010401,5,3.3,8.1,0.66,2.05,0.0,9.5,10.3,3.1,16.4,False
20010402,5,3.7,9.7,0.6,2.11,0.0,11.4,12.1,4.8,18.7,True
20010403,6,4.1,12.1,0.69,1.65,0.16,7.3,12.3,6.2,20.2,False
20010404,6,5.0,19.3,0.75,1.58,0.12,5.8,12.3,6.1,18.6,False
20010405,6,5.9,12.9,0.63,1.75,0.0,7.6,8.0,4.7,11.6,False
20010406,7,5.1,13.0,0.74,0.53,0.5,0.1,8.2,4.6,12.3,False
20010407,8,3.8,10.3,0.79,0.69,0.16,0.4,9.9,7.3,13.2,False
20010408,8,2.2,5.8,0.86,0.76,0.05,0.0,7.4,5.6,10.1,False
20010409,5,3.4,9.1,0.7,1.85,0.0,8.1,6.2,3.2,9.8,False
20010410,7,4.4,12.2,0.7,1.24,0.02,2.3,8.3,4.1,11.9,False
20010411,7,2.9,10.1,0.86,1.5,0.0,3.0,8.7,4.5,12.9,False
20010412,6,6.5,14.8,0.75,1.67,0.04,3.6,4.5,0.6,8.7,False
20010413,7,5.8,13.7,0.89,1.03,0.18,1.3,0.3,-1.4,3.0,False
20010414,7,4.6,13.4,0.89,1.37,0.09,3.0,-0.1,-1.1,3.8,False
20010415,8,4.2,10.5,0.91,0.55,1.16,0.0,1.8,-0.6,4.6,False
20010416,8,3.2,7.7,0.86,0.89,0.17,1.1,5.6,4.2,8.6,False
20010417,8,3.7,8.9,0.89,0.58,0.16,0.0,4.2,2.4,6.1,False
20010418,7,5.7,14.7,0.71,1.05,0.02,0.9,5.4,1.2,10.1,False
20010419,5,4.0,10.0,0.66,1.56,0.0,3.4,4.1,0.4,8.5,False
20010420,7,2.3,9.6,0.73,1.3,0.04,0.4,4.1,-0.7,7.1,False
20010421,8,4.6,10.3,0.89,0.55,0.27,0.0,4.0,1.7,6.2,False
20010422,8,3.9,9.2,0.91,0.41,0.04,0.0,2.9,1.1,4.7,False
20010423,6,3.3,7.8,0.74,1.16,0.0,2.7,6.5,3.2,11.3,False
20010424,1,2.8,7.6,0.6,2.66,0.0,12.7,10.1,2.0,16.2,False
20010425,5,5.7,16.6,0.59,2.26,0.69,9.1,13.4,6.5,20.7,False
20010426,5,5.4,12.0,0.68,1.99,0.0,5.8,10.5,7.2,14.4,False
20010427,5,3.2,11.0,0.76,1.75,0.56,6.8,9.5,5.1,15.0,False
20010428,6,5.0,13.8,0.75,1.01,0.08,0.8,10.7,6.7,14.5,False
20010429,6,3.0,8.3,0.75,1.22,0.05,2.2,12.8,8.6,17.9,False
20010430,2,4.4,13.0,0.54,2.72,0.0,12.0,18.3,10.9,23.8,True
20010501,3,3.3,10.5,0.6,2.78,0.0,12.6,20.3,12.3,26.7,True
20010502,2,4.8,11.5,0.58,2.8,0.0,12.8,15.0,8.3,20.9,True
20010503,2,5.6,12.8,0.46,2.92,0.45,12.5,21.1,13.1,27.1,False
20010504,7,2.7,9.2,0.85,1.13,1.54,1.2,15.8,12.9,18.8,False
20010505,8,4.0,9.4,0.97,0.19,1.87,0.0,8.7,6.9,12.8,False
20010506,8,3.2,6.2,0.98,0.32,0.14,0.0,6.7,6.0,7.6,False
20010507,8,2.9,6.2,0.98,0.44,0.03,0.0,6.2,4.8,7.9,False
20010508,7,2.2,6.1,0.94,0.83,0.0,0.0,10.0,7.8,12.6,False
20010509,2,3.4,12.6,0.73,2.97,0.0,11.1,14.4,7.8,20.1,True
20010510,2,2.8,8.7,0.59,3.16,0.0,14.3,16.0,7.4,21.3,True
20010511,3,3.6,10.0,0.6,3.11,0.0,13.0,15.0,8.5,20.3,True
20010512,1,3.1,10.3,0.61,3.14,0.0,13.3,12.8,6.0,18.6,True
20010513,4,3.0,9.2,0.58,2.86,0.0,12.5,14.6,6.6,21.0,True
20010514,5,4.4,10.6,0.43,3.15,0.06,12.8,18.4,11.7,23.9,False
20010515,7,4.3,11.1,0.78,1.2,0.63,0.6,15.3,12.7,18.6,False
20010516,5,4.3,10.4,0.64,2.68,0.0,10.6,17.5,12.3,22.1,True
20010517,7,2.9,9.9,0.75,1.32,0.25,3.3,16.1,12.8,20.0,False
20010518,8,5.2,13.9,0.72,1.24,0.2,1.0,13.0,9.8,14.8,False
20010519,6,4.9,11.8,0.72,2.2,0.0,5.0,11.5,8.4,15.5,False
20010520,3,2.6,7.5,0.67,3.19,0.0,12.1,12.3,7.8,16.8,False
20010521,5,2.6,7.4,0.69,2.99,0.0,9.6,12.0,6.3,16.6,False
20010522,5,3.0,8.3,0.62,2.59,0.0,6.6,12.8,7.8,17.6,False
20010523,1,3.5,9.3,0.51,3.46,0.0,15.4,14.7,5.9,20.8,True
20010524,0,2.4,6.6,0.51,3.47,0.0,15.3,16.9,6.9,23.7,True
20010525,2,2.9,8.4,0.59,3.32,0.0,14.2,15.9,9.9,20.9,True
20010526,6,2.3,6.9,0.49,3.2,0.0,13.6,16.7,7.8,22.7,True
20010527,6,4.2,11.6,0.61,2.58,0.01,7.5,18.1,12.1,22.6,False
20010528,8,5.7,13.1,0.87,0.66,0.85,0.0,17.1,14.4,18.5,False
20010529,5,6.4,17.9,0.66,2.67,0.0,9.3,18.6,11.9,22.4,True
20010530,4,4.5,12.3,0.64,2.52,0.0,8.5,14.6,10.4,19.1,True
20010531,7,4.0,16.2,0.81,1.47,0.35,1.6,12.8,8.8,17.8,False
20010601,7,4.8,13.0,0.84,1.78,0.09,2.7,11.2,8.9,14.5,False
20010602,8,5.0,11.4,0.76,1.07,0.37,0.0,12.5,10.4,14.7,False
20010603,6,7.5,15.5,0.76,2.31,0.64,6.6,9.2,6.6,13.7,False
20010604,8,7.5,15.8,0.89,0.87,0.64,1.2,8.5,6.8,12.8,False
20010605,6,3.3,8.3,0.8,1.67,0.0,3.8,12.1,8.3,16.1,False
20010606,6,2.6,7.4,0.76,2.11,0.0,4.2,13.4,6.8,18.2,True
20010607,6,4.4,12.2,0.68,2.36,0.0,7.9,15.7,10.5,19.9,True
20010608,8,2.0,7.6,0.89,1.0,0.11,0.8,11.4,9.5,13.5,False
20010609,7,1.7,5.3,0.7,2.15,0.0,6.2,13.4,9.0,17.0,False
20010610,8,3.5,9.3,0.87,1.04,1.12,0.7,13.0,8.8,16.7,False
20010611,7,3.2,8.8,0.88,1.56,0.58,2.8,9.9,8.1,14.1,False
20010612,6,4.2,12.1,0.76,1.17,0.0,1.4,11.4,8.5,15.6,False
20010613,4,2.6,6.0,0.68,2.93,0.0,11.3,13.8,6.6,19.0,True
20010614,6,2.0,8.6,0.62,3.26,0.0,11.2,16.9,10.0,22.8,True
20010615,6,2.6,6.9,0.63,2.51,0.57,6.7,18.5,10.6,24.2,False
20010616,7,2.6,8.9,0.82,1.45,0.46,1.3,16.7,13.0,20.6,False
20010617,6,2.9,8.2,0.82,1.66,0.04,5.2,15.4,11.5,19.6,False
20010618,6,3.3,10.8,0.91,1.05,0.86,0.6,14.0,11.4,17.4,False
20010619,6,5.2,11.5,0.82,1.32,0.0,2.2,12.4,10.0,16.8,False
20010620,4,2.5,7.0,0.73,2.78,0.0,8.5,14.0,8.5,19.4,True
20010621,5,3.2,11.7,0.81,1.69,0.69,4.8,14.9,9.4,21.1,False
20010622,7,4.0,14.5,0.91,1.11,0.64,2.4,11.2,10.0,13.9,False
20010623,8,6.7,13.8,0.87,0.81,0.1,0.1,12.9,9.8,15.8,False
20010624,4,4.1,9.7,0.69,3.41,0.0,12.3,16.3,11.9,20.9,True
20010625,2,2.6,8.3,0.71,2.93,0.0,11.7,17.0,11.1,21.9,True
20010626,4,1.8,5.6,0.68,3.46,0.0,14.6,17.6,11.0,23.1,True
20010627,4,2.6,7.3,0.57,3.43,0.0,15.4,21.3,11.6,28.3,True
20010628,7,3.4,10.3,0.8,1.53,0.04,2.4,19.3,16.6,21.6,False
20010629,5,2.2,6.9,0.72,2.85,0.0,9.0,19.9,15.4,24.8,True
20010630,5,1.9,18.9,0.65,3.14,0.48,12.7,21.3,14.9,26.9,False
20010701,6,4.4,11.7,0.78,2.0,0.0,4.1,17.2,15.0,21.1,True
20010702,6,3.1,8.2,0.73,1.44,0.0,1.0,15.0,10.8,17.8,False
20010703,4,2.4,8.6,0.68,2.57,0.0,10.6,15.9,8.7,21.9,True
20010704,5,3.8,11.5,0.67,2.69,0.0,9.4,19.9,12.4,25.4,True
20010705,2,2.6,8.3,0.64,3.12,0.0,13.9,21.6,14.3,27.0,True
20010706,2,4.5,11.0,0.54,3.29,0.0,14.4,23.1,15.0,28.6,True
20010707,5,4.5,27.0,0.64,2.64,0.33,8.4,23.0,15.8,28.0,False
20010708,8,5.3,13.7,0.9,1.11,1.33,0.6,17.3,15.2,20.3,False
20010709,8,4.8,10.0,0.95,0.45,0.93,0.0,15.6,14.5,16.2,False
20010710,6,3.5,9.6,0.66,2.91,0.0,10.7,19.6,14.2,24.8,True
20010711,6,4.9,14.3,0.71,1.21,0.12,2.5,18.0,14.5,20.3,False
20010712,5,5.0,13.9,0.51,3.23,0.01,12.5,18.5,13.0,23.1,False
20010713,6,3.7,9.0,0.67,1.74,0.0,4.4,17.7,13.9,21.7,True
20010714,6,4.4,11.8,0.64,1.8,0.01,3.2,20.7,13.7,28.0,False
20010715,6,3.3,10.8,0.8,1.51,1.02,2.8,18.2,13.0,21.2,False
20010716,8,3.5,14.9,0.99,0.38,0.33,0.0,12.7,11.3,14.2,False
20010717,7,2.6,7.1,0.92,0.98,0.68,0.1,12.7,10.3,15.4,False
20010718,4,3.6,7.9,0.77,2.26,0.02,7.6,15.6,8.6,22.4,False
20010719,4,4.3,10.7,0.74,2.33,0.0,8.4,17.0,11.4,22.5,True
20010720,6,2.9,9.0,0.82,1.62,0.65,4.2,16.4,11.8,22.8,False
20010721,6,4.4,11.1,0.77,1.94,0.0,5.3,16.4,12.8,20.5,True
20010722,2,2.5,5.9,0.64,3.2,0.0,14.5,19.2,10.9,25.2,True
20010723,2,3.1,9.9,0.62,3.21,0.0,14.5,21.2,13.3,26.5,True
20010724,4,2.3,8.7,0.66,2.43,0.0,9.3,21.0,15.4,25.5,True
20010725,4,3.6,11.2,0.65,2.82,0.0,11.6,21.3,14.7,28.1,True
20010726,3,2.6,7.7,0.63,2.92,0.0,12.5,22.0,15.8,27.9,True
20010727,2,1.8,6.6,0.56,2.85,0.0,13.4,22.4,15.7,27.6,True
20010728,1,2.4,5.8,0.52,3.22,0.0,14.7,23.0,14.2,30.2,True
20010729,5,2.8,9.3,0.68,1.72,0.01,5.3,20.9,14.1,25.7,False
20010730,2,3.0,9.2,0.62,3.1,0.0,13.9,22.0,14.1,28.4,True
20010731,4,3.0,13.8,0.7,2.38,1.22,8.1,22.5,16.6,31.1,False
20010801,5,3.5,9.0,0.72,2.11,0.0,5.5,18.6,14.6,22.1,True
20010802,4,3.2,9.1,0.66,2.54,0.0,10.1,19.0,11.5,24.6,True
20010803,7,4.1,9.0,0.64,1.7,0.04,3.6,23.1,19.1,29.1,False
20010804,7,2.6,17.2,0.84,1.26,0.94,1.7,18.5,13.9,23.8,False
20010805,6,4.3,13.9,0.75,1.99,0.17,5.0,17.4,13.4,23.0,False
20010806,6,3.3,9.1,0.71,1.71,0.39,4.7,17.1,11.9,22.4,False
20010807,6,5.2,12.5,0.73,1.71,0.16,3.3,18.9,15.2,23.3,False
20010808,6,5.8,16.3,0.64,1.41,0.01,2.6,20.4,15.8,24.7,False
20010809,6,4.4,12.3,0.59,2.21,0.03,9.7,19.6,15.6,24.2,False
20010810,6,4.3,12.3,0.68,1.74,0.0,3.6,17.2,12.3,21.9,True
20010811,4,3.3,17.4,0.68,2.04,0.0,7.1,14.3,9.9,18.8,True
20010812,4,4.2,9.4,0.57,2.49,0.0,11.5,17.0,8.5,24.1,True
20010813,8,3.7,11.7,0.72,0.52,0.12,0.0,18.1,16.6,19.9,False
20010814,3,2.8,6.4,0.69,2.5,0.0,10.1,22.9,16.5,29.3,True
20010815,0,4.9,11.6,0.54,2.78,0.0,13.6,26.4,19.4,32.3,True
20010816,2,5.1,14.3,0.53,2.44,0.0,11.2,26.8,21.6,32.5,True
20010817,6,2.6,7.0,0.9,0.72,0.74,0.0,19.3,17.7,21.7,False
20010818,8,3.3,9.1,0.94,1.15,0.0,0.0,20.0,17.8,23.2,True
20010819,5,2.2,7.9,0.85,1.16,0.2,2.0,21.2,17.3,25.7,False
20010820,5,3.0,9.1,0.73,1.26,1.2,2.8,21.3,15.6,28.2,False
20010821,8,2.6,6.7,0.96,0.32,0.03,10.0,17.2,15.9,18.5,False
20010822,6,1.8,5.0,0.87,1.09,0.0,0.0,19.6,16.9,23.8,True
20010823,2,2.7,8.9,0.81,2.27,0.0,2.4,20.9,16.6,26.1,True
20010824,2,2.3,7.1,0.7,2.28,0.0,11.7,22.3,15.4,28.4,True
20010825,2,2.5,6.4,0.67,2.14,0.0,9.6,23.7,17.0,30.3,True
20010826,3,2.9,6.4,0.74,1.97,0.0,8.2,23.3,18.0,29.7,True
20010827,4,4.9,15.2,0.78,1.37,0.22,5.6,18.9,11.3,29.6,False
20010828,5,5.8,13.7,0.65,1.75,0.0,5.6,14.5,10.4,18.9,True
20010829,5,4.7,15.0,0.68,1.57,0.0,5.6,14.4,10.2,19.1,True
20010830,3,4.7,14.0,0.67,2.45,0.0,4.9,15.9,7.9,22.1,True
20010831,7,3.5,13.0,0.82,0.47,0.64,12.0,15.5,14.2,17.3,False
20010901,8,3.3,8.7,0.95,0.29,0.96,0.5,14.7,13.7,16.3,False
20010902,7,3.8,10.2,0.75,1.49,0.04,0.0,14.5,11.0,17.5,False
20010903,7,3.6,8.2,0.74,1.08,0.31,3.7,17.2,13.7,21.3,False
20010904,7,3.5,10.5,0.87,0.69,0.07,1.0,14.8,12.6,17.1,False
20010905,7,3.2,6.8,0.82,1.15,0.01,0.5,13.5,10.5,16.4,False
20010906,7,3.5,8.9,0.78,1.31,0.12,2.1,14.1,12.3,17.9,False
20010907,8,5.1,11.4,0.87,0.84,0.74,3.4,12.8,11.3,15.5,False
20010908,6,7.9,20.6,0.87,0.95,1.32,1.0,11.8,8.2,17.1,False
20010909,7,9.7,19.3,0.81,0.56,1.19,1.7,9.5,7.5,11.2,False
20010910,8,9.9,22.3,0.91,0.31,1.39,0.2,10.6,8.7,12.2,False
20010911,7,7.9,16.1,0.75,0.56,0.47,0.0,11.3,9.4,12.8,False
20010912,7,5.0,12.6,0.91,0.6,0.71,0.2,11.0,9.3,13.5,False
20010913,7,5.2,12.9,0.86,0.28,0.22,0.7,12.3,8.6,15.3,False
