DATE,KASSEL_wind_speed,KASSEL_wind_gust,KASSEL_humidity,KASSEL_pressure,KASSEL_global_radiation,KASSEL_precipitation,KASSEL_sunshine,KASSEL_temp_mean,KASSEL_temp_min,KASSEL_temp_max,KASSEL_picnic_weather
20001019,1.6,6.3,0.99,1.0218,0.14,0.28,0.0,8.0,0.7,9.6,False
20001020,1.4,5.3,0.95,1.023,0.27,0.0,0.0,10.2,9.3,12.5,False
20001021,2.8,8.0,0.85,1.0243,0.83,0.0,4.2,12.3,7.6,17.2,False
20001022,2.1,6.4,0.86,1.0291,1.0,0.0,8.6,11.3,6.5,18.6,True
20001023,3.0,8.2,0.95,1.0247,0.35,0.09,1.5,9.7,5.3,10.6,False
20001024,2.5,9.9,0.82,1.019,0.39,0.0,1.0,10.9,9.9,13.3,False
20001025,3.8,12.6,0.84,1.0116,0.33,0.15,0.0,11.8,8.5,13.5,False
20001026,2.1,10.1,0.78,1.0121,0.51,0.1,2.0,8.8,6.2,12.5,False
20001027,3.3,9.5,0.97,1.0172,0.36,1.13,1.0,8.2,5.4,9.9,False
20001028,4.1,12.1,0.95,1.0155,0.21,0.05,0.0,10.0,8.9,11.5,False
20001029,3.7,14.5,0.8,1.0118,0.72,0.37,4.3,8.7,5.7,12.6,False
20001030,6.6,18.7,0.74,0.9984,0.35,0.64,0.4,10.3,7.6,13.9,False
20001031,5.3,15.2,0.85,0.9986,0.38,0.0,0.0,8.2,6.9,9.2,False
20001101,4.3,12.6,0.85,1.0034,0.34,1.0,0.0,7.1,5.8,10.4,False
20001102,3.2,12.9,0.83,1.0025,0.22,0.09,0.2,9.8,4.2,12.2,False
20001103,1.7,8.9,0.93,1.0013,0.15,0.21,0.0,7.6,4.9,11.9,False
20001104,2.4,7.7,0.86,1.0093,0.53,0.0,2.8,6.4,5.1,10.5,False
20001105,2.2,8.4,0.89,1.0123,0.37,0.0,0.8,4.0,2.5,7.1,False
20001106,1.0,6.7,0.79,0.9911,0.19,0.06,0.0,5.7,2.2,7.7,False
20001107,3.1,12.0,0.81,0.9862,0.31,0.01,0.5,8.4,5.3,11.1,False
20001108,4.8,13.2,0.81,0.9942,0.18,0.07,0.0,7.5,6.7,9.3,False
20001109,3.7,10.5,0.88,1.0064,0.27,0.13,0.1,6.1,4.8,9.1,False
20001110,3.8,9.7,0.84,1.0173,0.56,0.0,3.6,4.8,3.3,8.4,False
20001111,3.9,11.0,0.87,1.021,0.26,0.0,0.0,5.0,1.9,7.0,False
20001112,3.4,13.3,0.75,1.0089,0.56,0.44,3.2,8.5,2.8,11.2,False
20001113,2.3,9.7,0.96,1.0017,0.17,0.74,0.0,9.6,8.2,10.2,False
20001114,1.5,5.9,0.97,1.0071,0.18,0.01,0.0,7.7,6.9,9.6,False
20001115,2.6,10.0,0.88,1.0143,0.24,0.24,0.2,6.1,3.2,8.7,False
20001116,2.9,10.9,0.88,1.0136,0.34,0.0,1.6,4.4,2.8,8.2,False
20001117,1.8,5.8,0.97,1.0124,0.12,0.3,0.0,3.6,1.5,4.8,False
20001118,3.9,9.4,0.88,1.0134,0.23,0.0,0.2,4.1,1.5,5.9,False
20001119,4.8,12.9,0.87,1.004,0.22,0.23,0.2,5.3,4.2,7.0,False
20001120,3.0,10.7,0.87,1.0038,0.36,0.0,1.9,4.1,2.3,7.5,False
20001121,1.7,10.1,0.88,1.008,0.45,0.02,3.1,3.3,0.1,6.8,False
20001122,4.0,12.1,0.89,1.0083,0.29,0.43,1.7,7.4,2.1,9.6,False
20001123,1.6,7.2,0.89,1.007,0.22,0.04,0.1,6.8,5.1,9.5,False
20001124,2.0,5.4,0.9,1.0085,0.15,0.0,0.0,5.6,3.9,7.7,False
20001125,2.1,6.6,0.92,1.0106,0.32,0.24,1.5,2.8,1.3,6.1,False
20001126,2.9,9.4,0.9,1.0031,0.28,0.06,1.1,5.4,1.3,8.3,False
20001127,2.7,7.0,0.9,1.0164,0.33,0.16,1.6,4.6,3.5,8.1,False
20001128,3.7,10.7,0.97,1.0161,0.14,0.35,0.0,8.0,3.2,9.9,False
20001129,3.0,8.5,0.89,1.0137,0.4,0.0,3.0,9.1,7.4,11.2,False
20001130,2.3,5.9,0.92,1.0179,0.18,0.0,0.0,8.4,7.3,11.1,False
20001201,2.9,7.9,0.92,1.0171,0.41,0.05,4.0,6.6,5.0,8.6,False
20001202,2.8,9.7,0.95,1.0176,0.14,0.02,0.0,8.0,5.8,10.0,False
20001203,2.1,9.7,0.91,1.0187,0.16,0.0,0.0,6.4,4.4,9.2,False
20001204,2.8,10.7,0.86,1.0188,0.38,0.03,3.7,6.2,1.1,9.3,False
20001205,3.1,8.8,0.89,1.0184,0.42,0.0,5.6,7.0,5.3,10.3,False
20001206,3.0,8.7,0.89,1.016,0.21,0.01,0.0,5.9,3.8,6.5,False
20001207,2.7,8.2,0.86,1.012,0.18,0.01,0.9,7.5,5.9,8.6,False
20001208,3.2,11.5,0.86,1.0066,0.14,0.0,0.0,9.8,7.5,12.3,False
20001209,3.5,9.6,0.86,1.0143,0.21,0.0,0.7,7.3,5.8,10.2,False
20001210,3.9,12.8,0.88,1.0137,0.05,0.34,0.0,7.6,5.9,8.5,False
20001211,3.9,10.4,0.82,1.0202,0.4,0.13,5.0,9.4,6.4,11.9,False
20001212,4.3,10.6,0.91,1.0181,0.08,0.19,0.0,11.0,9.0,12.0,False
20001213,4.9,15.6,0.67,1.0115,0.32,0.16,1.9,10.6,8.5,12.6,False
20001214,2.9,10.1,0.84,1.006,0.15,0.24,0.0,6.2,5.0,9.7,False
20001215,3.4,13.5,0.87,1.0015,0.13,0.81,0.0,4.0,2.6,5.1,False
20001216,2.7,12.4,0.9,1.0083,0.13,0.12,0.0,1.5,0.6,4.0,False
20001217,2.2,11.4,0.91,1.0148,0.15,0.02,0.0,0.0,-0.5,1.9,False
20001218,2.2,6.5,0.93,1.0207,0.21,0.11,0.0,0.4,-1.7,1.7,False
20001219,1.2,4.9,0.88,1.0247,0.32,0.0,3.0,1.1,-1.0,4.5,False
20001220,1.6,6.5,0.81,1.0279,0.49,0.0,6.3,-1.0,-2.6,2.3,False
20001221,1.5,5.6,0.75,1.0281,0.55,0.0,6.8,-3.4,-5.8,1.4,False
20001222,2.9,7.9,0.82,1.0244,0.46,0.0,6.5,-5.7,-7.4,-3.1,False
20001223,4.5,10.2,0.86,1.0149,0.43,0.0,6.3,-4.2,-7.2,-1.7,False
20001224,3.0,9.7,0.92,1.0056,0.12,0.57,0.0,-1.7,-5.4,-0.2,False
20001225,2.3,6.2,0.97,0.9991,0.08,0.58,0.0,-1.6,-2.3,0.1,False
20001226,1.5,4.7,0.97,0.995,0.06,0.64,0.0,-1.6,-2.4,-1.5,False
20001227,0.9,3.8,0.99,0.9917,0.1,0.16,0.0,1.4,-1.6,2.5,False
20001228,2.4,9.6,0.9,0.9952,0.07,0.01,0.0,1.0,-0.1,3.2,False
20001229,3.0,7.5,0.93,0.999,0.34,0.03,2.7,-1.5,-3.3,0.6,False
20001230,3.1,10.7,0.89,1.0009,0.19,0.12,0.4,0.2,-2.6,1.2,False
20001231,2.3,9.6,0.83,1.0157,0.44,0.0,4.7,-0.8,-3.5,3.6,False
20010101,4.0,13.6,0.78,1.007,0.18,0.16,0.0,0.6,-4.2,1.9,False
20010102,2.8,11.0,0.94,1.0005,0.09,0.14,0.0,5.0,1.2,6.3,False
20010103,3.1,10.3,0.88,1.0056,0.19,0.0,0.2,4.2,1.7,7.9,False
20010104,3.1,11.7,0.85,1.0035,0.18,0.05,0.2,5.1,0.7,6.6,False
20010105,4.6,13.6,0.93,0.996,0.03,1.68,0.0,7.0,4.7,8.5,False
20010106,3.4,13.5,0.84,0.999,0.24,0.01,0.3,6.6,5.2,9.9,False
20010107,2.1,8.5,0.87,1.0117,0.35,0.0,3.5,4.2,2.3,7.0,False
20010108,2.4,7.1,0.95,1.0147,0.27,0.01,2.1,0.6,-0.6,4.2,False
20010109,2.7,6.4,0.94,1.0159,0.14,0.0,0.1,1.8,-0.2,4.4,False
20010110,1.3,4.5,0.94,1.0159,0.19,0.75,0.3,0.1,-1.5,1.5,False
20010111,2.0,6.8,0.93,1.0234,0.12,0.0,0.0,-1.3,-3.7,1.8,False
20010112,1.7,6.1,0.95,1.0302,0.44,0.0,3.0,-2.0,-6.1,0.8,False
20010113,2.1,5.7,0.81,1.0367,0.59,0.0,7.1,-3.2,-5.5,0.2,False
20010114,1.9,5.8,0.88,1.0368,0.65,0.0,7.0,-5.0,-8.1,-1.4,False
20010115,2.2,5.9,0.8,1.0314,0.76,0.0,7.2,-3.0,-5.8,0.7,False
20010116,1.1,4.3,0.72,1.0272,0.73,0.0,7.2,-4.8,-9.1,1.5,False
20010117,1.0,3.4,0.86,1.0226,0.26,0.0,1.4,-6.6,-9.7,-2.5,False
20010118,1.0,3.7,0.88,1.0229,0.2,0.0,0.0,-2.6,-8.7,-0.6,False
20010119,1.6,5.4,0.83,1.0239,0.61,0.0,4.9,-2.8,-5.1,0.3,False
20010120,1.4,5.9,0.91,1.0256,0.18,0.3,0.0,-1.2,-4.2,-0.2,False
20010121,1.6,6.5,0.95,1.0257,0.15,0.59,0.0,-1.8,-2.9,-0.3,False
20010122,2.8,8.5,1.0,1.0126,0.13,0.64,0.0,1.4,-2.9,2.2,False
20010123,2.9,8.9,0.96,1.0057,0.23,0.31,0.3,4.5,2.0,5.1,False
20010124,2.9,9.1,0.97,1.0011,0.09,0.54,0.0,6.2,4.8,8.4,False
20010125,2.4,6.6,0.89,1.0065,0.52,0.27,3.1,5.0,2.3,9.7,False
20010126,3.1,14.7,0.88,1.0055,0.37,0.03,1.5,2.9,1.8,6.2,False
20010127,2.4,9.0,0.91,0.9965,0.09,0.43,0.0,2.1,0.6,3.0,False
20010128,2.5,8.4,0.81,1.0029,0.51,0.0,3.8,2.5,0.0,5.0,False
20010129,1.1,5.4,0.84,1.0158,0.18,0.0,0.0,1.8,0.6,3.2,False
20010130,0.8,4.6,0.9,1.0233,0.39,0.0,1.5,1.2,-1.6,4.2,False
20010131,1.4,6.0,0.9,1.0246,0.25,0.09,0.4,0.6,-0.1,3.1,False
20010201,1.8,9.6,0.85,1.0263,0.31,0.03,0.4,-0.4,-1.8,1.3,False
20010202,1.8,6.3,0.93,1.0205,0.23,0.32,0.0,-2.0,-3.4,-0.9,False
20010203,0.9,3.3,0.96,1.0084,0.13,1.36,0.0,-1.5,-2.6,-0.9,False
20010204,2.4,8.8,1.0,1.0036,0.28,0.78,0.0,2.5,-1.6,3.1,False
20010205,4.0,12.7,0.86,0.998,0.19,0.26,0.1,7.4,3.1,9.5,False
20010206,4.4,13.5,0.83,1.0044,0.36,0.22,0.3,10.3,7.1,11.9,False
20010207,2.7,10.5,0.92,1.0058,0.19,0.08,0.0,9.1,8.4,10.9,False
20010208,3.7,12.1,0.63,1.0002,0.63,0.06,3.7,10.9,7.6,13.6,False
20010209,2.4,11.3,0.8,1.0144,0.23,0.03,0.4,2.6,0.4,10.4,False
20010210,1.5,5.3,0.78,1.0339,1.06,0.0,8.0,0.9,-4.2,5.5,False
20010211,5.4,13.4,0.76,1.0346,0.43,0.0,0.2,6.1,0.6,7.9,False
20010212,4.1,12.3,0.88,1.0269,0.28,0.15,0.0,7.9,6.2,9.9,False
20010213,3.2,9.6,0.83,1.0314,0.47,0.0,0.7,4.4,2.6,7.4,False
20010214,1.6,5.2,0.85,1.0351,0.87,0.0,5.6,3.0,0.4,7.3,False
20010215,0.6,2.8,0.77,1.0334,1.13,0.0,9.0,4.3,-2.2,13.5,False
20010216,1.6,8.5,0.75,1.0284,1.16,0.05,9.2,6.2,-2.1,13.0,False
20010217,3.5,9.1,0.88,1.0357,0.24,0.01,0.0,2.8,2.1,7.3,False
20010218,2.5,9.8,0.87,1.0376,0.33,0.0,0.0,3.2,-1.6,5.2,False
20010219,2.0,10.6,0.81,1.034,0.27,0.06,0.0,3.6,2.7,5.2,False
20010220,3.3,13.0,0.79,1.0292,0.29,0.0,0.0,4.2,2.9,4.8,False
20010221,3.2,11.8,0.81,1.0224,0.19,0.09,0.0,4.8,2.4,6.0,False
20010222,4.6,16.8,0.83,1.0114,0.73,1.04,2.8,2.8,1.7,5.5,False
20010223,2.9,11.2,0.81,1.0035,1.06,0.06,5.5,-1.4,-3.4,2.1,False
20010224,1.9,6.4,0.69,1.0105,1.01,0.0,5.7,-4.2,-5.6,-0.6,False
20010225,2.6,7.4,0.75,1.0118,0.8,0.02,4.2,-2.6,-6.8,2.6,False
20010226,2.1,6.7,0.96,1.0074,0.51,0.22,0.8,-1.5,-3.7,1.8,False
20010227,2.4,8.5,0.73,1.002,1.45,0.0,8.9,-0.6,-6.5,3.8,False
20010228,1.5,5.5,0.65,0.9971,1.0,0.0,4.5,-0.2,-3.4,5.0,False
20010301,2.6,8.0,0.86,0.9958,0.62,0.12,1.1,0.4,-3.0,3.4,False
20010302,2.3,7.5,0.85,0.9992,0.88,0.03,2.7,0.9,-0.7,5.2,False
20010303,2.9,7.6,0.85,0.9971,0.58,0.13,0.3,0.0,-1.3,2.5,False
20010304,1.5,4.4,0.92,0.9977,0.19,0.33,0.0,0.6,-0.5,1.6,False
20010305,1.8,5.5,0.85,1.0184,0.3,0.0,0.0,0.3,-0.4,2.0,False
20010306,1.7,6.9,0.78,1.0249,1.68,0.0,10.3,0.0,-4.1,5.8,False
20010307,3.1,8.5,0.89,1.0156,0.49,0.18,0.0,2.4,-1.6,5.0,False
20010308,1.8,7.1,0.93,1.0064,0.5,0.02,0.0,7.0,3.2,8.9,False
20010309,3.3,10.6,0.88,1.0045,0.58,0.03,0.8,8.7,6.0,11.9,False
20010310,3.6,9.3,0.89,1.0051,0.35,0.38,0.0,9.1,7.6,10.6,False
20010311,2.9,8.7,0.9,1.0073,0.55,0.19,0.6,10.6,8.0,12.8,False
20010312,2.3,10.0,0.9,1.0039,0.37,0.02,0.0,8.8,6.7,11.7,False
20010313,3.6,13.2,0.81,1.0014,0.56,0.44,0.9,5.4,4.4,7.9,False
20010314,3.0,13.4,0.74,1.0062,1.11,0.04,4.1,3.8,1.2,8.8,False
20010315,1.4,4.1,0.83,1.0101,0.68,0.2,1.7,4.7,0.5,8.7,False
20010316,1.9,5.6,0.91,1.0107,0.52,0.0,0.8,6.7,4.0,9.4,False
20010317,1.9,4.9,0.87,1.0032,0.16,0.32,0.0,4.5,3.8,6.2,False
20010318,2.6,10.0,0.84,1.0002,0.57,0.33,0.5,7.9,3.6,11.3,False
20010319,4.2,15.5,0.77,1.0058,0.52,0.29,0.4,1.0,-0.5,8.6,False
20010320,2.0,7.0,0.6,1.017,1.7,0.0,7.0,0.8,-2.5,4.9,False
20010321,1.4,6.8,0.85,1.0059,0.14,1.18,0.0,0.2,-0.8,1.0,False
20010322,1.6,8.1,0.92,0.9996,0.61,0.12,0.0,4.8,0.2,9.9,False
20010323,1.5,9.4,0.9,1.0051,0.19,0.68,0.0,7.7,2.7,10.1,False
20010324,2.5,9.3,0.92,1.0015,0.64,1.69,0.2,6.6,4.3,10.4,False
20010325,3.3,8.8,0.99,0.9983,0.13,1.36,0.0,0.6,-0.8,4.3,False
20010326,2.7,7.3,0.84,1.0119,0.41,0.03,0.0,-0.6,-1.4,0.8,False
20010327,2.6,7.6,0.75,1.0174,0.95,0.0,2.4,-1.0,-3.1,1.1,False
20010328,1.7,8.4,0.82,1.0097,0.6,0.58,0.0,3.6,-3.2,6.2,False
20010329,3.4,16.0,0.79,0.9997,1.27,0.01,2.8,7.5,5.1,12.2,False
20010330,1.0,8.3,0.84,1.0123,1.12,0.29,1.9,5.8,2.8,12.5,False
20010331,2.9,11.2,0.73,1.0238,1.79,0.0,6.5,8.3,0.0,13.5,False
20010401,2.1,7.2,0.69,1.0245,1.69,0.0,4.2,11.3,5.8,17.4,False
20010402,1.7,8.3,0.64,1.0185,1.95,0.0,9.3,12.6,4.8,20.6,True
20010403,2.5,8.0,0.76,1.0151,0.98,0.11,1.8,10.9,7.0,15.4,False
20010404,3.1,14.9,0.72,1.0078,1.22,0.19,2.1,8.8,3.7,16.8,False
20010405,3.5,13.9,0.69,1.0147,1.48,0.23,3.5,6.9,3.1,12.4,False
20010406,3.9,11.9,0.77,1.0062,1.03,0.23,0.8,9.2,4.8,13.6,False
20010407,2.3,13.4,0.68,1.0028,1.57,0.07,5.2,9.6,4.1,13.1,False
20010408,1.9,11.3,0.76,1.0131,1.7,0.0,6.9,7.1,0.7,12.4,False
20010409,2.7,8.4,0.76,1.0186,1.48,0.08,5.4,6.4,0.7,10.5,False
20010410,2.3,9.9,0.9,1.0099,0.93,0.35,1.0,8.2,6.6,13.0,False
20010411,2.3,8.9,0.87,1.0178,1.01,0.0,0.7,7.9,4.6,10.9,False
20010412,3.2,11.3,0.73,1.0248,1.69,0.21,3.9,4.0,0.6,8.4,False
20010413,3.1,12.4,0.72,1.0265,1.62,0.08,5.1,1.0,-1.1,4.5,False
20010414,2.3,8.9,0.64,1.0249,2.12,0.36,8.0,1.4,-3.8,5.5,False
20010415,3.1,11.0,0.96,1.0059,0.85,0.9,0.1,3.3,-0.3,7.8,False
20010416,2.3,10.3,0.86,1.011,1.1,0.02,0.5,4.7,2.8,7.2,False
20010417,2.2,8.6,0.71,1.0155,1.28,0.0,1.6,4.8,3.1,7.7,False
20010418,3.5,12.2,0.82,1.0044,0.81,0.13,1.0,3.6,0.0,6.3,False
20010419,2.6,10.2,0.82,1.0069,1.79,0.01,4.6,2.8,-0.4,8.5,False
20010420,2.2,7.4,0.78,1.0091,2.25,0.0,5.9,3.2,-0.6,8.8,False
20010421,3.8,13.1,0.68,1.009,1.65,0.0,3.8,5.4,0.3,10.2,False
20010422,2.6,8.5,0.62,1.0068,2.13,0.0,5.0,6.4,1.5,11.2,False
20010423,1.4,7.8,0.65,1.0048,2.05,0.0,8.3,7.1,-1.4,13.6,False
20010424,2.2,10.1,0.59,1.01,2.51,0.0,10.0,10.9,4.1,17.4,False
20010425,1.8,10.4,0.88,1.0096,0.44,0.8,0.0,9.7,7.3,11.4,False
20010426,3.4,12.9,0.83,1.0156,1.32,0.11,2.2,8.3,6.0,12.5,False
20010427,2.8,9.2,0.87,1.016,1.13,0.7,0.2,8.5,5.2,11.5,False
20010428,2.9,10.8,0.9,1.0104,1.12,0.14,1.0,9.5,7.5,12.3,False
20010429,2.9,9.1,0.79,1.0104,2.08,0.16,6.1,12.6,9.0,17.4,False
20010430,1.6,7.3,0.72,1.0106,2.4,0.06,7.5,16.5,11.2,22.8,False
20010501,3.3,9.0,0.65,1.015,2.59,0.0,11.3,18.8,13.1,25.9,True
20010502,3.3,9.2,0.57,1.0181,2.56,0.0,11.8,16.1,10.2,22.0,True
20010503,2.6,11.8,0.63,1.0044,2.73,0.0,11.8,18.1,11.8,25.3,True
20010504,2.7,10.7,0.78,1.0075,1.63,0.0,4.0,13.1,9.4,17.3,False
20010505,4.1,11.6,0.86,1.0124,0.56,0.45,0.0,8.0,7.0,9.8,False
20010506,3.4,9.7,0.88,1.0193,0.47,0.66,0.0,7.4,5.3,8.7,False
20010507,3.4,9.0,0.76,1.0238,1.33,0.0,0.8,8.8,6.1,11.5,False
20010508,2.4,7.4,0.68,1.0245,2.62,0.0,8.7,13.8,9.3,20.0,True
20010509,2.5,8.8,0.68,1.0223,2.79,0.0,11.6,16.5,11.2,22.8,True
20010510,2.4,8.8,0.55,1.021,3.13,0.0,13.8,17.4,11.5,23.3,True
20010511,2.2,8.9,0.59,1.0204,2.95,0.0,12.8,17.2,8.3,24.2,True
20010512,2.1,9.1,0.53,1.0212,3.2,0.0,13.8,16.1,10.0,21.9,True
20010513,1.7,8.3,0.58,1.014,3.06,0.0,13.9,15.7,7.2,22.2,True
20010514,1.5,8.2,0.67,1.007,2.36,0.07,8.8,16.6,8.5,24.1,False
20010515,2.8,7.9,0.74,1.0066,2.41,0.0,7.3,15.4,10.6,19.5,True
20010516,3.7,15.4,0.82,1.008,2.16,0.25,5.5,13.8,10.4,19.5,False
20010517,3.2,12.1,0.81,1.009,1.75,0.03,3.3,13.9,8.5,19.0,False
20010518,2.1,9.2,0.78,1.0151,1.43,0.2,3.9,10.4,6.1,14.0,False
20010519,2.1,7.5,0.72,1.0229,1.81,0.0,4.8,11.6,7.4,15.8,False
20010520,1.4,6.4,0.71,1.0253,2.91,0.0,10.3,12.4,4.8,19.2,True
20010521,2.7,10.2,0.73,1.024,2.69,0.0,10.6,11.4,5.2,16.9,False
20010522,2.8,8.8,0.64,1.0228,2.02,0.0,5.7,12.4,7.6,17.3,False
20010523,2.0,8.1,0.52,1.0237,3.35,0.0,14.1,15.8,7.2,22.7,True
20010524,1.9,7.4,0.55,1.0205,3.35,0.0,14.2,17.4,7.2,24.9,True
20010525,2.5,7.4,0.56,1.0203,3.37,0.0,13.4,16.2,9.4,22.7,True
20010526,1.4,6.5,0.58,1.0198,2.82,0.0,10.3,16.8,6.3,25.1,True
20010527,1.4,8.0,0.7,1.0208,1.82,0.0,2.0,17.4,11.3,22.5,True
20010528,2.0,8.4,0.76,1.0197,1.27,0.06,0.5,18.4,14.3,22.8,False
20010529,2.5,11.3,0.61,1.0178,2.95,0.01,10.0,18.4,11.6,23.0,False
20010530,1.6,7.9,0.61,1.0174,2.44,0.0,8.3,16.0,8.7,21.2,True
20010531,2.1,15.7,0.77,1.0131,1.95,0.77,4.7,14.0,9.5,19.3,False
20010601,1.9,8.9,0.76,1.018,1.22,0.47,0.1,11.7,8.8,14.9,False
20010602,3.0,15.0,0.94,1.0093,0.92,1.02,0.3,10.7,7.6,13.9,False
20010603,4.2,16.0,0.78,1.0133,2.33,0.35,5.7,8.4,6.1,12.0,False
20010604,2.1,14.4,0.78,1.0224,1.17,0.07,0.2,9.6,7.0,11.9,False
20010605,1.6,5.5,0.76,1.0205,1.59,0.01,2.3,12.4,8.4,16.6,False
20010606,2.1,8.4,0.83,1.0129,1.71,0.36,3.8,13.3,10.7,19.3,False
20010607,2.8,12.7,0.8,1.012,1.63,0.51,3.2,13.4,9.1,17.9,False
20010608,1.2,5.9,0.89,1.0125,1.24,0.1,1.4,10.5,8.2,14.2,False
20010609,1.6,5.7,0.66,1.0142,2.67,0.0,10.1,12.6,7.1,17.8,False
20010610,2.0,8.2,0.74,1.0125,1.61,0.0,1.3,12.7,8.0,17.0,False
20010611,1.6,10.0,0.78,1.0174,1.98,0.0,3.7,11.0,6.5,17.1,False
20010612,2.3,8.9,0.7,1.0193,1.77,0.0,2.2,12.6,8.1,17.0,False
20010613,1.1,5.0,0.65,1.016,2.62,0.0,8.9,14.9,8.0,20.5,True
20010614,1.4,7.6,0.69,1.0148,2.43,0.0,6.6,15.8,9.1,21.5,True
20010615,2.5,13.1,0.69,1.0116,2.79,0.44,9.5,17.9,12.9,23.8,False
20010616,2.3,10.0,0.78,1.0089,2.36,0.01,6.7,16.5,11.8,20.9,False
20010617,1.9,7.8,0.89,1.009,2.07,0.98,4.2,14.6,11.6,19.4,False
20010618,2.2,10.7,0.93,1.0181,0.85,0.59,0.0,12.8,10.2,14.2,False
20010619,1.7,6.8,0.81,1.027,0.85,0.0,0.0,10.8,6.3,12.9,False
20010620,2.0,6.6,0.75,1.0216,3.21,0.0,11.2,13.4,4.7,20.6,True
20010621,2.7,9.9,0.67,1.0128,2.48,0.0,7.4,16.4,11.7,22.1,True
20010622,2.6,10.9,0.78,1.0135,1.46,0.33,1.9,12.4,10.9,15.5,False
20010623,1.9,7.0,0.75,1.0192,1.5,0.0,1.4,13.6,9.6,17.3,False
20010624,1.2,5.9,0.73,1.0223,2.93,0.0,9.5,15.8,7.2,23.3,True
20010625,1.8,8.0,0.68,1.0235,2.71,0.0,10.7,18.3,11.0,25.0,True
20010626,1.3,4.9,0.61,1.0203,3.24,0.0,14.5,20.0,10.8,27.8,True
20010627,1.2,7.3,0.65,1.0133,2.17,0.0,7.7,21.4,14.5,28.0,True
20010628,1.0,7.6,0.82,1.0173,1.4,1.2,2.8,18.6,14.2,22.6,False
20010629,2.1,6.6,0.73,1.0221,2.4,0.0,6.7,18.8,12.8,24.6,True
20010630,2.2,16.6,0.84,1.0206,2.4,1.45,7.7,18.0,13.1,26.6,False
20010701,2.1,9.7,0.78,1.0245,1.57,0.0,7.7,17.1,12.5,21.3,True
20010702,2.3,9.5,0.72,1.0274,3.12,0.0,9.7,16.7,12.4,21.7,True
20010703,2.1,8.9,0.66,1.0222,3.29,0.0,13.0,17.8,11.1,23.6,True
20010704,3.1,10.6,0.61,1.0155,3.11,0.0,12.9,20.6,13.4,26.5,True
20010705,2.3,7.5,0.58,1.014,3.27,0.0,13.7,23.3,16.5,29.0,True
20010706,2.4,9.1,0.52,1.0108,2.94,0.01,11.6,23.9,17.4,29.5,False
20010707,4.6,13.2,0.7,1.0068,2.56,0.0,7.3,21.2,16.6,26.3,True
20010708,2.9,11.3,0.83,1.0098,1.01,0.53,0.2,17.3,14.7,20.2,False
20010709,1.8,7.7,0.95,1.0143,0.51,0.58,0.0,15.2,13.4,17.4,False
20010710,2.9,11.2,0.75,1.0114,2.37,0.38,5.4,18.3,11.6,24.9,False
20010711,3.5,18.3,0.76,1.0111,2.41,0.14,5.6,16.0,10.8,20.9,False
20010712,3.6,11.2,0.72,1.0128,2.5,0.13,8.0,15.3,10.4,20.8,False
20010713,2.9,11.9,0.74,1.0107,2.49,1.13,7.0,15.6,11.7,19.5,False
20010714,2.4,12.2,0.94,1.0074,1.25,0.74,0.6,16.6,12.9,21.9,False
20010715,1.1,11.2,0.82,1.0152,1.22,0.36,1.1,15.0,12.6,17.1,False
20010716,1.6,6.4,0.88,1.0162,1.25,0.12,0.6,13.8,11.4,16.2,False
20010717,1.2,5.0,0.79,1.0117,1.8,0.2,3.3,15.3,11.6,20.7,False
20010718,2.5,14.0,0.85,1.003,1.97,0.25,4.8,16.9,12.1,21.7,False
20010719,4.0,15.0,0.78,1.0045,1.6,0.03,2.9,9.5,11.4,19.8,False
20010720,2.4,10.1,0.78,1.0114,1.52,0.39,3.0,15.3,11.2,19.4,False
20010721,2.4,11.1,0.78,1.0196,2.8,0.0,10.0,16.7,10.4,21.7,True
20010722,2.0,6.2,0.78,1.0195,2.31,0.0,5.5,20.0,14.4,25.8,True
20010723,1.5,9.9,0.78,1.0169,2.34,0.0,8.6,21.5,14.6,28.2,True
20010724,1.8,9.7,0.78,1.016,2.64,0.0,11.0,22.2,16.3,28.6,True
20010725,2.1,15.0,0.6,1.0184,2.94,0.0,11.0,21.8,16.1,26.8,True
20010726,1.5,5.3,0.59,1.018,3.09,0.0,13.4,21.6,13.5,28.7,True
20010727,1.3,5.1,0.54,1.0173,3.06,0.0,13.7,22.7,13.6,30.4,True
20010728,1.8,9.0,0.59,1.0184,2.49,0.0,9.8,23.5,15.8,31.2,True
20010729,2.3,7.7,0.65,1.0219,2.45,0.0,7.7,21.4,14.9,26.0,True
20010730,2.1,7.3,0.63,1.0228,2.7,0.0,11.6,22.2,12.7,30.2,True
20010731,2.9,11.4,0.67,1.0202,2.08,0.0,6.7,23.1,17.0,30.6,True
20010801,2.5,8.0,0.59,1.0236,3.07,0.0,11.3,19.6,15.3,23.9,True
20010802,2.5,9.4,0.59,1.0158,2.44,0.0,9.5,21.0,13.7,27.3,True
20010803,3.1,13.4,0.76,1.0107,1.43,0.5,2.7,20.7,14.5,26.5,False
20010804,2.1,9.1,0.87,1.0164,1.35,1.57,4.0,16.2,12.3,20.7,False
20010805,3.0,13.6,0.82,1.0173,1.75,0.28,3.7,15.0,11.4,19.7,False
20010806,3.9,10.2,0.95,1.0148,1.02,0.08,0.1,15.3,10.8,17.8,False
20010807,3.7,10.1,0.83,1.0102,1.2,0.32,1.5,17.5,15.5,20.5,False
