DATE,DUSSELDORF_cloud_cover,DUSSELDORF_wind_speed,DUSSELDORF_wind_gust,DUSSELDORF_humidity,DUSSELDORF_pressure,DUSSELDORF_global_radiation,DUSSELDORF_precipitation,DUSSELDORF_sunshine,DUSSELDORF_temp_mean,DUSSELDORF_temp_min,DUSSELDORF_temp_max,DUSSELDORF_picnic_weather
20001005,8,3.2,13.4,0.84,1.0175,0.33,0.09,0.0,12.6,10.6,16.2,False
20001006,6,3.5,9.5,0.81,1.0218,0.8,0.14,3.0,8.8,7.1,13.8,False
20001007,1,2.6,7.0,0.81,1.024,1.29,0.0,8.5,7.6,4.6,13.3,False
20001008,8,5.9,11.6,0.83,1.0165,0.38,0.44,0.2,9.7,5.7,10.8,False
20001009,5,3.7,11.4,0.77,1.0084,1.01,0.57,5.5,10.3,7.9,14.2,False
20001010,5,8.9,19.2,0.78,0.9902,0.57,0.69,1.4,9.6,8.3,12.1,False
20001011,3,8.2,20.5,0.71,0.9829,0.67,0.01,2.3,10.9,7.7,15.2,False
20001012,5,6.3,14.5,0.69,0.9972,1.05,0.0,6.4,13.0,9.6,15.5,False
20001013,4,3.9,9.8,0.78,1.0102,0.68,0.0,2.5,11.5,9.7,15.4,False
20001014,4,1.9,5.3,0.84,1.0167,1.13,0.0,7.8,11.0,4.3,17.1,False
20001015,8,2.5,7.7,0.9,1.0097,0.28,0.0,0.0,12.7,8.5,14.2,False
20001016,6,6.8,20.2,0.78,1.0068,0.77,0.12,3.8,13.8,12.0,17.4,False
20001017,4,3.8,9.6,0.79,1.0221,0.76,0.0,3.8,10.2,8.5,14.5,False
20001018,7,5.2,10.8,0.76,1.0232,0.45,0.51,0.9,10.8,6.0,12.9,False
20001019,7,4.4,12.6,0.93,1.0188,0.51,0.11,1.5,10.4,8.5,15.6,False
20001020,4,4.6,13.9,0.83,1.02,0.79,0.0,4.5,12.6,5.0,15.9,False
20001021,6,5.8,11.2,0.78,1.0211,0.52,0.0,1.7,14.4,12.1,17.9,False
20001022,1,4.8,8.8,0.73,1.0264,1.09,0.0,9.1,15.4,11.1,20.6,True
20001023,5,6.1,11.7,0.81,1.021,0.93,0.43,6.9,14.4,11.5,18.5,False
20001024,7,5.7,11.2,0.79,1.0187,0.24,0.01,0.0,12.0,10.3,14.8,False
20001025,8,7.3,16.1,0.82,1.0105,0.23,0.48,0.0,12.4,11.0,14.2,False
20001026,6,5.1,13.4,0.81,1.0126,0.66,0.36,3.7,9.6,8.5,13.1,False
20001027,8,5.3,11.3,0.88,1.0163,0.23,1.66,0.0,10.7,8.2,11.7,False
20001028,7,5.4,11.3,0.86,1.013,0.22,0.11,0.0,12.2,10.7,14.5,False
20001029,5,8.4,21.7,0.66,1.0093,0.74,0.02,5.2,10.8,8.6,13.4,False
20001030,7,10.9,23.9,0.69,0.9944,0.21,0.37,0.0,10.7,8.1,14.0,False
20001031,6,7.3,18.0,0.73,0.996,0.28,0.0,0.3,9.6,8.0,11.5,False
20001101,5,6.6,15.9,0.76,1.0007,0.26,0.62,0.2,8.1,6.2,11.9,False
20001102,5,6.6,15.0,0.81,0.9987,0.63,0.51,4.1,8.5,4.5,13.1,False
20001103,5,5.5,11.8,0.76,0.9986,0.36,0.0,1.0,8.9,6.5,11.4,False
20001104,3,4.7,9.6,0.81,1.0081,0.48,0.0,2.4,6.8,4.5,10.2,False
20001105,5,5.8,14.6,0.69,1.0087,0.75,0.04,6.5,8.3,5.3,10.9,False
20001106,5,7.5,17.9,0.71,0.9847,0.28,0.08,0.5,9.6,7.9,11.4,False
20001107,7,7.1,15.0,0.75,0.9816,0.38,0.53,1.5,9.6,8.0,11.2,False
20001108,7,6.8,10.5,0.77,0.9904,0.18,0.13,0.0,8.9,7.8,10.5,False
20001109,6,6.9,13.9,0.74,1.004,0.18,0.0,0.0,8.7,7.8,10.0,False
20001110,5,6.1,11.3,0.75,1.0161,0.52,0.0,3.5,6.8,5.6,9.5,False
20001111,7,6.7,13.0,0.72,1.0179,0.37,0.0,1.6,8.2,5.0,10.9,False
20001112,7,6.5,13.5,0.73,1.0044,0.23,0.8,0.3,10.3,6.6,11.9,False
20001113,7,3.5,9.2,0.82,1.0005,0.17,0.11,0.0,9.0,7.9,11.4,False
20001114,7,3.2,6.6,0.84,1.0063,0.24,0.05,0.4,7.4,5.0,9.3,False
20001115,5,5.1,11.7,0.75,1.0118,0.41,0.04,2.4,7.6,5.5,10.4,False
20001116,6,6.5,14.6,0.75,1.0101,0.46,0.1,3.2,7.9,4.8,10.7,False
20001117,4,4.1,9.1,0.82,1.0113,0.48,0.35,3.7,5.2,1.8,8.4,False
20001118,4,6.7,12.5,0.79,1.0111,0.43,0.03,3.0,6.6,3.9,8.6,False
20001119,8,6.8,14.1,0.83,0.9996,0.15,0.31,0.0,8.1,6.5,8.9,False
20001120,7,6.0,15.1,0.78,1.0006,0.18,0.09,0.1,6.5,5.4,8.4,False
20001121,5,6.6,14.0,0.76,1.0037,0.36,0.26,2.1,6.8,3.4,8.2,False
20001122,4,6.6,15.7,0.76,1.0045,0.22,0.08,0.5,8.0,5.9,11.5,False
20001123,7,6.3,14.6,0.79,1.0025,0.14,0.58,0.0,10.7,5.2,12.1,False
20001124,4,4.8,10.7,0.79,1.0073,0.31,0.0,1.6,6.8,4.6,11.1,False
20001125,4,7.0,16.6,0.73,1.0059,0.42,0.35,3.4,6.8,3.4,9.4,False
20001126,4,6.3,14.4,0.84,1.0005,0.32,0.01,1.8,7.0,4.8,10.0,False
20001127,6,5.5,11.8,0.79,1.0145,0.42,0.56,3.6,7.2,3.8,9.7,False
20001128,6,5.6,12.3,0.87,1.0131,0.14,0.0,0.0,11.8,7.0,14.5,False
20001129,5,6.6,13.0,0.77,1.0098,0.34,0.01,2.3,12.2,10.9,13.8,False
20001130,4,3.5,10.8,0.82,1.0155,0.36,0.0,2.7,11.2,8.3,14.2,False
20001201,6,6.5,12.4,0.79,1.0123,0.25,0.38,1.3,11.5,10.5,13.9,False
20001202,6,4.5,9.1,0.83,1.0145,0.27,0.06,1.7,11.6,9.5,13.7,False
20001203,6,5.2,13.4,0.77,1.0165,0.27,0.0,1.7,8.6,5.3,12.0,False
20001204,5,6.1,12.8,0.75,1.0152,0.32,0.13,2.6,8.4,4.6,11.3,False
20001205,5,7.5,14.8,0.71,1.014,0.43,0.03,4.8,10.8,7.7,12.9,False
20001206,7,6.5,11.7,0.85,1.012,0.12,0.5,0.0,9.8,9.1,11.6,False
20001207,6,6.4,15.1,0.82,1.0073,0.12,0.26,0.0,10.6,8.1,12.1,False
20001208,4,7.3,14.2,0.67,1.0031,0.27,0.0,1.9,12.6,10.3,14.8,False
20001209,6,6.5,13.6,0.7,1.0114,0.21,0.05,1.0,10.6,9.5,12.0,False
20001210,7,7.5,18.5,0.75,1.011,0.11,0.77,0.0,10.2,8.1,12.2,False
20001211,6,6.6,13.8,0.72,1.0185,0.35,0.53,3.4,12.6,9.3,13.8,False
20001212,8,7.3,13.7,0.82,1.0157,0.11,0.16,0.0,13.0,12.2,14.1,False
20001213,4,11.5,22.1,0.68,1.0096,0.32,0.01,2.8,11.0,8.6,13.7,False
20001214,6,6.8,16.8,0.79,1.0054,0.11,0.1,0.0,7.6,6.0,10.9,False
20001215,7,6.9,13.1,0.85,1.0035,0.11,0.26,0.0,5.1,4.8,6.7,False
20001216,8,6.0,12.0,0.74,1.0103,0.11,0.0,0.0,3.4,2.6,5.0,False
20001217,7,2.8,6.0,0.81,1.0147,0.29,0.0,2.4,3.3,-1.4,5.4,False
20001218,7,4.1,8.8,0.81,1.0182,0.11,0.03,0.0,3.7,1.1,4.5,False
20001219,4,2.4,7.2,0.84,1.0216,0.24,0.0,1.5,3.4,1.1,6.5,False
20001220,2,4.8,12.0,0.65,1.0225,0.41,0.0,4.9,1.8,-1.2,4.6,False
20001221,2,4.5,10.3,0.56,1.0228,0.49,0.0,6.7,0.5,-1.3,4.5,False
20001222,1,5.6,13.9,0.59,1.0196,0.51,0.0,7.1,-0.8,-3.2,2.5,False
20001223,1,4.3,10.8,0.65,1.012,0.5,0.0,6.9,1.5,-2.4,5.5,False
20001224,7,2.6,9.8,0.69,1.0026,0.13,0.1,0.1,3.2,0.0,6.3,False
20001225,8,5.7,12.3,0.84,0.9981,0.11,0.02,0.0,-0.1,-0.5,2.1,False
20001226,8,3.8,9.4,0.85,0.9934,0.11,0.0,0.0,-0.1,-1.0,0.5,False
20001227,8,2.3,5.1,0.9,0.99,0.11,0.22,0.0,1.4,-0.2,2.5,False
20001228,5,5.0,11.1,0.84,0.9953,0.19,0.06,0.7,1.1,-0.3,3.3,False
20001229,5,4.7,9.5,0.88,0.9976,0.29,0.22,2.3,0.3,-1.9,2.8,False
20001230,8,5.3,11.1,0.91,1.0011,0.11,0.09,0.0,1.3,0.0,2.1,False
20001231,6,3.4,13.8,0.89,1.0148,0.12,0.01,0.0,1.2,-1.0,2.8,False
20010101,7,9.8,19.3,0.81,1.0007,0.12,0.38,0.0,3.6,0.3,5.0,False
20010102,7,7.1,13.3,0.76,0.9954,0.26,0.23,1.6,9.8,4.8,12.2,False
20010103,6,6.3,13.2,0.81,1.0034,0.34,0.28,2.9,6.1,4.2,10.6,False
20010104,7,7.8,14.4,0.82,0.9987,0.12,0.39,0.0,7.5,4.4,9.5,False
20010105,8,6.6,15.7,0.9,0.9914,0.12,2.53,0.0,8.6,6.7,11.1,False
20010106,7,4.9,10.4,0.86,0.9989,0.14,0.18,0.1,6.1,3.6,10.1,False
20010107,4,4.7,8.7,0.8,1.0099,0.25,0.0,1.4,5.0,2.7,8.2,False
20010108,5,4.1,8.5,0.84,1.0131,0.43,0.17,4.4,4.6,1.7,7.1,False
20010109,6,2.9,6.5,0.86,1.0147,0.14,0.04,0.1,4.4,3.0,6.6,False
20010110,8,3.0,9.2,0.9,1.0125,0.13,0.73,0.0,2.2,-0.7,4.2,False
20010111,5,4.6,9.9,0.84,1.021,0.21,0.0,0.7,1.0,-1.1,4.4,False
20010112,1,1.8,7.8,0.81,1.0279,0.55,0.0,6.6,-0.1,-5.7,5.4,False
20010113,1,3.4,8.3,0.73,1.0339,0.6,0.0,7.6,-1.0,-3.7,2.9,False
20010114,1,3.5,9.4,0.8,1.0341,0.59,0.0,7.1,-1.5,-4.6,1.8,False
20010115,0,2.4,6.4,0.73,1.0282,0.62,0.0,7.7,-2.6,-6.2,2.6,False
20010116,1,2.0,9.2,0.66,1.0249,0.61,0.0,7.4,-3.3,-8.7,3.2,False
20010117,3,1.9,6.8,0.77,1.0203,0.39,0.01,3.0,-4.4,-7.9,0.5,False
20010118,7,4.2,10.3,0.78,1.0194,0.18,0.0,0.2,2.8,-6.9,4.2,False
20010119,8,2.1,7.5,0.79,1.0218,0.14,0.0,0.0,1.8,0.7,3.6,False
20010120,8,1.2,3.8,0.89,1.0244,0.14,0.32,0.0,0.6,-0.2,2.7,False
20010121,7,4.7,13.9,0.87,1.0235,0.48,0.79,4.2,-0.3,-3.2,1.4,False
20010122,8,6.3,14.3,0.93,1.0079,0.15,0.51,0.0,5.2,-0.4,7.1,False
20010123,7,6.7,15.0,0.79,1.001,0.32,0.21,1.6,8.6,4.6,10.1,False
20010124,6,6.5,15.8,0.8,0.9974,0.18,0.3,0.1,7.4,3.5,12.6,False
20010125,5,5.3,11.7,0.84,1.0038,0.16,0.43,0.0,5.8,3.6,8.7,False
20010126,7,5.2,12.0,0.8,1.0025,0.23,0.36,0.4,5.9,2.7,7.4,False
20010127,8,6.4,16.5,0.84,0.9951,0.16,0.68,0.0,4.4,2.4,5.8,False
20010128,3,3.4,7.7,0.82,1.0032,0.59,0.0,5.1,4.0,-1.1,7.1,False
20010129,5,1.4,4.0,0.86,1.0158,0.17,0.0,0.0,1.8,-0.4,5.0,False
20010130,3,1.5,4.0,0.85,1.0229,0.61,0.0,5.2,1.6,-2.4,6.1,False
20010131,6,1.6,5.5,0.81,1.0242,0.36,0.0,1.6,0.5,-1.6,5.7,False
20010201,8,2.6,6.2,0.94,1.028,0.18,0.05,0.0,-0.5,-2.3,0.5,False
20010202,8,3.3,8.4,0.94,1.0194,0.18,0.53,0.0,0.2,-0.4,1.1,False
20010203,7,3.2,7.6,0.96,1.0058,0.18,0.73,0.0,3.1,-0.2,5.5,False
20010204,8,4.9,11.3,0.87,1.0021,0.19,1.21,0.0,7.4,4.2,10.0,False
20010205,7,8.0,15.8,0.83,0.9962,0.23,0.13,0.2,9.7,7.9,10.7,False
20010206,7,7.3,16.1,0.72,1.0016,0.19,0.46,0.0,12.3,9.9,14.2,False
20010207,8,4.7,10.2,0.84,1.0032,0.29,0.29,0.5,10.4,8.8,12.3,False
20010208,7,6.1,16.8,0.66,0.997,0.48,0.16,2.4,11.2,9.0,13.9,False
20010209,4,3.4,11.3,0.77,1.0153,0.52,0.0,2.7,2.5,0.3,10.4,False
20010210,4,3.2,10.4,0.73,1.0312,0.85,0.01,7.2,4.2,-3.5,8.1,False
20010211,7,6.4,12.1,0.73,1.032,0.24,0.0,0.1,9.8,5.2,12.5,False
20010212,7,5.0,11.5,0.8,1.0245,0.25,0.34,0.1,10.9,8.9,14.4,False
20010213,4,4.2,12.9,0.79,1.0321,0.39,0.0,1.1,5.4,3.5,10.1,False
20010214,5,2.4,8.1,0.79,1.0341,0.91,0.0,7.3,4.6,0.0,9.2,False
20010215,1,1.4,5.3,0.67,1.0317,1.06,0.0,9.5,5.0,-2.1,14.1,False
20010216,3,3.2,9.0,0.79,1.029,0.95,0.37,7.6,5.4,-0.5,10.8,False
20010217,8,4.1,9.3,0.83,1.0372,0.23,0.02,0.0,4.1,2.9,5.2,False
20010218,8,2.3,5.7,0.82,1.0401,0.24,0.0,0.0,4.4,-1.1,6.1,False
20010219,7,3.6,9.5,0.82,1.0362,0.3,0.01,0.2,3.9,2.4,6.1,False
20010220,6,4.4,10.1,0.79,1.0322,0.32,0.0,0.3,5.6,3.8,7.7,False
20010221,8,4.9,11.2,0.92,1.0255,0.25,0.46,0.0,5.5,3.6,7.2,False
20010222,5,5.3,13.5,0.8,1.015,0.29,0.22,0.1,4.8,3.4,7.0,False
20010223,4,4.1,10.3,0.76,1.0051,0.81,0.07,4.6,2.5,0.5,6.2,False
20010224,3,3.1,9.4,0.74,1.0102,1.05,0.01,7.4,-2.4,-4.2,1.4,False
20010225,5,4.5,10.9,0.73,1.0117,1.0,0.08,6.6,0.8,-4.6,4.9,False
20010226,6,4.5,8.9,0.8,1.0067,0.5,0.0,1.3,1.0,0.2,3.9,False
20010227,6,5.8,11.7,0.58,0.9979,1.0,0.0,6.3,3.4,-1.6,5.6,False
20010228,7,3.8,9.2,0.61,0.9949,0.28,0.0,0.0,4.0,1.7,6.0,False
20010301,7,2.7,12.0,0.85,0.9945,0.66,0.83,2.0,2.5,0.9,5.5,False
20010302,4,2.8,8.0,0.87,0.9986,0.56,0.01,1.2,1.1,-0.1,4.3,False
20010303,8,4.4,10.2,0.77,0.9968,0.32,0.02,0.0,0.5,-0.3,1.5,False
20010304,8,2.6,8.1,0.87,0.9968,0.33,0.15,0.0,2.1,0.2,3.6,False
20010305,5,3.0,7.7,0.75,1.0179,0.63,0.0,1.5,1.8,0.5,4.6,False
20010306,1,4.5,11.3,0.62,1.0211,1.55,0.0,10.3,4.6,-2.6,9.8,False
20010307,7,7.0,13.9,0.76,1.0112,0.39,0.25,0.1,7.3,3.9,9.9,False
20010308,7,4.6,10.6,0.85,1.0031,0.35,0.18,0.0,9.6,6.1,11.4,False
20010309,7,5.2,14.2,0.8,1.0024,0.36,0.44,0.0,10.3,7.0,12.2,False
20010310,8,4.7,10.0,0.84,1.003,0.36,0.43,0.0,10.9,8.6,12.3,False
20010311,6,4.8,10.0,0.87,1.0057,0.41,0.18,0.1,11.7,9.5,13.7,False
20010312,5,5.1,14.0,0.75,1.0035,0.59,0.1,0.9,8.0,4.9,14.4,False
20010313,5,6.7,17.9,0.75,1.0003,0.67,0.54,1.3,6.3,4.6,9.4,False
20010314,4,5.8,13.2,0.79,1.007,0.92,0.08,3.0,5.0,3.2,10.4,False
20010315,7,2.3,6.4,0.75,1.0092,0.9,0.07,2.7,8.6,3.6,11.5,False
20010316,7,3.1,11.3,0.83,1.0097,0.71,0.18,1.4,8.9,7.8,12.2,False
20010317,8,3.1,10.0,0.85,1.0012,0.4,0.47,0.0,7.2,5.5,10.3,False
20010318,8,4.4,13.7,0.86,0.9979,0.45,0.97,0.1,9.0,5.2,10.4,False
20010319,6,7.2,17.3,0.72,1.0094,0.79,0.07,1.7,2.8,1.5,9.8,False
20010320,5,3.1,9.0,0.65,1.0156,1.32,0.0,5.6,2.7,-4.8,6.0,False
20010321,8,3.6,7.9,0.88,1.0019,0.47,0.75,0.1,4.9,0.8,8.1,False
20010322,8,2.9,8.4,0.9,0.9994,0.43,0.02,0.0,6.0,4.0,10.0,False
20010323,7,5.8,19.5,0.85,1.0023,0.57,0.98,0.4,9.7,4.7,14.1,False
20010324,8,3.1,9.7,0.87,1.0007,0.55,1.06,0.3,7.4,5.9,10.8,False
20010325,8,6.0,12.1,0.84,0.9978,0.45,0.02,0.0,2.7,2.2,5.9,False
20010326,8,2.9,6.4,0.75,1.0108,0.45,0.0,0.0,3.0,1.6,4.1,False
20010327,5,4.6,12.5,0.65,1.0135,1.26,0.02,4.4,3.7,2.1,7.2,False
20010328,5,7.3,14.7,0.75,1.0035,1.53,1.18,6.4,7.3,2.4,12.3,False
20010329,7,5.5,16.0,0.82,0.9968,0.88,0.74,1.7,7.2,5.0,11.3,False
20010330,7,2.5,8.9,0.81,1.012,0.74,0.0,0.9,7.0,0.8,11.0,False
20010331,4,4.9,11.9,0.68,1.0217,1.31,0.0,4.4,10.5,3.7,14.8,False
20010401,7,2.8,7.5,0.73,1.0232,0.92,0.0,1.8,12.8,8.6,18.0,True
20010402,3,4.6,9.9,0.55,1.0154,2.21,0.03,11.8,15.5,7.8,22.2,False
20010403,6,5.5,12.5,0.65,1.014,1.13,0.0,2.9,13.3,10.4,15.7,False
20010404,6,6.4,20.9,0.72,1.0064,0.9,0.33,1.5,10.1,4.4,13.8,False
20010405,5,7.0,17.1,0.72,1.0123,1.47,0.45,5.1,7.6,3.1,12.0,False
20010406,8,6.8,13.4,0.79,1.0044,0.61,1.12,0.2,11.2,8.2,13.6,False
20010407,6,5.0,17.3,0.72,1.0023,1.57,0.21,5.7,10.1,7.3,13.7,False
20010408,6,3.4,11.1,0.76,1.0145,1.09,0.0,2.4,8.5,3.5,12.6,False
20010409,7,4.6,10.0,0.76,1.0162,0.53,0.0,0.0,8.1,3.6,11.0,False
20010410,7,3.9,11.5,0.86,1.0094,0.91,0.72,1.3,9.3,7.5,11.1,False
20010411,6,2.9,9.2,0.82,1.0197,0.54,0.0,0.0,8.3,5.0,11.7,False
20010412,4,4.8,14.3,0.69,1.0269,1.3,0.0,3.4,5.7,1.7,10.1,False
20010413,4,4.3,12.4,0.63,1.028,1.42,0.0,4.1,3.3,-1.6,8.2,False
20010414,5,2.9,9.8,0.7,1.0255,1.76,1.45,6.4,1.4,-3.8,6.1,False
20010415,7,5.2,14.4,0.87,1.0063,0.69,0.68,0.3,6.8,1.1,10.5,False
20010416,7,4.6,8.8,0.79,1.0125,0.86,0.03,0.9,6.8,4.9,10.3,False
20010417,8,3.7,9.1,0.74,1.0164,0.63,0.04,0.1,6.3,4.4,8.1,False
20010418,6,5.7,14.7,0.78,1.005,1.22,0.5,2.6,4.9,0.3,8.4,False
20010419,5,4.5,11.7,0.84,1.0072,1.55,0.58,4.6,3.3,-0.1,7.3,False
20010420,5,2.7,8.2,0.79,1.0085,1.58,0.0,4.7,4.0,0.7,9.1,False
20010421,4,3.6,10.5,0.75,1.0106,1.71,0.0,5.5,5.2,-0.7,11.4,False
20010422,3,1.9,6.0,0.63,1.0074,1.96,0.0,7.2,6.6,-0.1,12.6,False
20010423,6,1.6,8.1,0.64,1.0047,1.09,0.0,1.7,8.3,1.4,14.1,False
20010424,5,4.7,15.2,0.63,1.0082,2.0,0.49,7.3,11.3,3.1,16.7,False
20010425,7,4.7,15.3,0.82,1.0088,0.94,0.4,1.0,11.0,8.3,15.0,False
20010426,6,5.3,14.9,0.77,1.0142,1.23,0.92,2.3,9.9,7.0,13.9,False
20010427,7,3.2,7.2,0.87,1.0147,0.68,0.86,0.1,9.4,7.4,11.2,False
20010428,6,5.6,13.5,0.77,1.0088,1.37,0.18,3.0,11.4,8.0,15.3,False
20010429,6,3.7,10.7,0.74,1.0085,1.71,0.49,5.0,12.7,8.3,17.1,False
20010430,6,2.6,5.9,0.74,1.0102,1.92,0.0,6.3,15.4,11.0,21.8,True
20010501,5,5.0,11.1,0.74,1.0161,1.91,0.0,6.2,16.1,12.3,21.8,True
20010502,5,5.1,11.4,0.59,1.016,2.79,0.0,12.7,16.8,11.0,23.0,True
20010503,4,3.5,9.9,0.72,1.0045,2.31,0.03,8.9,17.2,10.5,24.1,False
20010504,8,3.7,9.6,0.83,1.0091,0.65,0.02,0.0,10.5,8.1,13.5,False
20010505,6,5.9,13.2,0.66,1.0157,1.19,0.0,1.8,8.9,4.3,13.4,False
20010506,6,4.0,12.3,0.76,1.0201,1.69,0.45,4.5,9.1,3.5,14.6,False
20010507,4,4.5,12.4,0.61,1.0236,2.42,0.0,9.4,12.2,8.4,16.6,False
20010508,5,3.4,7.7,0.68,1.0252,1.51,0.0,3.4,12.7,8.4,18.6,True
20010509,2,2.8,11.1,0.69,1.0206,2.34,0.03,8.7,16.9,9.2,24.3,False
20010510,1,3.1,11.0,0.57,1.019,3.06,0.0,14.2,18.0,8.8,25.5,True
20010511,2,2.5,9.5,0.52,1.0202,3.05,0.0,14.0,18.3,8.5,25.9,True
20010512,3,2.3,7.8,0.56,1.019,3.11,0.0,14.4,18.0,9.9,24.7,True
20010513,3,3.6,10.2,0.45,1.0117,3.05,0.0,13.8,18.8,11.8,25.0,True
20010514,7,3.0,10.8,0.73,1.0062,1.73,0.21,4.4,17.0,12.2,23.0,False
20010515,6,3.7,11.3,0.67,1.0063,2.42,0.15,8.9,15.2,11.0,19.6,False
20010516,5,5.6,16.6,0.76,1.0058,2.02,0.7,6.1,14.5,11.7,19.2,False
20010517,4,6.4,16.8,0.63,1.0077,2.09,0.06,6.5,14.2,7.9,19.0,False
20010518,7,5.1,10.1,0.83,1.016,0.81,0.3,0.2,10.4,7.8,13.1,False
20010519,5,3.1,8.1,0.73,1.0236,1.65,0.0,3.8,12.7,6.9,18.0,True
20010520,2,2.0,7.5,0.7,1.0256,2.92,0.0,12.3,12.5,4.4,19.8,True
20010521,3,4.2,10.2,0.7,1.0242,2.98,0.0,12.7,12.4,7.1,18.4,True
20010522,2,4.0,12.2,0.63,1.0226,3.07,0.0,13.4,13.3,6.8,19.4,True
20010523,0,2.7,8.1,0.53,1.0227,3.28,0.0,15.0,16.9,8.7,23.5,True
20010524,1,2.8,7.8,0.55,1.0207,3.28,0.0,14.9,18.3,9.3,25.9,True
20010525,2,3.4,8.2,0.55,1.0206,3.04,0.0,13.0,16.8,10.1,23.8,True
20010526,4,1.9,7.3,0.53,1.0195,2.61,0.0,9.7,18.1,8.0,26.2,True
20010527,6,3.4,9.6,0.69,1.0215,1.26,0.0,1.7,18.0,13.2,21.1,True
20010528,6,4.7,10.8,0.68,1.0208,1.04,0.0,0.8,19.5,15.3,24.1,True
20010529,6,5.2,14.1,0.53,1.0196,2.89,0.0,11.7,19.2,10.4,24.0,True
20010530,4,1.8,6.5,0.61,1.0174,2.48,0.0,8.7,16.9,8.8,23.0,True
20010531,4,4.9,16.0,0.63,1.0148,2.5,0.0,8.8,15.5,10.5,20.3,True
20010601,5,4.3,11.6,0.64,1.019,2.06,0.42,5.7,13.7,8.7,19.3,False
20010602,7,5.6,13.7,0.9,1.0088,0.98,1.51,0.5,11.8,7.4,15.0,False
20010603,7,5.9,14.6,0.78,1.0166,1.43,0.3,2.2,9.3,6.7,13.5,False
20010604,7,3.7,9.1,0.72,1.0236,0.95,0.0,0.4,11.7,7.8,16.1,False
20010605,6,2.7,8.3,0.61,1.019,2.17,0.1,6.3,16.1,11.3,22.0,False
20010606,6,3.4,12.5,0.7,1.0118,2.04,0.46,5.5,16.7,12.5,21.8,False
20010607,7,5.0,17.7,0.79,1.0117,1.03,0.91,0.6,13.2,10.6,16.8,False
20010608,7,3.3,11.5,0.7,1.0122,1.7,0.0,3.5,13.1,8.8,16.5,False
20010609,5,1.5,8.0,0.6,1.0145,2.76,0.0,10.3,12.4,4.7,18.0,True
20010610,6,2.1,9.4,0.61,1.0132,2.18,0.08,6.3,13.8,9.3,20.1,False
20010611,6,3.5,11.8,0.64,1.0191,2.12,0.0,5.9,13.7,9.7,18.9,True
20010612,5,2.9,7.9,0.62,1.0194,1.76,0.0,3.8,14.2,8.9,18.7,True
20010613,5,2.0,6.5,0.65,1.0155,2.28,0.0,6.9,15.8,8.3,22.1,True
20010614,3,1.7,5.3,0.6,1.0147,2.82,0.0,10.7,17.1,9.8,23.4,True
20010615,6,4.3,13.7,0.62,1.0104,1.84,0.01,4.2,18.6,12.5,24.9,False
20010616,4,3.6,12.5,0.7,1.0078,2.31,0.04,7.1,17.1,11.9,23.6,False
20010617,7,3.3,9.2,0.83,1.0088,1.36,1.1,1.8,15.5,13.8,18.5,False
20010618,7,5.2,11.8,0.81,1.021,0.93,0.38,0.3,14.3,11.4,18.0,False
20010619,3,2.1,7.0,0.65,1.0273,2.42,0.0,7.8,13.5,7.7,19.5,True
20010620,3,3.4,9.9,0.57,1.0206,3.1,0.0,12.8,16.8,9.0,23.5,True
20010621,4,4.1,11.8,0.61,1.014,2.53,0.0,8.6,17.0,12.1,22.3,True
20010622,5,4.3,11.8,0.72,1.0153,1.29,0.0,1.5,13.7,8.3,18.2,True
20010623,2,1.4,5.9,0.64,1.0194,3.11,0.0,12.9,15.4,7.1,22.2,True
20010624,1,1.5,5.8,0.58,1.0213,3.14,0.0,13.2,18.8,9.4,26.4,True
20010625,3,2.7,9.3,0.53,1.0231,3.29,0.0,14.4,20.6,13.0,26.8,True
20010626,3,2.7,8.0,0.52,1.0184,3.37,0.0,15.1,22.3,11.5,30.6,True
20010627,7,3.3,8.7,0.62,1.0126,1.53,0.49,2.6,22.2,16.7,28.0,False
20010628,5,3.4,8.2,0.65,1.0179,2.37,0.0,7.5,19.8,16.1,25.1,True
20010629,4,2.8,7.5,0.63,1.022,2.6,0.0,9.1,20.7,14.8,24.9,True
20010630,6,3.1,11.9,0.76,1.0201,1.87,2.42,4.4,19.2,13.5,25.8,False
20010701,3,3.7,10.4,0.69,1.0255,2.63,0.0,9.4,18.5,12.7,24.4,True
20010702,4,1.8,5.7,0.73,1.0279,1.9,0.0,4.6,17.9,11.8,22.4,True
20010703,1,2.6,7.4,0.62,1.0204,3.28,0.0,14.5,20.3,11.6,26.1,True
20010704,1,4.6,11.7,0.45,1.0129,3.39,0.0,15.4,22.3,14.6,28.2,True
20010705,2,3.9,10.8,0.45,1.012,3.09,0.0,13.0,24.7,17.6,30.6,True
20010706,6,3.3,11.1,0.48,1.0087,2.65,0.04,9.6,25.0,19.3,30.7,False
20010707,6,6.2,16.3,0.7,1.0054,1.71,0.01,3.6,21.3,17.0,26.4,False
20010708,8,6.2,13.5,0.86,1.0099,0.73,1.56,0.0,17.1,15.7,18.1,False
20010709,7,3.9,9.4,0.77,1.0145,1.42,0.0,2.2,17.4,14.1,21.9,True
20010710,6,5.4,15.2,0.63,1.0101,1.91,0.21,4.8,19.9,14.5,26.7,False
20010711,4,8.3,24.7,0.63,1.0106,2.6,0.11,9.4,16.8,14.1,20.9,False
20010712,5,6.5,12.4,0.62,1.0118,2.02,0.01,5.5,16.1,12.4,20.7,False
