DATE,BUDAPEST_cloud_cover,BUDAPEST_humidity,BUDAPEST_pressure,BUDAPEST_global_radiation,BUDAPEST_precipitation,BUDAPEST_sunshine,BUDAPEST_temp_mean,BUDAPEST_temp_max,BUDAPEST_picnic_weather
20010106,7,0.96,1.0091,0.26,0.0,0.0,5.0,7.5,False
20010107,6,0.95,1.0133,0.33,0.86,0.0,6.2,9.5,False
20010108,8,1.0,1.0108,0.13,0.15,0.0,7.4,8.4,False
20010109,6,0.91,1.0085,0.12,0.53,0.0,3.6,7.0,False
20010110,3,0.89,1.0195,0.23,0.0,0.0,1.5,4.9,False
20010111,6,0.95,1.0191,0.22,0.0,0.2,1.3,4.9,False
20010112,1,0.77,1.0235,0.71,0.0,7.1,0.5,4.3,False
20010113,3,0.76,1.0319,0.7,0.0,6.0,0.0,3.6,False
20010114,1,0.74,1.0363,0.85,0.0,6.4,-1.9,1.6,False
20010115,1,0.76,1.0345,0.79,0.0,6.8,-2.5,1.6,False
20010116,7,0.8,1.0319,0.25,0.0,0.0,-2.6,-0.6,False
20010117,6,0.75,1.0297,0.27,0.0,0.0,0.0,1.9,False
20010118,1,0.72,1.0281,0.75,0.0,6.3,0.3,4.6,False
20010119,1,0.83,1.0285,0.74,0.0,1.2,-0.6,3.4,False
20010120,4,0.82,1.0298,0.59,0.0,0.0,-0.5,2.5,False
20010121,2,0.88,1.0303,0.53,0.0,0.0,-1.3,1.6,False
20010122,8,0.9,1.0285,0.21,0.14,0.0,-2.1,-0.6,False
20010123,8,0.99,1.0217,0.08,0.72,0.0,-1.2,-1.0,False
20010124,8,1.0,1.0218,0.12,0.98,0.0,-0.4,0.5,False
20010125,8,0.98,1.0187,0.09,2.31,0.0,1.0,1.8,False
20010126,8,1.0,1.0134,0.14,0.8,0.0,1.9,2.3,False
20010127,6,0.95,1.0072,0.54,0.0,0.9,4.6,9.6,False
20010128,6,0.75,1.0078,0.52,0.0,2.5,5.4,8.0,False
20010129,8,0.97,1.0109,0.11,0.44,0.0,4.2,6.2,False
20010130,7,0.99,1.0128,0.12,1.96,0.0,3.2,5.4,False
20010131,8,0.91,1.0114,0.3,0.03,0.0,1.3,2.8,False
20010201,5,0.69,1.0146,0.72,0.0,0.0,1.4,3.9,False
20010202,3,0.74,1.0174,0.85,0.0,5.9,-1.3,2.8,False
20010203,6,0.71,1.0154,0.76,0.0,2.5,-1.1,1.6,False
20010204,8,0.82,1.0103,0.44,0.0,1.2,3.6,6.9,False
20010205,7,0.92,1.0099,0.4,0.15,0.0,5.8,10.1,False
20010206,3,0.8,1.0157,0.9,0.0,3.6,9.0,13.9,False
20010207,6,0.77,1.0175,0.7,0.0,1.8,9.8,15.0,False
20010208,6,0.72,1.013,0.93,0.0,3.3,11.3,16.3,False
20010209,1,0.65,1.0137,0.91,0.0,4.7,11.5,15.3,False
20010210,5,0.76,1.0257,0.79,0.0,3.8,9.0,13.3,False
20010211,0,0.71,1.0373,1.15,0.0,8.2,5.6,10.9,False
20010212,2,0.72,1.036,1.24,0.0,7.8,4.6,11.4,False
20010213,6,0.79,1.0247,0.64,0.0,0.2,5.9,10.1,False
20010214,3,0.71,1.0276,0.93,0.0,7.0,5.8,10.7,False
20010215,2,0.67,1.0327,1.19,0.0,7.9,4.5,9.0,False
20010216,1,0.73,1.03,1.24,0.0,7.6,4.6,11.8,False
20010217,1,0.74,1.0275,1.08,0.0,7.0,4.9,11.1,False
20010218,3,0.66,1.0257,1.06,0.0,3.9,3.0,6.5,False
20010219,5,0.63,1.0256,0.74,0.0,0.9,2.8,4.9,False
20010220,6,0.81,1.0187,0.41,0.14,0.7,3.4,7.0,False
20010221,7,0.76,1.0149,0.32,0.03,0.0,4.3,6.9,False
20010222,5,0.74,1.0043,1.05,0.42,3.3,4.0,8.2,False
20010223,6,0.87,0.9992,0.86,0.0,1.1,2.1,4.5,False
20010224,4,0.64,1.0058,0.99,0.0,3.9,-0.3,2.9,False
20010225,3,0.62,1.012,1.48,0.0,8.5,-0.6,4.1,False
20010226,7,0.54,1.0075,0.94,0.0,2.1,0.0,2.9,False
20010227,2,0.58,1.0075,1.31,0.0,8.5,0.1,4.5,False
20010228,5,0.65,1.0118,1.44,0.22,5.0,1.2,6.2,False
20010301,8,0.99,1.002,0.23,0.4,0.0,1.0,4.2,False
20010302,7,0.91,1.0051,0.71,1.69,2.9,2.0,7.4,False
20010303,8,1.0,0.9977,0.23,1.1,0.0,3.2,4.8,False
20010304,8,0.9,1.0011,0.66,0.42,0.8,8.9,17.4,False
20010305,5,0.83,1.0085,0.64,0.0,0.9,7.3,10.8,False
20010306,5,0.64,1.0259,0.86,0.0,3.6,4.7,9.1,False
20010307,2,0.66,1.0261,1.54,0.0,7.2,5.7,12.0,False
20010308,7,0.54,1.0193,1.1,0.03,1.4,6.7,10.5,False
20010309,6,0.79,1.0114,0.84,0.0,1.8,9.2,13.2,False
20010310,6,0.82,1.0118,1.18,0.01,3.9,10.5,15.6,False
20010311,5,0.77,1.0128,1.42,0.15,5.4,11.6,18.0,False
20010312,4,0.78,1.0122,1.68,0.0,6.9,12.7,19.0,True
20010313,7,0.85,1.0057,0.55,0.54,0.0,10.4,13.9,False
20010314,4,0.62,1.0065,1.42,0.0,7.4,9.4,12.9,False
20010315,5,0.69,1.0127,1.45,0.19,5.0,9.5,12.5,False
20010316,5,0.72,1.0145,1.22,0.0,2.1,9.8,14.1,False
20010317,3,0.74,1.0053,1.52,0.47,6.6,12.6,18.7,False
20010318,5,0.77,1.0023,1.21,0.0,5.8,12.4,16.0,False
20010319,7,0.73,1.0067,1.16,0.1,0.2,10.2,16.4,False
20010320,5,0.43,1.0138,2.06,0.4,8.7,6.3,8.8,False
20010321,8,0.9,1.0104,0.24,0.36,0.0,1.7,7.2,False
20010322,8,0.93,1.0041,0.32,0.4,0.0,2.9,4.3,False
20010323,5,0.81,1.0079,1.56,0.11,6.7,8.8,12.8,False
20010324,6,0.9,1.0073,0.72,0.1,1.7,11.3,14.2,False
20010325,6,0.87,0.9973,1.64,0.19,4.5,12.0,17.1,False
20010326,5,0.72,1.0005,2.01,0.0,7.7,10.7,15.9,False
20010327,8,0.76,1.0115,0.58,0.0,0.0,4.2,7.6,False
20010328,7,0.67,1.0162,0.85,0.0,1.0,2.6,5.9,False
20010329,8,0.76,1.016,1.14,0.0,0.4,5.0,8.6,False
20010330,7,0.67,1.0135,1.52,0.0,2.8,9.3,12.9,False
20010331,4,0.63,1.0217,1.51,0.0,4.8,11.9,15.9,False
20010401,2,0.6,1.0257,2.1,0.0,7.2,11.6,17.3,False
20010402,3,0.5,1.0238,2.2,0.0,9.3,13.3,19.3,True
20010403,5,0.49,1.0201,2.39,0.0,9.4,13.0,18.9,True
20010404,6,0.42,1.0163,2.11,0.0,0.3,14.1,21.2,True
20010405,7,0.66,1.0109,1.43,0.0,0.0,10.0,18.1,True
20010406,3,0.49,1.0131,2.14,0.0,10.0,10.9,15.2,False
20010407,7,0.47,1.0095,1.63,0.0,3.1,13.3,17.6,False
20010408,8,0.68,1.006,0.53,0.86,0.0,12.1,16.6,False
20010409,8,0.93,1.0113,0.33,0.39,0.0,6.8,10.6,False
20010410,8,0.9,1.0127,0.31,0.3,0.0,8.0,9.4,False
20010411,7,0.86,1.0118,1.24,0.01,0.0,11.2,14.7,False
20010412,6,0.67,1.0135,2.01,0.0,2.8,12.0,16.3,False
20010413,2,0.51,1.0149,2.41,0.0,10.4,5.7,11.4,False
20010414,3,0.59,1.0154,2.55,0.0,9.7,3.9,7.0,False
20010415,3,0.44,1.0136,2.63,0.0,10.1,5.9,9.6,False
20010416,6,0.57,1.0102,2.15,0.02,7.1,9.5,15.7,False
20010417,8,0.87,1.0113,0.66,0.25,0.0,8.6,11.8,False
20010418,4,0.58,1.0079,2.43,0.0,9.2,9.9,14.8,False
20010419,6,0.63,1.0071,2.18,0.04,4.2,11.5,15.7,False
20010420,6,0.81,1.0057,1.21,0.66,1.7,11.6,14.8,False
20010421,8,0.91,0.9976,0.95,0.0,0.6,11.7,15.5,False
20010422,6,0.82,0.9962,2.34,0.0,5.9,8.9,12.6,False
20010423,7,0.73,0.9965,1.49,0.0,1.2,9.1,12.9,False
20010424,4,0.55,1.0059,2.31,0.0,7.6,12.5,17.0,False
20010425,1,0.49,1.0139,2.83,0.0,11.2,15.0,20.8,True
20010426,7,0.67,1.0161,1.7,0.0,4.7,13.0,15.8,False
20010427,2,0.5,1.0186,2.99,0.0,12.5,14.0,19.5,True
20010428,4,0.47,1.0151,2.75,0.0,9.6,15.8,21.8,True
20010429,2,0.47,1.0153,2.89,0.0,11.8,18.1,24.2,True
20010430,3,0.51,1.0158,2.08,0.0,8.8,19.3,24.8,True
20010501,2,0.45,1.0189,2.87,0.0,10.8,19.7,25.4,True
20010502,1,0.5,1.0178,2.91,0.0,11.9,20.1,27.6,True
20010503,2,0.53,1.0103,2.67,0.0,11.6,21.2,27.6,True
20010504,2,0.56,1.0049,2.65,0.19,11.0,21.3,27.4,False
20010505,4,0.65,1.0045,2.63,0.0,9.3,20.2,25.0,True
20010506,5,0.66,1.0049,1.93,0.79,6.3,20.0,25.4,False
20010507,7,0.75,1.0094,1.55,0.73,4.9,17.5,21.5,False
20010508,5,0.71,1.014,1.73,0.14,5.6,17.9,22.5,False
20010509,4,0.43,1.018,3.11,0.0,9.9,18.5,22.5,True
20010510,3,0.44,1.0174,2.27,0.0,9.9,18.1,22.6,True
20010511,6,0.56,1.0122,1.98,0.0,5.9,16.9,21.0,True
20010512,7,0.45,1.0142,1.6,0.0,2.6,14.7,19.2,True
20010513,4,0.42,1.0162,2.63,0.0,9.0,13.9,18.4,True
20010514,2,0.43,1.015,3.13,0.0,11.8,16.2,20.6,True
20010515,6,0.49,1.0121,2.37,0.0,7.3,17.7,22.8,True
20010516,4,0.56,1.0136,2.72,0.0,9.3,19.8,25.5,True
20010517,3,0.57,1.0142,2.86,0.0,10.7,21.4,27.2,True
20010518,6,0.62,1.0103,2.54,0.0,7.8,20.7,28.2,True
20010519,4,0.63,1.0178,2.89,0.0,10.4,14.4,19.4,True
20010520,4,0.53,1.0229,2.98,0.0,12.0,16.2,21.3,True
20010521,6,0.55,1.02,2.81,0.0,7.9,18.0,24.3,True
20010522,6,0.57,1.016,2.22,0.0,4.8,17.0,21.2,True
20010523,0,0.39,1.0237,3.42,0.0,12.2,15.5,21.7,True
20010524,0,0.42,1.0214,3.41,0.0,13.7,17.9,25.5,True
20010525,6,0.47,1.0143,2.73,0.0,8.5,19.4,25.7,True
20010526,4,0.45,1.017,2.98,0.0,11.9,19.4,23.8,True
20010527,3,0.36,1.0201,3.05,0.0,11.7,21.2,27.2,True
20010528,7,0.68,1.0179,2.06,0.0,2.0,21.0,25.5,True
20010529,4,0.57,1.0143,2.62,0.04,10.3,23.6,28.4,False
20010530,1,0.43,1.0134,3.49,0.0,12.8,20.2,26.4,True
20010531,6,0.54,1.0113,2.11,0.04,6.6,19.7,24.4,False
20010601,5,0.63,1.0111,2.81,0.0,8.0,15.3,22.1,True
20010602,4,0.53,1.0131,2.75,0.0,10.0,16.0,20.4,True
20010603,7,0.74,1.0085,0.94,2.49,2.0,14.1,19.0,False
20010604,7,0.71,1.0121,1.9,0.0,5.3,11.3,15.2,False
20010605,2,0.63,1.0196,3.1,0.0,11.2,13.8,18.3,True
20010606,5,0.59,1.0145,2.92,0.0,7.9,16.7,22.1,True
20010607,2,0.57,1.0127,3.08,0.0,13.1,19.4,24.0,True
20010608,4,0.51,1.0128,3.27,0.0,11.7,21.8,27.1,True
20010609,5,0.61,1.0114,2.75,0.0,8.8,20.6,24.8,True
20010610,5,0.6,1.0097,2.74,0.0,6.3,22.4,28.1,True
20010611,7,0.79,1.0116,1.61,0.0,3.7,15.7,26.3,True
20010612,2,0.57,1.0214,3.16,0.0,12.3,15.7,21.1,True
20010613,3,0.49,1.0175,2.98,0.0,11.3,18.6,25.0,True
20010614,8,0.68,1.0126,1.01,0.82,0.2,17.3,22.8,False
20010615,2,0.51,1.0131,3.24,0.0,13.1,20.3,26.1,True
20010616,5,0.56,1.0125,2.84,0.0,6.8,21.9,27.7,True
20010617,6,0.82,1.0097,1.13,0.09,1.8,18.5,25.6,False
20010618,8,0.84,1.0087,1.68,3.85,1.6,17.0,22.2,False
20010619,8,0.83,1.0113,0.67,0.31,0.0,15.4,17.7,False
20010620,7,0.8,1.0101,0.62,0.15,0.2,16.4,18.4,False
20010621,7,0.7,1.0095,1.55,0.0,4.4,18.8,24.3,True
20010622,5,0.65,1.008,1.89,0.32,7.0,18.5,24.3,False
20010623,4,0.53,1.013,2.97,0.0,12.5,17.1,21.2,True
20010624,4,0.59,1.0158,3.18,0.0,7.9,19.3,23.1,True
20010625,2,0.54,1.019,3.06,0.0,13.7,20.5,24.7,True
20010626,1,0.46,1.0186,3.4,0.0,13.9,21.5,26.1,True
20010627,1,0.48,1.0151,3.3,0.0,13.5,23.3,29.4,True
20010628,4,0.63,1.0136,2.52,0.03,8.7,23.6,30.8,False
20010629,7,0.8,1.0174,1.4,0.0,1.0,21.3,25.1,True
20010630,3,0.63,1.0186,2.73,0.0,11.1,22.5,28.2,True
20010701,7,0.72,1.0168,2.58,0.11,6.7,20.1,25.8,False
20010702,8,0.75,1.0197,0.72,0.02,0.2,17.7,21.8,False
20010703,6,0.76,1.0188,2.68,0.0,6.4,16.6,21.0,True
20010704,7,0.77,1.0164,2.15,0.79,6.8,17.1,22.5,False
20010705,7,0.7,1.0165,2.2,0.01,8.2,18.9,25.3,False
20010706,1,0.58,1.0164,3.14,0.0,12.5,22.3,28.3,True
20010707,3,0.56,1.0122,2.93,0.0,11.3,24.9,29.9,True
20010708,1,0.55,1.0096,3.12,0.0,12.2,22.9,28.4,True
20010709,4,0.55,1.013,2.82,0.0,10.0,22.5,26.4,True
20010710,3,0.51,1.0145,2.79,0.0,10.8,24.0,29.0,True
20010711,5,0.55,1.0131,3.01,0.0,12.0,25.6,31.0,True
20010712,7,0.59,1.0149,1.94,0.0,3.8,20.9,28.8,True
20010713,2,0.54,1.0136,2.96,0.0,12.0,23.7,29.7,True
20010714,2,0.56,1.0125,3.04,0.0,13.0,27.2,32.7,True
20010715,3,0.53,1.0125,2.97,0.0,10.5,28.9,34.9,True
20010716,5,0.51,1.0092,2.36,0.18,9.0,28.6,35.6,False
20010717,8,0.91,1.0055,0.62,1.55,0.3,17.9,32.5,False
20010718,2,0.63,1.0081,3.01,0.04,12.4,20.3,26.1,False
20010719,4,0.61,1.0085,2.65,0.0,10.0,23.9,29.3,True
20010720,4,0.65,1.0051,2.21,0.51,6.6,22.4,30.8,False
20010721,7,0.86,1.0124,0.7,0.39,2.4,17.5,21.0,False
20010722,8,0.94,1.0127,0.69,0.56,0.5,18.1,21.3,False
20010723,7,0.87,1.0108,1.21,3.99,4.9,19.9,24.5,False
20010724,7,0.85,1.0088,2.26,0.0,3.4,20.5,25.9,True
20010725,7,0.8,1.01,1.7,0.0,1.8,21.3,24.5,True
20010726,5,0.84,1.0113,2.03,0.15,7.9,21.2,27.0,False
20010727,5,0.72,1.0134,2.71,0.0,8.0,22.3,27.3,True
20010728,2,0.57,1.0161,2.95,0.0,12.3,24.3,30.0,True
20010729,4,0.63,1.0179,2.76,0.0,11.2,24.5,30.6,True
20010730,6,0.67,1.0191,2.23,0.0,8.5,24.3,28.0,True
20010731,2,0.59,1.0201,3.01,0.0,12.2,25.7,31.7,True
20010801,1,0.55,1.0177,2.77,0.0,11.8,25.9,31.4,True
20010802,4,0.56,1.019,2.85,0.0,11.1,24.7,29.4,True
20010803,1,0.53,1.0166,2.73,0.0,10.2,26.7,31.5,True
20010804,1,0.57,1.0166,2.58,0.0,9.8,28.2,35.1,True
20010805,2,0.63,1.0144,2.62,0.0,9.8,23.4,32.1,True
20010806,3,0.5,1.0167,2.9,0.0,11.0,22.9,27.6,True
20010807,2,0.47,1.0143,2.87,0.0,12.0,24.0,29.8,True
20010808,3,0.53,1.0131,2.71,0.0,9.8,25.4,31.0,True
20010809,1,0.6,1.0151,2.64,0.0,9.7,25.8,32.1,True
20010810,2,0.65,1.0154,2.68,0.2,11.4,24.4,31.2,False
20010811,8,0.91,1.0201,0.35,0.85,0.0,17.1,22.0,False
20010812,4,0.61,1.0199,2.88,0.0,10.3,18.2,23.4,True
20010813,2,0.55,1.0171,2.78,0.0,10.9,20.1,25.7,True
20010814,4,0.55,1.018,2.51,0.0,11.3,24.0,28.6,True
20010815,2,0.62,1.022,2.64,0.0,10.0,24.1,29.5,True
20010816,1,0.63,1.0199,2.48,0.0,10.4,25.0,30.9,True
20010817,3,0.61,1.0177,2.36,0.0,7.5,25.4,31.4,True
20010818,1,0.59,1.0151,2.49,0.0,9.9,25.9,31.8,True
20010819,3,0.58,1.0124,2.23,0.0,10.1,26.2,32.5,True
20010820,2,0.57,1.0116,2.27,2.15,8.6,26.1,32.8,False
20010821,6,0.75,1.0147,1.7,0.0,4.7,23.2,28.7,True
20010822,5,0.78,1.0168,1.55,0.36,2.8,22.6,27.6,False
20010823,7,0.8,1.0178,1.32,0.53,4.1,22.2,27.5,False
20010824,5,0.75,1.0182,1.49,0.0,4.3,23.2,28.0,True
20010825,2,0.69,1.0182,2.25,0.0,9.4,24.3,30.1,True
20010826,0,0.62,1.0178,2.35,0.0,11.2,24.5,30.7,True
20010827,3,0.6,1.0138,2.23,0.0,9.4,25.4,31.5,True
20010828,3,0.51,1.0129,2.69,0.0,11.5,19.5,28.1,True
20010829,2,0.55,1.0122,2.51,0.0,11.6,17.2,20.6,True
20010830,0,0.57,1.0147,2.57,0.0,11.6,17.7,23.4,True
20010831,7,0.67,1.0133,1.22,0.01,1.5,16.9,21.3,False
20010901,6,0.73,1.01,2.06,0.0,6.3,18.3,22.1,True
20010902,7,0.76,1.0119,0.89,0.0,0.5,16.4,18.9,True
20010903,4,0.66,1.0151,1.82,0.0,6.2,16.7,21.6,True
20010904,6,0.73,1.0119,1.74,0.04,5.0,18.3,23.8,False
20010905,8,0.95,1.006,0.66,0.65,0.0,16.5,22.4,False
20010906,8,0.85,1.0035,1.12,0.0,0.1,16.0,18.6,True
20010907,6,0.73,1.008,1.57,0.0,1.1,15.9,18.9,True
20010908,8,0.85,1.0079,0.5,1.17,0.0,15.2,17.3,False
20010909,6,0.83,1.0062,0.8,0.03,2.3,12.3,16.7,False
20010910,4,0.74,1.0104,1.61,0.0,5.5,12.0,16.7,False
20010911,7,0.8,1.0108,0.48,0.05,0.0,12.6,14.6,False
20010912,7,0.7,1.0144,1.31,0.11,1.4,13.0,17.0,False
20010913,6,0.73,1.0157,1.86,0.0,7.8,15.7,20.5,True
20010914,7,0.79,1.01,0.68,0.16,1.5,16.7,20.9,False
20010915,8,0.95,1.0097,0.51,1.76,0.0,13.8,19.4,False
20010916,7,0.9,1.0083,0.79,0.2,1.2,12.2,16.1,False
20010917,8,0.98,1.0065,0.17,2.81,0.3,10.5,11.9,False
20010918,6,0.87,1.0127,1.06,0.0,2.3,11.6,15.2,False
20010919,7,0.9,1.0209,1.03,0.0,3.0,11.9,16.3,False
20010920,4,0.81,1.0205,1.94,0.0,8.1,14.5,21.0,True
20010921,5,0.76,1.0166,1.65,0.0,6.2,16.1,21.7,True
20010922,4,0.78,1.0149,1.67,0.0,6.2,16.0,22.0,True
20010923,8,0.94,1.0122,0.47,1.45,0.2,15.5,18.0,False
20010924,6,0.87,1.0081,1.42,0.22,5.6,18.8,24.7,False
20010925,7,0.83,1.0109,0.94,0.0,0.7,16.9,20.1,True
20010926,8,0.9,1.0156,0.29,0.0,0.2,14.1,17.0,False
20010927,3,0.75,1.0187,1.81,0.0,8.4,12.1,16.4,False
20010928,1,0.78,1.0176,1.75,0.0,8.8,14.7,22.1,True
20010929,4,0.78,1.0184,1.7,0.0,8.1,16.0,21.2,True
20010930,7,0.92,1.0175,0.56,0.14,0.0,14.1,17.5,False
20011001,8,0.93,1.0181,0.76,0.0,1.6,16.3,19.9,True
20011002,4,0.82,1.0191,1.64,0.0,8.5,18.6,25.2,True
20011003,2,0.81,1.0166,1.68,0.0,8.3,18.8,25.2,True
20011004,5,0.89,1.0133,1.37,0.0,2.6,16.5,22.4,True
20011005,5,0.81,1.0154,1.15,0.0,4.4,16.7,21.4,True
20011006,5,0.84,1.0158,1.53,0.0,6.5,16.5,21.9,True
20011007,3,0.8,1.0166,1.08,0.0,4.0,16.9,22.8,True
20011008,3,0.76,1.0151,1.38,0.0,6.7,19.6,25.0,True
20011009,4,0.82,1.0169,1.5,0.0,7.6,19.6,25.8,True
20011010,5,0.84,1.0215,1.2,0.0,4.2,19.2,25.0,True
20011011,6,0.67,1.0272,1.34,0.0,6.1,17.6,21.2,True
20011012,2,0.7,1.0289,1.47,0.0,9.1,16.7,21.8,True
20011013,3,0.81,1.0272,1.4,0.0,7.6,15.3,22.4,True
20011014,1,0.85,1.0246,1.36,0.0,7.6,14.8,21.4,True
20011015,2,0.84,1.0223,1.34,0.0,7.5,15.0,21.8,True
20011016,2,0.81,1.0252,1.27,0.0,7.1,15.7,22.2,True
20011017,3,0.9,1.0265,1.06,0.01,4.4,13.9,20.0,False
20011018,8,1.0,1.022,0.26,0.04,0.0,11.1,14.3,False
20011019,8,0.98,1.02,0.17,0.0,0.0,11.9,13.0,False
20011020,8,0.87,1.0193,0.42,0.0,0.0,13.1,14.6,False
20011021,6,0.81,1.0107,0.94,0.0,2.4,15.9,21.8,True
20011022,6,0.78,1.0115,0.69,0.0,1.7,14.8,18.8,True
20011023,3,0.79,1.0177,1.23,0.0,7.1,13.8,17.8,False
20011024,8,0.69,1.025,0.52,0.0,0.0,10.2,13.4,False
20011025,7,0.59,1.0282,0.41,0.0,0.0,9.2,10.3,False
20011026,4,0.66,1.0308,1.15,0.0,4.4,7.8,10.9,False
20011027,1,0.7,1.0289,1.15,0.0,7.4,7.2,11.5,False
20011028,7,0.82,1.0283,0.49,0.1,0.0,7.1,9.9,False
20011029,7,0.87,1.0241,0.78,0.35,0.0,11.4,13.8,False
20011030,7,0.81,1.0211,0.35,0.0,0.0,14.7,17.5,False
20011031,1,0.67,1.0217,0.99,0.0,6.9,16.9,22.7,True
20011101,6,0.61,1.0235,0.53,0.0,2.7,11.6,18.2,True
20011102,2,0.66,1.0327,0.56,0.0,8.0,7.3,10.7,False
20011103,0,0.64,1.0343,0.51,0.0,8.5,5.1,10.7,False
20011104,1,0.65,1.0268,0.5,0.0,7.4,6.2,11.2,False
20011105,5,0.72,1.0211,0.46,0.0,4.6,6.6,10.9,False
20011106,6,0.85,1.0199,0.22,0.0,0.0,5.7,9.0,False
20011107,7,0.77,1.0131,0.47,0.0,2.4,9.4,13.1,False
20011108,8,0.88,1.0016,0.27,0.2,0.0,10.2,13.7,False
20011109,8,0.77,1.002,0.15,0.0,0.0,7.2,13.5,False
20011110,5,0.66,1.0249,0.42,0.0,4.1,4.1,7.0,False
20011111,8,0.63,1.029,0.36,0.0,0.0,4.4,5.6,False
20011112,8,0.87,1.0149,0.11,0.4,0.0,3.5,5.0,False
20011113,8,0.94,1.0065,0.15,1.11,0.0,4.3,6.6,False
20011114,7,0.74,1.0136,0.46,0.0,0.0,4.6,7.1,False
20011115,0,0.68,1.0347,0.92,0.0,7.5,2.7,7.1,False
20011116,3,0.73,1.0318,0.79,0.0,4.9,3.6,6.4,False
20011117,0,0.74,1.0356,0.84,0.0,7.2,3.4,6.9,False
20011118,8,0.99,1.0274,0.26,0.0,0.0,-0.6,2.3,False
20011119,7,0.96,1.0198,0.15,0.0,0.0,0.1,1.9,False
20011120,4,0.75,1.021,0.51,0.0,1.1,3.7,5.3,False
20011121,4,0.71,1.0276,0.48,0.0,3.2,5.3,7.4,False
20011122,5,0.71,1.0187,0.49,0.0,2.3,5.8,7.5,False
20011123,5,0.72,1.0074,0.38,0.0,1.6,3.4,7.5,False
20011124,6,0.75,1.0124,0.43,0.0,0.4,1.9,3.4,False
20011125,3,0.73,1.012,0.59,0.0,5.7,1.5,3.7,False
20011126,8,0.84,1.0092,0.16,0.0,0.0,0.5,1.8,False
20011127,8,0.99,1.0162,0.23,0.41,0.0,-0.4,1.2,False
20011128,3,0.95,1.0177,0.27,0.0,1.6,0.1,4.5,False
20011129,3,0.89,1.0189,0.64,0.06,5.3,2.9,5.3,False
20011130,3,0.89,1.0181,0.48,0.0,2.6,2.2,5.2,False
20011201,2,0.84,1.0252,0.51,0.0,5.5,0.7,4.7,False
20011202,3,0.88,1.0305,0.54,0.0,4.1,0.2,4.5,False
20011203,2,0.96,1.0303,0.41,0.0,1.8,-1.9,1.3,False
20011204,8,0.98,1.0286,0.07,0.19,0.0,-2.2,-1.6,False
20011205,8,0.97,1.0269,0.08,0.04,0.0,-0.6,0.3,False
20011206,8,0.99,1.0232,0.06,0.09,0.0,0.0,0.6,False
20011207,5,0.92,1.0305,0.5,0.0,1.1,-0.9,0.8,False
20011208,2,0.92,1.0396,0.66,0.0,4.5,-4.9,-1.5,False
20011209,0,0.81,1.0414,0.75,0.0,5.5,-5.2,-0.2,False
20011210,4,0.85,1.0411,0.58,0.0,2.1,-4.8,-1.7,False
20011211,7,0.92,1.0332,0.26,0.11,0.0,-3.7,-3.1,False
20011212,8,0.94,1.0232,0.19,0.66,0.0,-3.0,-2.5,False
20011213,8,0.9,1.024,0.09,0.2,0.0,-6.4,-2.0,False
20011214,0,0.77,1.0358,0.28,0.0,6.1,-7.4,-4.0,False
20011215,8,0.81,1.0329,0.27,0.0,0.0,-7.6,-6.6,False
20011216,4,0.82,1.0284,0.45,0.0,2.9,-5.5,-3.2,False
20011217,1,0.79,1.0285,0.59,0.0,4.4,-6.6,-3.3,False
20011218,7,0.86,1.0291,0.3,0.0,0.8,-3.0,0.7,False
20011219,8,0.79,1.0258,0.34,0.0,0.5,1.2,1.9,False
20011220,4,0.72,1.0191,0.51,0.0,4.1,0.6,3.4,False
20011221,3,0.67,1.0207,0.65,0.0,5.5,-4.4,-0.2,False
20011222,5,0.84,1.0075,0.44,0.02,2.7,-1.2,3.9,False
20011223,6,0.84,1.0134,0.32,0.0,0.0,-1.8,1.7,False
20011224,0,0.66,1.0212,0.71,0.0,7.0,-6.7,-1.7,False
20011225,7,0.71,1.0112,0.39,0.0,0.0,-7.6,-3.8,False
20011226,8,0.88,1.0046,0.45,0.0,0.0,-6.4,-5.3,False
20011227,5,0.81,1.0082,0.31,0.0,0.0,-1.3,1.6,False
20011228,7,0.79,1.0104,0.22,0.13,0.0,-2.5,-0.3,False
20011229,8,0.79,1.0027,0.35,0.11,0.0,3.0,5.2,False
20011230,6,0.71,1.0002,0.19,0.01,0.4,3.7,7.9,False
20011231,3,0.7,1.017,0.29,0.0,2.7,-0.8,1.5,False
20020101,2,0.74,1.0316,0.57,0.0,4.7,-3.8,-2.0,False
20020102,5,0.69,1.024,0.48,0.01,3.5,0.0,2.0,False
20020103,1,0.63,1.03,0.54,0.0,5.3,-5.3,-0.4,False
20020104,1,0.74,1.0375,0.64,0.0,4.7,-8.2,-5.1,False
20020105,6,0.64,1.0345,0.36,0.0,1.3,-5.4,-2.6,False
20020106,2,0.61,1.0308,0.68,0.0,7.0,-2.3,3.0,False
20020107,5,0.73,1.0281,0.48,0.0,1.4,0.9,2.5,False
20020108,3,0.87,1.0338,0.46,0.0,1.6,-0.3,3.1,False
20020109,6,0.93,1.0391,0.18,0.0,0.0,-1.4,0.7,False
20020110,8,0.98,1.0395,0.08,0.0,0.0,-2.3,-0.9,False
20020111,8,0.97,1.038,0.08,0.0,0.0,-2.7,-1.7,False
20020112,8,0.95,1.0357,0.07,0.0,0.0,-1.9,-1.1,False
20020113,8,0.97,1.0348,0.1,0.0,0.0,-2.8,-1.8,False
