DATE,OSLO_cloud_cover,OSLO_wind_speed,OSLO_wind_gust,OSLO_humidity,OSLO_pressure,OSLO_global_radiation,OSLO_precipitation,OSLO_sunshine,OSLO_temp_mean,OSLO_temp_min,OSLO_temp_max,OSLO_picnic_weather
20001005,7,2.2,7.7,0.87,1.0147,0.24,0.5,0.3,11.9,11.5,13.4,False
20001006,8,3.1,8.7,0.92,1.0167,0.09,0.26,0.0,12.4,10.5,13.3,False
20001007,7,1.4,6.2,0.87,1.0228,0.33,0.21,2.9,12.4,11.8,14.4,False
20001008,8,1.9,5.7,0.91,1.0163,0.15,0.67,0.0,9.4,8.4,11.8,False
20001009,8,2.8,8.2,0.85,1.0094,0.16,3.58,0.0,8.4,7.6,9.9,False
20001010,8,3.8,13.4,0.9,0.9993,0.2,2.25,0.0,8.8,8.0,10.0,False
20001011,8,3.9,12.3,0.83,0.9953,0.72,1.32,5.0,9.7,7.6,11.9,False
20001012,6,1.7,12.9,0.87,1.001,0.37,0.37,1.9,10.2,8.4,12.3,False
20001013,8,1.3,4.1,0.89,1.0116,0.16,0.15,0.0,9.6,6.5,11.2,False
20001014,8,1.9,8.2,0.9,1.0128,0.26,0.01,1.5,10.5,9.4,12.8,False
20001015,8,2.6,8.2,0.87,1.0189,0.14,0.0,0.0,11.4,10.4,12.7,False
20001016,8,3.9,9.8,0.81,1.0155,0.08,0.02,0.0,10.9,9.0,12.7,False
20001017,8,3.8,13.4,0.8,1.0151,0.17,0.02,0.8,12.8,11.8,13.4,False
20001018,6,3.8,11.3,0.83,1.0201,0.25,0.0,1.1,10.6,10.3,12.2,False
20001019,7,4.3,10.3,0.85,1.0196,0.07,0.46,0.0,9.6,9.0,10.6,False
20001020,7,2.0,6.7,0.87,1.026,0.27,0.48,1.2,8.6,8.1,10.6,False
20001021,8,3.6,11.3,0.88,1.0207,0.15,0.84,0.0,10.8,8.1,11.8,False
20001022,2,1.7,8.7,0.75,1.021,0.66,0.02,8.1,9.2,6.8,13.8,False
20001023,8,1.9,5.1,0.94,1.0146,0.03,0.72,0.0,8.0,3.5,9.6,False
20001024,5,1.5,9.8,0.91,0.9939,0.18,0.21,0.3,8.9,7.2,11.9,False
20001025,6,3.1,8.7,0.88,0.9914,0.18,0.19,0.0,6.4,4.1,7.9,False
20001026,8,6.3,12.3,0.86,0.9948,0.09,0.46,0.6,5.5,3.8,7.9,False
20001027,7,2.0,12.3,0.73,1.0101,0.2,0.01,0.0,3.5,2.8,4.1,False
20001028,8,3.4,7.7,0.81,1.0109,0.13,0.75,0.0,2.9,2.3,3.6,False
20001029,7,3.3,12.3,0.88,0.9964,0.16,1.04,1.3,6.5,2.2,9.4,False
20001030,8,4.6,15.9,0.89,0.9816,0.05,3.0,0.0,7.0,4.8,7.9,False
20001031,6,7.2,17.0,0.73,0.9763,0.2,0.0,0.2,9.4,5.9,10.8,False
20001101,6,2.7,11.3,0.88,0.9907,0.14,1.75,1.5,6.5,4.1,9.4,False
20001102,7,0.8,11.8,0.89,0.9968,0.16,0.27,1.5,5.9,4.3,7.6,False
20001103,7,4.6,11.3,0.82,0.9967,0.17,1.14,2.0,7.7,5.3,9.5,False
20001104,8,2.7,10.8,0.91,1.0006,0.18,0.76,2.6,7.0,6.4,8.5,False
20001105,8,1.5,5.1,0.89,1.0043,0.09,0.2,0.0,5.9,5.0,6.8,False
20001106,7,1.9,7.2,0.9,1.0067,0.03,0.0,0.0,4.9,4.4,5.9,False
20001107,8,8.7,19.5,0.83,0.998,0.09,3.45,0.0,5.9,4.8,7.2,False
20001108,8,2.7,13.9,0.91,0.9916,0.09,1.25,0.0,8.0,7.2,8.5,False
20001109,8,2.1,6.2,0.87,0.9999,0.04,0.74,0.0,7.9,6.7,8.5,False
20001110,8,2.2,6.2,0.91,1.0047,0.08,1.45,0.0,6.5,5.3,8.1,False
20001111,7,1.0,4.1,0.9,1.0089,0.03,0.74,0.0,6.8,6.4,7.5,False
20001112,8,4.1,10.3,0.89,1.001,0.08,1.67,0.0,7.1,5.9,8.5,False
20001113,8,2.0,10.3,0.9,0.9941,0.11,0.71,1.0,6.5,5.3,7.5,False
20001114,8,1.2,9.3,0.9,1.0032,0.11,0.01,0.7,6.1,5.4,7.2,False
20001115,8,1.0,4.6,0.9,1.0094,0.02,0.78,0.0,5.4,5.1,5.9,False
20001116,7,1.9,7.2,0.87,1.0096,0.04,0.04,0.3,5.0,4.6,5.7,False
20001117,8,3.6,10.3,0.86,1.0101,0.07,2.02,0.0,5.3,4.9,5.9,False
20001118,8,1.7,7.2,0.91,1.0007,0.07,1.72,0.0,2.9,1.7,5.3,False
20001119,8,3.1,9.3,0.91,0.9926,0.06,1.28,0.0,5.9,2.5,7.6,False
20001120,8,4.6,11.8,0.88,1.0084,0.06,1.13,0.0,5.5,4.8,7.2,False
20001121,8,4.1,13.9,0.89,1.0132,0.06,2.76,0.0,5.5,4.4,6.6,False
20001122,8,5.6,16.5,0.89,1.0066,0.06,0.6,0.0,2.8,1.6,4.5,False
20001123,7,2.0,9.8,0.89,1.0069,0.04,0.67,0.6,6.0,4.4,6.6,False
20001124,8,3.8,11.3,0.87,1.0037,0.06,1.06,0.0,6.3,5.2,7.7,False
20001125,7,2.2,10.3,0.9,1.0069,0.03,0.01,0.0,5.0,3.3,7.3,False
20001126,8,3.8,10.3,0.85,1.0031,0.05,0.23,0.0,4.5,3.2,6.0,False
20001127,8,1.9,7.2,0.88,1.0079,0.05,0.84,0.0,6.1,5.2,6.6,False
20001128,8,1.4,5.1,0.92,1.0113,0.02,0.32,0.0,4.5,4.0,6.5,False
20001129,8,1.3,4.6,0.91,1.0081,0.05,0.31,0.0,4.7,4.3,5.1,False
20001130,7,1.9,5.1,0.94,1.0031,0.01,0.78,0.2,6.5,5.0,7.1,False
20001201,7,1.2,5.7,0.93,1.0118,0.05,1.02,4.8,2.8,0.6,6.1,False
20001202,7,2.2,7.2,0.94,1.006,0.05,0.3,0.0,7.1,4.8,8.1,False
20001203,7,2.7,9.8,0.9,1.0094,0.06,0.0,1.3,7.5,5.4,8.4,False
20001204,8,2.5,8.7,0.91,1.0094,0.03,0.12,0.0,5.1,4.0,7.4,False
20001205,8,5.0,11.3,0.93,1.0079,0.04,0.0,0.0,8.4,6.2,9.2,False
20001206,8,4.1,11.3,0.94,1.0087,0.04,0.37,0.0,8.1,7.8,8.5,False
20001207,8,2.2,7.7,0.93,1.0044,0.04,1.0,0.0,6.4,5.3,8.4,False
20001208,7,4.4,14.4,0.9,1.0044,0.01,0.6,0.0,2.4,1.1,5.6,False
20001209,8,2.2,11.3,0.93,1.0013,0.04,0.56,0.0,5.8,3.4,7.6,False
20001210,8,3.6,9.8,0.9,1.0003,0.04,0.22,0.0,7.2,6.3,7.9,False
20001211,8,1.2,6.7,0.92,1.0001,0.03,0.26,0.0,5.6,5.2,6.9,False
20001212,7,2.6,6.2,0.93,1.0047,0.04,0.8,0.0,2.4,0.9,5.5,False
20001213,8,3.9,11.3,0.92,0.9825,0.04,0.94,0.0,7.8,3.8,9.0,False
20001214,7,2.4,9.8,0.85,0.9797,0.04,0.26,0.0,5.0,4.2,6.9,False
20001215,7,4.7,12.3,0.75,0.9845,0.04,0.0,0.0,4.7,4.0,5.0,False
20001216,7,5.0,12.9,0.72,0.9982,0.04,0.01,0.0,4.0,3.1,4.8,False
20001217,6,1.2,6.2,0.75,1.0101,0.05,0.0,0.8,1.3,-0.4,3.8,False
20001218,7,2.1,6.2,0.8,1.02,0.04,0.0,0.0,0.4,-2.3,1.5,False
20001219,6,2.4,5.1,0.74,1.0307,0.04,0.0,0.0,-0.2,-1.5,1.1,False
20001220,6,0.7,4.6,0.87,1.0327,0.04,0.0,0.0,-3.7,-5.5,-1.5,False
20001221,7,1.5,4.1,0.88,1.0308,0.01,0.0,0.0,-0.8,-2.3,-0.2,False
20001222,6,1.2,3.6,0.83,1.0186,0.04,0.0,0.0,-3.3,-5.0,-0.1,False
20001223,5,0.5,5.7,0.82,1.0092,0.04,0.0,0.0,-2.8,-5.6,0.3,False
20001224,1,3.3,10.3,0.61,1.008,0.09,0.0,5.3,-2.0,-4.2,-0.2,False
20001225,0,2.4,10.3,0.73,1.0052,0.09,0.0,5.3,-4.3,-6.9,-1.3,False
20001226,7,1.2,3.6,0.89,0.9973,0.03,0.13,0.0,-5.4,-8.8,-3.5,False
20001227,7,2.8,7.2,0.84,1.0013,0.04,0.07,0.0,-3.2,-4.0,-1.2,False
20001228,7,8.2,18.0,0.77,1.0,0.04,0.9,0.0,-3.5,-4.8,-2.8,False
20001229,8,11.0,20.1,0.83,0.9908,0.04,0.96,0.0,-4.3,-4.9,-3.4,False
20001230,4,2.2,13.4,0.69,0.9995,0.16,0.0,4.4,-7.3,-8.6,-4.9,False
20001231,1,1.0,6.7,0.75,1.0111,0.17,0.0,5.0,-13.3,-15.8,-8.4,False
20010101,8,3.9,7.7,0.8,1.0053,0.04,0.67,0.0,-8.6,-16.2,-4.7,False
20010102,8,4.8,8.7,0.86,0.9969,0.04,0.22,0.0,-1.6,-5.1,-1.0,False
20010103,8,3.8,9.3,0.91,0.9956,0.04,0.88,0.0,1.4,-1.2,2.1,False
20010104,8,2.0,5.1,0.9,1.0028,0.04,0.22,0.0,1.1,0.4,2.3,False
20010105,8,3.8,8.2,0.9,0.9976,0.05,0.85,0.0,1.4,1.0,1.7,False
20010106,8,3.7,12.3,0.89,0.9886,0.05,0.84,0.0,2.1,1.0,2.8,False
20010107,8,1.0,7.2,0.93,0.9962,0.01,0.19,0.0,1.5,0.5,2.4,False
20010108,7,1.2,6.2,0.9,0.9984,0.01,0.04,0.0,0.8,0.2,1.5,False
20010109,5,3.3,8.7,0.74,1.006,0.13,0.0,2.8,-1.1,-3.1,0.6,False
20010110,4,1.7,10.8,0.73,1.0148,0.16,0.0,5.2,-3.8,-6.7,-0.9,False
20010111,6,1.0,3.6,0.84,1.0165,0.13,0.01,2.4,-2.5,-6.2,0.5,False
20010112,7,0.2,3.1,0.91,1.029,0.04,0.0,0.0,-2.2,-3.8,-0.2,False
20010113,6,0.3,4.1,0.87,1.0343,0.19,0.0,2.4,-4.6,-5.9,-1.6,False
20010114,5,0.7,3.1,0.88,1.0355,0.12,0.0,1.2,-8.3,-10.3,-5.7,False
20010115,2,1.2,2.6,0.84,1.0331,0.21,0.0,4.4,-10.3,-12.4,-7.3,False
20010116,5,1.2,2.6,0.87,1.0316,0.19,0.0,3.2,-11.6,-13.8,-9.0,False
20010117,1,1.0,3.6,0.8,1.0309,0.24,0.0,5.0,-12.9,-15.5,-9.4,False
20010118,8,0.8,6.7,0.83,1.0304,0.06,0.03,0.0,-6.5,-13.6,-5.1,False
20010119,4,2.0,5.1,0.81,1.031,0.3,0.0,4.8,-7.9,-9.8,-5.0,False
20010120,7,0.5,4.6,0.79,1.0336,0.03,0.0,0.0,-6.1,-10.9,-4.9,False
20010121,8,2.6,6.7,0.84,1.0325,0.07,0.09,0.0,-2.9,-4.9,-1.9,False
20010122,8,3.9,8.2,0.85,1.0251,0.07,0.29,0.0,-1.7,-2.7,-1.0,False
20010123,8,2.8,8.2,0.87,1.009,0.07,0.55,0.0,-2.0,-2.8,-1.4,False
20010124,8,4.3,11.8,0.9,0.9908,0.08,1.94,0.0,0.7,-1.4,1.8,False
20010125,8,3.4,9.3,0.92,0.9979,0.08,0.44,0.0,3.3,1.7,4.0,False
20010126,8,2.9,8.7,0.92,0.9981,0.02,0.2,0.0,2.7,1.9,3.4,False
20010127,8,1.7,7.7,0.91,0.9977,0.08,0.32,0.0,1.7,1.2,3.0,False
20010128,8,1.9,4.1,0.94,1.0026,0.03,0.0,0.0,1.1,1.0,1.5,False
20010129,4,1.7,4.1,0.87,1.0125,0.17,0.0,3.2,-1.5,-2.7,1.0,False
20010130,7,1.2,3.1,0.92,1.0203,0.21,0.0,0.0,-4.8,-6.9,-2.7,False
20010131,5,1.0,3.6,0.84,1.0247,0.18,0.0,2.3,-5.0,-7.5,-2.5,False
20010201,3,6.2,15.4,0.59,1.0338,0.33,0.0,6.6,-8.6,-10.6,-2.2,False
20010202,6,9.4,17.0,0.64,1.0319,0.12,0.01,1.0,-11.1,-11.8,-10.2,False
20010203,1,6.7,11.8,0.6,1.0254,0.44,0.0,7.2,-15.0,-16.1,-11.1,False
20010204,1,3.2,12.9,0.59,1.0232,0.41,0.0,7.2,-16.4,-18.0,-13.8,False
20010205,1,2.7,7.7,0.69,1.0113,0.5,0.0,7.1,-18.1,-20.7,-15.6,False
20010206,8,5.5,13.4,0.72,1.0009,0.1,0.55,0.5,-12.2,-17.3,-9.5,False
20010207,8,2.1,11.3,0.89,0.9899,0.12,0.4,0.0,-5.0,-9.6,-0.3,False
20010208,5,2.0,8.7,0.82,0.9945,0.27,0.0,1.6,-1.3,-2.9,1.0,False
20010209,0,1.4,12.3,0.75,1.015,0.52,0.0,7.7,-6.5,-9.9,-2.0,False
20010210,3,1.2,3.6,0.84,1.0315,0.48,0.35,6.1,-8.2,-12.4,-3.2,False
20010211,8,2.2,7.7,0.93,1.0142,0.13,1.03,0.0,-0.7,-6.4,1.1,False
20010212,4,1.5,6.2,0.88,1.0053,0.46,0.0,5.1,3.0,0.6,6.6,False
20010213,7,0.7,4.6,0.76,1.0255,0.17,0.0,0.0,0.9,-1.6,3.3,False
20010214,7,0.8,7.2,0.68,1.0229,0.43,0.0,2.0,4.1,-0.3,8.1,False
20010215,6,1.3,4.6,0.75,1.0201,0.58,0.0,3.5,0.4,-3.6,5.4,False
20010216,1,2.4,6.7,0.6,1.0337,0.68,0.0,8.4,0.5,-2.0,5.3,False
20010217,5,2.2,5.1,0.72,1.027,0.29,0.0,0.9,-1.0,-6.1,2.0,False
20010218,4,1.7,5.7,0.67,1.0292,0.61,0.0,4.7,2.4,-1.4,7.7,False
20010219,5,1.4,6.2,0.73,1.0211,0.38,0.0,3.5,-0.3,-3.7,3.4,False
20010220,6,1.7,9.3,0.73,1.0119,0.25,0.0,1.9,0.2,-3.1,4.3,False
20010221,1,5.3,15.4,0.43,0.9993,0.81,0.0,8.5,2.4,0.4,5.5,False
20010222,4,2.0,11.8,0.55,0.9995,0.78,0.0,6.4,-1.6,-5.8,2.3,False
20010223,6,1.9,10.8,0.6,1.0086,0.57,0.0,3.8,-8.3,-9.2,-0.5,False
20010224,7,2.9,7.7,0.75,1.003,0.33,0.01,0.1,-7.9,-12.2,-3.3,False
20010225,7,3.4,10.8,0.76,1.0065,0.36,0.13,0.0,-9.2,-10.8,-6.3,False
20010226,7,2.6,6.2,0.77,1.0066,0.28,0.12,3.9,-9.7,-11.6,-7.3,False
20010227,5,2.4,5.7,0.74,1.0078,0.19,0.02,6.2,-10.2,-11.6,-6.9,False
20010228,7,4.4,8.7,0.74,1.0087,0.18,0.09,0.0,-10.7,-13.0,-9.0,False
20010301,7,4.9,9.3,0.71,1.0082,0.19,0.0,3.7,-9.7,-11.4,-7.6,False
20010302,4,3.6,11.3,0.69,1.0036,0.27,0.01,7.5,-9.0,-11.2,-4.7,False
20010303,4,1.0,4.6,0.74,0.9992,0.35,0.0,7.5,-8.2,-13.1,-3.3,False
20010304,7,2.9,11.3,0.8,1.0006,0.37,0.0,2.1,-3.2,-11.8,1.5,False
20010305,6,3.3,10.8,0.75,1.0116,0.57,0.0,3.9,-2.6,-8.8,1.6,False
20010306,5,2.1,13.4,0.68,1.0139,0.91,0.0,6.0,4.3,0.6,10.3,False
20010307,6,0.8,5.1,0.77,1.0182,0.59,0.0,2.0,-0.7,-2.8,6.5,False
20010308,8,1.9,5.1,0.75,1.0109,0.41,0.0,0.0,1.3,-0.4,2.8,False
20010309,8,2.9,9.3,0.88,1.0013,0.28,0.74,0.0,0.9,0.5,2.1,False
20010310,8,1.5,5.1,0.95,0.996,0.15,0.09,0.0,2.7,1.1,3.5,False
20010311,8,1.7,5.1,0.95,0.9981,0.14,0.4,0.0,2.5,1.3,3.3,False
20010312,8,2.6,10.3,0.9,0.9928,0.28,1.7,0.0,2.9,1.2,4.3,False
20010313,8,1.6,8.2,0.87,0.9923,0.32,0.01,0.8,2.4,0.0,5.3,False
20010314,8,1.5,4.1,0.87,0.9956,0.27,0.06,0.0,2.4,1.6,3.4,False
20010315,8,1.2,4.1,0.88,1.0023,0.24,0.19,0.0,1.1,0.5,2.4,False
20010316,8,6.8,12.9,0.81,1.0091,0.18,0.52,0.0,-0.2,-0.8,1.1,False
20010317,3,3.9,12.3,0.67,1.0175,0.38,0.0,7.4,-3.5,-5.1,-0.1,False
20010318,2,2.3,5.7,0.64,1.0156,0.84,0.0,10.2,-5.9,-9.8,-2.0,False
20010319,4,2.4,8.2,0.63,1.0148,1.48,0.0,10.3,-6.6,-12.1,-1.0,False
20010320,0,1.9,4.6,0.6,1.0144,1.55,0.0,10.9,-4.5,-11.7,2.4,False
20010321,2,1.9,5.7,0.59,1.0095,1.52,0.0,10.2,-2.0,-8.9,4.6,False
20010322,3,1.2,5.7,0.52,1.0095,1.67,0.0,11.1,-2.3,-6.3,2.2,False
20010323,1,1.9,5.1,0.51,1.0133,1.76,0.0,11.2,-3.6,-10.6,3.4,False
20010324,1,1.5,5.1,0.52,1.0148,1.78,0.0,11.2,-2.8,-9.9,4.4,False
20010325,0,0.9,4.6,0.51,1.0145,1.82,0.0,11.3,-1.9,-8.5,4.9,False
20010326,1,2.9,10.3,0.46,1.0194,1.81,0.0,11.1,-1.0,-5.9,3.4,False
20010327,3,2.2,8.7,0.64,1.0218,1.77,0.0,10.1,-1.9,-8.1,4.0,False
20010328,4,2.9,9.8,0.67,1.0174,0.82,0.0,3.7,-1.5,-5.5,1.4,False
20010329,7,3.6,9.3,0.52,1.0092,1.31,0.32,6.6,0.6,-4.5,5.4,False
20010330,8,2.9,11.8,0.91,1.0076,0.1,0.05,0.0,1.0,-0.1,4.5,False
20010331,8,3.8,11.3,0.92,1.0122,0.15,0.41,0.0,2.5,1.3,3.6,False
20010401,5,2.4,9.3,0.85,1.0126,1.53,0.0,8.8,3.4,0.9,8.2,False
20010402,8,2.9,6.7,0.83,1.0157,1.37,0.01,3.0,3.1,0.1,7.7,False
20010403,6,2.9,8.2,0.9,1.0031,0.22,0.36,1.4,3.9,1.8,6.1,False
20010404,8,2.0,7.7,0.89,1.0037,0.24,1.74,0.0,3.2,1.3,5.6,False
20010405,7,4.3,8.7,0.78,0.9901,0.42,0.19,2.2,5.0,3.8,7.8,False
20010406,6,2.7,7.7,0.83,1.0003,0.94,0.2,4.3,2.7,0.0,6.8,False
20010407,8,4.8,10.3,0.87,1.0005,0.21,0.16,0.0,3.6,2.8,4.5,False
20010408,8,3.8,8.7,0.82,1.0052,0.62,0.4,0.4,4.1,3.1,6.6,False
20010409,3,2.4,9.3,0.65,1.0081,2.18,0.0,10.9,5.4,-0.2,11.3,False
20010410,6,2.1,9.3,0.56,1.0169,1.97,0.0,8.8,5.3,0.4,10.2,False
20010411,5,1.9,8.7,0.56,1.0187,1.43,0.0,6.3,3.9,-0.5,9.0,False
20010412,3,9.6,22.1,0.49,1.02,2.28,0.0,10.2,1.1,-1.2,5.0,False
20010413,2,5.2,16.5,0.46,1.0295,2.04,0.0,12.1,0.6,-2.8,4.5,False
20010414,7,3.2,12.3,0.61,1.0197,1.29,0.44,2.0,-0.6,-5.4,4.0,False
20010415,8,2.8,9.3,0.86,1.0027,0.18,0.05,0.0,0.5,-1.0,2.0,False
20010416,7,2.1,7.2,0.75,1.0074,1.52,0.01,3.8,4.7,0.9,9.5,False
20010417,8,1.3,5.7,0.58,1.002,1.28,0.0,3.4,4.6,1.2,7.9,False
20010418,8,7.7,16.5,0.72,0.9982,0.74,1.52,0.0,1.5,0.6,6.6,False
20010419,6,7.5,16.5,0.69,1.0077,1.75,0.0,8.0,2.7,-0.3,6.1,False
20010420,1,3.6,10.3,0.43,1.0153,2.45,0.0,13.4,5.1,0.4,10.2,False
20010421,6,2.4,6.7,0.55,1.0128,2.38,0.0,11.4,5.1,-1.1,10.8,False
20010422,6,1.7,7.2,0.55,1.0097,2.18,0.0,9.0,7.2,1.8,12.0,False
20010423,6,4.8,12.3,0.54,1.0071,1.82,0.6,7.6,8.1,1.5,13.3,False
20010424,8,3.1,15.4,0.9,1.005,0.26,0.36,0.0,6.0,5.2,8.7,False
20010425,8,1.5,6.7,0.81,1.0126,0.64,0.93,1.3,5.8,3.7,8.4,False
20010426,8,3.3,11.3,0.89,1.0079,0.25,0.79,0.0,6.4,5.6,8.0,False
20010427,8,2.8,7.2,0.89,1.0105,0.46,0.0,0.2,5.7,4.9,8.4,False
20010428,8,2.1,5.1,0.72,1.0068,1.11,0.25,1.8,6.6,4.8,10.6,False
20010429,6,2.4,11.3,0.76,1.0064,1.13,0.0,3.1,7.2,5.3,10.4,False
20010430,7,1.4,5.1,0.77,1.0168,0.99,1.03,1.7,7.3,3.9,11.2,False
20010501,6,3.8,12.3,0.64,1.0127,1.76,0.0,7.7,9.0,5.1,15.4,False
20010502,4,3.4,10.3,0.59,1.017,2.42,0.0,11.8,10.0,3.3,16.7,False
20010503,7,3.1,9.3,0.69,1.0069,1.88,0.0,5.7,9.1,6.0,13.7,False
20010504,6,5.0,13.9,0.49,1.0072,1.31,0.0,4.3,7.5,5.0,10.8,False
20010505,3,5.3,11.8,0.38,1.0195,2.38,0.0,13.3,7.5,3.2,11.4,False
20010506,1,5.3,12.9,0.38,1.0287,2.76,0.0,14.4,9.6,4.0,14.8,False
20010507,1,4.1,9.3,0.38,1.0309,2.7,0.0,13.6,13.0,6.4,18.9,True
20010508,1,2.1,5.7,0.46,1.0293,2.7,0.0,14.7,14.0,5.2,22.2,True
20010509,2,2.2,6.7,0.43,1.0278,2.63,0.0,13.8,16.0,7.3,23.5,True
20010510,7,2.8,10.3,0.4,1.0265,2.23,0.0,9.2,16.6,13.1,21.6,True
20010511,2,2.1,6.7,0.37,1.0236,2.66,0.0,13.3,17.2,10.1,24.4,True
20010512,4,2.1,6.7,0.46,1.0191,2.56,0.0,14.8,17.2,11.0,23.3,True
20010513,5,1.9,7.7,0.73,1.0082,2.34,0.0,10.5,15.0,9.1,23.0,True
20010514,5,4.1,11.3,0.48,1.007,1.7,0.0,6.1,12.1,8.8,15.0,False
20010515,4,3.4,8.2,0.42,1.0061,2.32,0.0,9.5,12.8,7.9,17.9,False
20010516,8,3.1,7.7,0.8,1.0051,0.26,1.51,0.0,8.2,6.9,16.0,False
20010517,8,3.3,8.7,0.9,1.0012,0.63,1.3,0.3,9.6,7.8,12.1,False
20010518,8,3.1,7.7,0.87,0.9987,1.15,0.48,1.1,9.5,7.6,12.3,False
20010519,4,4.5,13.4,0.47,1.0041,2.88,0.0,11.4,13.0,8.2,18.1,True
20010520,5,3.4,14.4,0.37,1.0144,1.87,0.06,6.4,10.3,7.3,14.4,False
20010521,4,3.1,8.7,0.4,1.0218,2.98,0.0,13.0,9.9,3.3,15.4,False
20010522,4,3.1,8.7,0.55,1.0196,2.36,0.0,11.6,12.5,5.7,18.3,True
20010523,6,3.4,13.9,0.52,1.0176,2.26,0.0,7.8,13.8,8.0,19.1,True
20010524,2,4.1,13.4,0.33,1.0171,3.13,0.0,15.0,13.3,9.1,17.3,False
20010525,2,3.4,9.8,0.44,1.0214,3.02,0.0,15.1,11.1,5.0,16.3,False
20010526,7,2.2,8.7,0.7,1.0126,2.38,0.0,8.4,12.3,6.4,18.2,True
20010527,5,3.9,11.8,0.44,1.0071,2.53,0.0,10.1,15.2,10.1,20.1,True
20010528,8,1.4,9.8,0.74,1.0044,1.44,1.61,2.2,13.0,10.0,17.3,False
20010529,8,2.4,9.3,0.88,1.005,0.3,2.21,0.0,8.2,7.5,12.6,False
20010530,8,2.6,6.2,0.8,1.0117,1.02,0.1,0.0,8.4,6.8,10.1,False
20010531,5,2.1,5.7,0.66,1.0088,2.1,0.0,7.3,12.3,8.8,17.3,False
20010601,7,2.9,9.8,0.57,1.0026,2.15,0.0,7.2,12.3,6.6,17.1,False
20010602,6,2.2,9.3,0.42,0.9988,2.29,0.0,8.8,11.6,4.7,16.0,False
20010603,3,5.3,13.4,0.37,1.0069,3.07,0.0,13.8,13.4,9.1,17.4,False
20010604,2,3.4,8.2,0.38,1.0084,3.19,0.0,13.8,13.8,7.9,19.3,True
20010605,6,2.8,8.7,0.69,1.0076,2.76,0.0,12.1,14.6,10.1,19.7,True
20010606,7,4.4,11.3,0.73,1.0037,0.93,0.02,1.1,12.1,10.5,17.9,False
20010607,7,2.9,12.3,0.82,0.9964,0.68,1.55,0.9,11.8,10.4,13.2,False
20010608,8,3.1,11.8,0.89,0.994,0.54,0.66,0.0,8.6,8.0,12.0,False
20010609,7,2.0,7.2,0.62,1.007,2.0,0.0,5.0,11.0,7.1,15.2,False
20010610,7,2.1,9.3,0.65,1.0111,1.7,0.01,3.0,10.6,7.2,15.5,False
20010611,6,3.9,8.2,0.58,1.0068,2.16,0.03,7.8,11.7,6.5,15.9,False
20010612,5,2.8,10.8,0.4,1.0091,2.27,0.0,9.1,13.0,8.8,16.4,False
20010613,3,3.1,6.7,0.45,1.0105,3.0,0.0,11.7,13.3,7.6,18.4,True
20010614,5,2.6,13.9,0.61,1.008,2.51,0.34,12.8,12.0,10.2,17.0,False
20010615,4,1.7,7.7,0.41,1.0117,2.7,0.0,11.5,13.2,6.3,18.4,True
20010616,5,4.1,8.7,0.42,1.0102,2.5,0.0,8.0,15.6,8.0,19.8,True
20010617,7,1.9,10.8,0.53,1.0112,1.76,0.19,4.2,15.2,9.4,19.6,False
20010618,4,4.4,11.3,0.52,1.0154,2.81,0.0,13.1,15.8,12.1,18.9,True
20010619,3,2.4,9.3,0.45,1.0184,3.03,0.0,12.9,18.7,11.4,25.0,True
20010620,8,3.6,9.8,0.87,1.013,1.05,0.84,0.7,13.8,12.0,22.6,False
20010621,7,3.6,10.3,0.87,1.0059,1.6,0.61,4.4,13.6,11.6,17.5,False
20010622,7,4.6,11.8,0.61,1.0126,1.67,0.0,1.4,14.5,11.5,17.6,False
20010623,5,3.1,10.8,0.44,1.0142,2.89,0.0,12.5,19.7,13.6,24.2,True
20010624,4,1.2,9.8,0.62,1.0165,3.17,0.05,11.4,19.6,13.4,26.8,False
20010625,2,1.9,6.7,0.46,1.0186,3.16,0.0,14.6,20.6,12.9,27.0,True
20010626,4,1.9,9.8,0.67,1.0167,2.9,0.0,10.0,19.7,13.6,27.4,True
20010627,5,2.4,7.2,0.6,1.0143,2.89,0.0,11.0,19.1,12.7,24.8,True
20010628,7,2.7,9.3,0.65,1.0118,1.2,0.2,2.9,16.8,12.8,22.7,False
20010629,6,5.3,12.9,0.73,1.0128,2.94,0.0,10.3,18.1,15.1,23.1,True
20010630,8,3.6,9.3,0.85,1.0138,0.35,1.1,0.0,15.4,13.9,18.7,False
20010701,6,3.1,9.3,0.82,1.0106,2.17,0.35,8.2,16.8,14.9,20.9,False
20010702,1,2.2,7.7,0.52,1.0202,3.32,0.0,15.3,17.9,10.8,23.9,True
20010703,3,2.1,6.7,0.78,1.0219,2.67,0.0,10.5,18.1,12.6,23.4,True
20010704,3,2.9,9.3,0.66,1.0201,2.97,0.0,12.0,20.4,16.3,25.6,True
20010705,1,2.9,8.7,0.62,1.0167,3.23,0.0,15.2,20.2,12.8,26.5,True
20010706,2,2.4,7.2,0.59,1.015,3.01,0.0,15.3,20.8,13.9,26.9,True
20010707,3,2.2,7.7,0.48,1.0114,3.21,0.1,14.8,22.1,14.2,28.7,False
20010708,7,3.4,9.8,0.59,1.0077,2.18,1.69,10.3,23.1,18.4,28.9,False
20010709,8,3.8,14.9,0.8,1.0041,0.84,0.04,0.5,19.9,18.5,27.3,False
20010710,5,2.9,9.8,0.73,1.001,2.24,0.0,8.5,19.6,17.3,24.1,True
